rolling_alpha_5f,linear_5f,ffnn_5f,rf_5f,rnn_5f
-0.0102602722798735,-0.0023845188086638,-0.0105438822960546,-0.0085855922912289,-0.0042426493
-0.0011174313526037,0.0011038648087985,-0.0047362470795216,0.0009979317153774,0.0052434555
-0.0047921184639284,0.0018874729251699,-0.0058774565950249,-0.0016445467278294,0.0012307046
-0.009495014187664,0.0008702152632015,-0.0138983949505531,-0.0054339467103677,-0.0016880017
0.0017060638969307,0.0027178472550958,-0.0018889383591131,0.0042038021605166,0.006235
-0.000404725175316,-0.0001641146351332,-0.0085547897749129,0.0019493911412789,0.0034628233
0.004728290544274,0.0022001920111195,-0.0024515687466145,0.0046215112775859,0.010524048
0.0006220432674928,0.0002831507204722,-0.0073896193772328,0.0016992101025295,0.004539539
-0.0104237296580684,0.0002065642710602,-0.0100654887122959,-0.0015089719701275,0.0020246976
0.0189820473020122,0.0049766799524701,0.0078041281182603,0.0115049934247756,0.021743555
-0.0030381926295786,0.0012094553174026,-0.0041126245003901,0.0016890706190789,0.0064102574
0.0030532062930657,0.0027762973771937,0.0001586894970868,0.0044784528411868,0.009142331
0.0054000315572226,0.0028202856917022,-0.0005331589250141,0.0047572078401841,0.010018567
0.0090578951974921,0.0013891244012277,-0.0036625349256116,0.0014918033098087,0.00748309
-0.0019760981205438,0.0009251001966196,-0.0056315381600982,0.0001770767199581,0.0042791227
-0.0147855242876713,-0.0008099539700799,-0.0181595022563256,-0.0091909475520469,-0.0050535044
0.0139823646782653,0.0051138036069577,0.0120912765744795,0.0128456872426697,0.019201435
0.0011794224864701,-4.865535524049272e-05,-0.0075556260689747,-0.0047064823009444,0.00066146255
-0.0140285340902154,-0.0004824400155487,-0.0172776402205805,-0.0086907835158987,-0.0044640256
-0.0039404554382547,0.0004094664046311,-0.0099491488006163,-0.004233323541911,0.0006975783
0.0111797780216213,0.0041763356920432,0.0042008611678155,0.0073724203584675,0.015002306
-0.0004423800693935,0.000721803470613,-0.0054832325241419,0.0005772381895705,0.0044542686
-0.006351538618418,0.0008672388361497,-0.0096828946980146,-0.0039878910159406,-6.561866e-05
0.0049176094207958,0.0016828975484708,-0.0044877901176542,0.0008963363266139,0.003765496
0.0058475945461395,0.0035047078202529,0.0029841795552858,0.0066573122290669,0.011454405
-0.0011411795651061,0.0033839288311695,4.600549821466571e-05,0.0068719357160938,0.010600701
0.0120108142417913,0.0043393090359112,-0.0051342422578159,0.0079645301991249,0.017121403
0.0086499395474,0.0039255863536618,0.0046632777321785,0.0063658794184694,0.011423122
0.0139908158575895,0.0064396235274635,0.0124824432730898,0.0159105914010807,0.022167105
-0.0083488745783535,0.0008910807622551,-0.0116615021698562,-0.0040725469161016,-0.001735542
0.0028773244838314,0.0027374019505577,0.0014236326026262,0.0047060290087172,0.00934091
0.0009729821098331,0.0016641835761387,-0.003779595302901,0.0017175125358905,0.005806429
-0.0070278128765902,-1.1715821878944923e-05,-0.0127419770136377,-0.006374889990035,-0.0028884849
-0.0015619982092192,0.0011573393231133,-0.0098163667196533,-0.0034310320592202,-9.156391e-05
0.0103709713556278,0.0024332828757229,-0.0040062799229018,0.0019429036176719,0.005495894
0.006485237631081,0.0026638322466396,0.0006547722050517,0.0076119030543774,0.010535225
0.0102623071523378,0.0022532868762459,0.0011566330816341,0.0066166669854008,0.01041349
-0.0299638717995256,0.016831305160469,0.0230467787463975,0.0234450210825945,0.027660761
-0.0002454721920064,-0.0004395478495595,-0.0142286444423462,-0.0075764449586851,-0.0022284668
