rolling_alpha_3f,naive,linear_3f,ffnn_3f,rf_3f
-0.0222231022455011,-0.0230797410956124,-0.0011026381777421795,-0.007608702754838034,-0.02394167279168567
-0.0045061583410848,-0.0043781464216616,0.0020510867795524136,-0.00949910626338107,-0.004671721599822284
-0.0024096816735627,-0.0028261524040759,0.0027570084555156365,-0.008614797763394987,-0.0025159618845592775
-0.0075881846025697,-0.0042153985485149,0.0010600414770391524,-0.008881000081240063,-0.004651332710600357
-0.0046621819402422,-0.0071861351999457,0.001469595416873195,-0.01166924162232812,-0.011666793947706679
-0.0070201972285541,-0.0070938230843411,0.0005771630291478427,-0.012357818190243501,-0.006763227419072816
-0.0058618818891204,-0.0075274897071252,0.0010732716200240362,-0.01207055578844637,-0.0073358611937494
-0.0010712274061439,-0.0026005673893183,0.002494225119719575,-0.0075649169379483384,-0.003165490177557701
0.0007301636150111,0.0005681905146462,0.003589748866405357,-0.004818459046488092,0.0003957246649332202
0.0016614413183685,-0.0017115663011732,0.0027463398895143827,-0.006618675511454973,-0.0011844248191891515
0.001986419280602,-0.0013816225463515,0.003161080972397578,-0.0065683897168820875,-0.0006013690816876407
-0.0002348542648729,-0.0017831946738306,0.0024990979822447227,-0.007421032095176701,-0.0017266270446083469
-0.0174983307682742,-0.0203604991633237,0.0011429237402070256,-0.010284397360353949,-0.015409526883014562
-0.0076436992703795,-0.0031487766454287,0.0012220361554236409,-0.007888707753211526,-0.00425460878438762
-0.0040233255550459,-0.0059283179740612,0.0009494628494024441,-0.009037754158890805,-0.0054310515300612615
0.0099791979876457,0.0138371590471632,0.005175179878758377,0.005978698866045061,0.011452572230832509
-0.0021271664568518,0.0578815045224335,0.01402815522444326,0.008830010455185992,0.013410846497233063
-0.0016885597924728,-0.004720158934691,0.002788762044190371,-0.01124882823334752,-0.003884820385231943
-0.0027652563606946,-0.0039498273211361,0.002581969895289928,-0.008174917667633442,-0.004470947010061782
-0.004384632114878,-0.0073122527294055,0.002166270188972369,-0.008941254790454326,-0.01415285554989825
-0.0094378255127439,-0.0055078620502464,0.0008162662542941462,-0.010342628784630895,-0.00555049705128174
-0.0051271088494853,-0.0063788270855248,0.002024694365583196,-0.010992170099032115,-0.00897591696749128
-0.0056954094396128,-0.0089219469437445,0.0012929855680318357,-0.012444982127053993,-0.010088297126912154
0.00099309931611,-0.0023420992841198,0.0023824755316793223,-0.00750637663081628,-0.002655602545821899
-0.0068374669668451,-0.0032443870218997,0.0018832420370727848,-0.009549230719679065,-0.003820280623643277
-0.0073264155510952,-0.0042098217876106,0.0015079895881629948,-0.009963721804212507,-0.0039306987034054145
0.0384870799073537,0.0539948166005491,0.012865189896223756,0.008830010455185992,0.01752683333696698
0.001025193462356,-0.0043407458395027,0.0036029605728507548,-0.005816071189330505,-0.003104949448160564
-0.0129065978771778,-0.0126082219058826,2.9998588313965083e-05,-0.013688322945469684,-0.011638974717361328
-0.0006213063227871,0.0577874032339925,0.014619752463525149,0.008830010455185992,0.01737261676369619
-0.0004652380083025,0.0034844312738148,0.0012772481762522328,-0.00780802790521724,0.00891047561779763
-0.0131475734689453,-0.0128290011603992,-0.00012296452780832627,-0.014096223098065398,-0.011735238630312736
-0.0022834318617165,-0.0040266474458819,0.0022640798772866726,-0.009084420390777448,-0.0040631314238386805
0.001521929410203,-0.0018520066105618,0.002998140351714352,-0.007131324755795854,-0.0018019845784096582
-0.0023398256030025,-0.0040511199748385,0.00235460158926784,-0.009420355499265284,-0.004275034930237795
0.0036674336685535,0.004150229417347,0.004566081785085463,-0.0011748417491794054,0.002586461281552082
-0.009804189607542,-0.0086007728860356,0.000508147979533233,-0.013567488686635175,-0.009283215733175762
-0.0073553804022697,-0.0039874765013917,0.0010992485453571702,-0.0088147845160828,-0.004631262116307996
-0.0010446318694234,-0.0025834343438372,0.002376140382631007,-0.007712322500610429,-0.002853983928768866
-0.0031288825067256,-0.0049768867194575,0.0025920588628179616,-0.00910632566668448,-0.004938358100549694
-0.0097895914323745,-0.0062069242292715,0.00020731015619972746,-0.010444143716301046,-0.0060461901154635015
-0.0082390320573331,-0.0037621215817792,0.0011269894727586284,-0.007911152903371025,-0.004603523662903842
-0.0075454800273245,-0.0045975538615187,0.0010887864433077408,-0.010195074487898442,-0.004686762379552229
-0.0082903353568388,-0.0037701551593867,0.0012078433139192995,-0.007612786043654153,-0.004139699926799058
-0.0140887063045067,-0.013634987094346,-0.000109715309221773,-0.014320178520076197,-0.011051492899179114
2.305558510257502e-05,0.0008080934731814,0.004153581052766366,-0.002782667246082088,0.00027816803561712917
0.0037333563017394,0.0031626874814222,0.00383732739800592,-0.0028689341911202603,0.0012667286873168746
0.0104552458979867,0.0059427184063093,0.006616895090535153,0.002341248523387256,0.0042940883645114876
-0.0014855578331004,-0.0032099520921828,0.002513390263626661,-0.008757628408205514,-0.003130226766464594
-0.000265866116357,-0.0026489224298845,0.002345487549818802,-0.007386600653295567,-0.00408174045510872
-0.0004631190471532,0.0007705445535197,0.0035111711788326115,-0.0048167943072410825,0.00020208792248356322
-0.0019249250658313,-0.0017539344518454,0.0033006110978368655,-0.006246705753754269,-0.0015768036847111566
-0.0002101065253517,0.0009712849345066,0.003563904331926972,-0.0045655171654321695,0.0003509294148976602
-0.0016756585868201,-0.003425758417298,0.0024779307158858117,-0.008939213037279972,-0.003732685861855135
-0.0121874434734665,-0.0087723473202328,0.0009021297183795422,-0.013406029682005868,-0.009557558987211407
-0.0030820241440186,-0.0006906252752221,0.0019927867035304733,-0.005960501569357492,-0.00040238749798161307
-0.0008521432547799,-0.0021958268674535,0.0022423453350370747,-0.007844729511081047,-0.002386303850340064
-0.0028609842836447,-0.0047146145664257,0.0024696011861813512,-0.0087871836025851,-0.004962253498031313
-0.0642609718739927,0.044667658588454,0.012851107614531577,0.014159306741190921,0.017215165088911008
-0.0018948062754122,-0.0036265116231492,0.00243876939320699,-0.009088080794071317,-0.004084216477378235
-0.0009432578051742,-0.0031363887060617,0.0022580581160081773,-0.008535942075593612,-0.003357000498544782
-0.005334786291926,-0.0066657582688427,0.0020430869725966954,-0.011173370193542819,-0.011217357104020198
-0.0051943477043754,-0.0073388752597148,0.0012654490243071519,-0.0119870464620041,-0.00849485228850799
0.0137874910137847,0.0469431682632475,0.012611550964938654,0.008830010455185992,0.010678034406233806
-0.0044883262211356,-0.0069982312132712,0.001575887736898457,-0.012043993886134578,-0.01147434737273847
-0.0004086405479589,-0.0019712183209533,0.0026192933550447067,-0.007009124390789191,-0.0018108730040121799
-0.0015307393710227,-0.0021449063236528,0.0038659887531841573,-0.0048880902422427375,-0.0020726484523284857
0.0011069901686094,-0.0004284590546404,0.003266712340354672,-0.005718721498387265,0.00033536515295273306
-0.0150769582561869,-0.0097271899476126,0.0016753134072168164,-0.013823514369043222,-0.008559030715467774
-0.0133635486514293,-0.0130407510321584,-0.00015121603441725835,-0.014219517511505315,-0.010580203450423781
-0.0130407254033632,-0.0103136550163407,-6.832131843248165e-05,-0.012663349488367063,-0.01087684185589256
0.0038129144498077,0.0032410757160543,0.003956505369794385,-0.002537548485743505,0.0012899214863241418
0.0063316704840154,0.0006836004622059,0.0034213206928535218,-0.005837610264260017,0.0011872026177167168
-0.0003615674970537,0.0008678102779479,0.0035081506801795553,-0.005063127513569155,0.00029594435680349183
0.0040286911292946,0.004974938796014,0.004557708331409239,-0.0014217204309414106,0.004523155875490063
-0.012379297661068,-0.007485127366649,-0.0005432887441434255,-0.010115889790068056,-0.0074543807456149335
-0.0002166321258885,-0.0017574916541971,0.00265567436428723,-0.006757497214347909,-0.0016158083587600102
0.0005317206672925,0.0003703927739978,0.0036578310658161397,-0.004516876110350803,0.000560539148121083
0.0018545098946317,-0.0015270692771136,0.00315041694739772,-0.006758237919616784,-0.0009421613510561054
-0.0002697705708809,-0.0026411558741848,0.00235180451296163,-0.007378570076798006,-0.004047073559239198
-0.0126837021882087,-0.0115274462924978,-0.00012269117859005558,-0.014458053721293343,-0.011194275302962376
0.0001689326941766,-0.0051881574445047,0.0034359158866811425,-0.006982930419775282,-0.0074629907194159704
-0.0195706428152055,-0.0279568201082446,-0.0019103134127861337,-0.012643932946731946,-0.025677320566611983
0.0004477341480795,-0.0048975820464359,0.0035219894801229233,-0.012282512190210242,-0.005881490889556787
0.0009347555408671,-0.0024403141336304,0.0024187593953930663,-0.007745805668773725,-0.002793230158613486
0.0145943647040268,0.0051232590357519,0.004642490314318625,-0.00024262059693691204,0.005856023402135152
-0.0023689549700822,-0.0022006998051364,0.003154894570780699,-0.007091193834784754,-0.0019360066414839464
-0.0010306989099471,-0.0025836534043267,0.0023963788198442387,-0.007646228198893285,-0.0027936200793495453
0.0464910476958801,-0.0029582025733817,0.0016277254152631249,-0.00961024351734998,-0.0020833126682138674
-0.0002806139641611,-0.0004157537983173,0.0031016108835661142,-0.005794082261494266,0.00029523916689296173
-0.004532728596885,-0.00576795384668,0.002237742119364728,-0.010596259323869942,-0.01334022317097805
0.0009291706433283,0.000772052538927,0.0037252050503872812,-0.004191672244947341,0.00041959630577689566
-0.0015784310735551,-0.0049015262549077,0.001766380876311591,-0.00983204698345936,-0.005458074555836962
-0.0047264247045529,-0.0066219342839425,0.0009222363960521838,-0.010303130804889822,-0.005914547199435445
-0.0065847148291932,-0.0076886363913618,0.0018031432656963955,-0.011877589684947676,-0.009345400784945342
0.0027546796015485,0.0022102762444633,0.003704240935631926,-0.006661910356719968,0.001878535639626429
-0.0137293098660601,-0.0134287446445999,-0.00020596297448876276,-0.014391850420835493,-0.010656452179926551
-0.0028104589728688,0.0236798849743858,0.008618368675771173,0.008830010455185992,0.01752970660575039
-0.0021279510442202,-0.0033953797403295,0.002711838660088072,-0.0077762249599897665,-0.002927039642249268
-0.0051384730865936,-0.0073141098656796,0.0012730684577878376,-0.01217723661887751,-0.007603351034229124
-0.0006258929203532,-0.0021930278321095,0.002516661361684997,-0.0071623845003565625,-0.0022365280609786993
-0.003960662598686,-0.0006528241910279,0.0021437252688176695,-0.0065761469882261135,-4.192802588203992e-06
-0.0015055485015773,-0.0027575983261603,0.002114716145768374,-0.007654311283700269,-0.0033051635438924366
-0.0108813056502836,-0.006424931779363,0.0010075729878431389,-0.011805740078522937,-0.0058866436128858024
-0.0130395656022993,-0.0119600429510192,-0.00038773920255316284,-0.013954457818753346,-0.011795691651717706
-0.0029124309786985,-0.0047898705810728,0.002759309002925206,-0.008529971671676045,-0.00453600327852264
0.0132089195583434,0.0063964740054629,0.0046814352325166425,-0.0005623410051442887,0.006378151476049713
0.0060023084141756,0.0022807006192054,0.003079500324488387,-0.0034974242523800637,0.0011658273533887396
0.0074461350171804,0.0058797164613993,0.0052217011676421,0.0016391664376449082,0.005764364566055839
-0.0037367097458702,-0.0056004589134412,0.0024312485215403712,-0.009597372924918565,-0.009086574718573685
-0.0098147763542191,-0.0058483770664133,0.00034060840435240144,-0.008989567769104007,-0.005942181479034051
-0.0010566762684261,0.0001515998583743,0.0033860763146100334,-0.0054073971093203076,0.0007546071276153375
0.0013386737021713,-0.0020248855311996,0.0030218066306203894,-0.007227206143484044,-0.0019507210153924094
-0.0030398705163706,-0.0049037106913684,0.0025619993441538926,-0.009021112787641804,-0.004940218074752269
-0.0040542981788202,-0.0059653889492378,0.0010358201295145408,-0.00978804659260871,-0.005467219568641674
0.0013875934575615,-0.0060384432157728,0.003172229311088344,-0.021061998038807095,-0.004421390258106297
-0.0068119382763273,-0.0129065978771778,0.0022490545313142204,-0.020471928219310057,-0.008461570510258429
-0.0063400469866734,-0.0076698379851549,0.001573170152552267,-0.02336807410809265,-0.007239259943102783
0.0190868818178149,-0.0042993714276312,0.0036223841740264783,-0.024627453749558277,-0.003075051843906077
0.013822821808792,0.0069701320208534,0.007078888305227158,-0.01627475986360244,0.007347434297349954
0.006279649991077,-0.0023398256030025,0.004175052600649166,-0.019258019098309383,-0.0022116325714258214
0.0038634297463451,-0.0030398705163706,0.004247978696817123,-0.02056617390443581,-0.0033837846018030817
-0.0046331081015224,-0.003960662598686,0.003220071489107487,-0.021405428010354915,-0.0038630983604873393
-0.0179864831767458,-0.0060886122345332,0.005618409980659492,-0.024150005325785116,-0.00930807031336967
0.0160465679895939,-0.004532728596885,0.003977889684952295,-0.021749830256714307,-0.003784457860328422
0.0042513138211089,-0.0002166321258885,0.004511697778360717,-0.01749804997354574,-0.001757068871685987
-0.0011823763974555,-0.0038618216184973,0.0036526867943529532,-0.018883136773168677,-0.003515773254861424
0.0109856253310524,0.001521929410203,0.005513197392545095,-0.01633079753479027,-0.0015340460299589178
0.0174560025006574,0.0078489015696538,0.005499567371136048,-0.0031850384528991273,0.006172384159003976
0.0081721439453826,0.0027546796015485,0.004697306999678578,-0.0003307151630390758,0.0028206195807890283
-0.0093712514630565,-0.0151885256915406,0.0013397696309790032,-0.022362632471470474,-0.007181520660353027
0.0025974488157872,0.0009291706433283,0.00547824101015338,-0.014837290552019529,0.0013657816522986363
0.0068970459777757,0.0074893284032537,0.007594719848559906,-0.006198815132212666,0.006738764821563817
0.0111191045215459,0.0016430624466859,0.005295719374015505,-0.01707052388724198,0.0016487374205264107
0.0059066386073995,-0.0014174571406551,0.005064133152821739,-0.021064234380234963,-0.0016363415164353404
0.0026632925851429,-0.0046621819402422,0.0037369110696334634,-0.019581945764101487,-0.0037931192704561347
0.003787822534071,-0.0031288825067256,0.004273350146077085,-0.020725908744621463,-0.0035425330330754712
0.0067695715137874,-0.0003181315243561,0.005041817723523807,-0.016235000057390002,-0.0017595247911146748
-0.0104568973169076,-0.0130011474296801,0.0005940147285848497,-0.02969808386062423,-0.010292826474186967
-0.0058953656748864,-0.0097537608635551,0.0021980319946338237,-0.02121589871933799,-0.010004239665003502
0.0106484075891529,0.0063316704840154,0.005825554231388516,-0.008516126920126458,0.0071415667242106465
0.0025610260950934,-0.0045061583410848,0.0038738064763234434,-0.01854953581247186,-0.0038569010279027897
0.003242089407635,-0.0026258652790435,0.004636165220569864,-0.018236663689771518,-0.0017930015102695144
0.0035615154257547,-0.0009432578051742,0.0047424143715719454,-0.015177682171689659,-0.0022529399713692878
-0.0096325060380213,-0.0181665670281902,0.0011624369738555524,-0.030099327683208943,-0.006552611520175477
-0.0067812025071863,-0.0082390320573331,0.0014184653326844957,-0.01397423636346506,-0.0064096901047645495
0.0044917317406166,-0.0213843407784056,0.0018428523933431307,-0.018687169865578987,0.0016126479435973349
0.0082788413876372,0.0029269821389959,0.004874737053100481,0.0004037988401217442,0.003111133933719402
-0.010028433850892,-0.0085456672491668,0.0017536117342713134,-0.023786771921291174,-0.00953533499659308
0.006811656859457,-0.0002101065253517,0.005047579560608265,-0.015731753959076118,-0.0013632348912093828
0.0059701294982407,-0.0047535619907075,0.004129379149561908,-0.023020595107779276,-0.0038162728501219996
0.0103527455154978,0.0009347555408671,0.004937930370603154,-0.016388491695480213,0.001394985796734439
-0.0020821425859565,-0.0047264247045529,0.003271396703795955,-0.018240278083578136,-0.004035655348318829
0.0032225439693566,-0.0010568493361538,0.00508469721175173,-0.019174443155601434,-0.0006487634542851383
0.0085366318277209,0.0060023084141756,0.005487834888476985,-0.0068436228074980135,0.00600104866678293
0.0045608668751303,0.0004477341480795,0.006181042949083634,-5.38466767201623e-05,-0.00045819552050147867
0.0228446402752909,0.0118832056571936,0.007121224673750473,-0.0022074347639146515,0.007425320005674217
0.0066827759167943,-0.0018948062754122,0.004261808465604422,-0.018677874854892057,-0.0023896646983723414
0.003427252515776,-0.0010446318694234,0.004227452542715741,-0.017380698743719093,-0.002233522667161545
0.0061482833266164,0.0038129144498077,0.005133180301719359,-0.012289575563676639,0.004618935531907212
0.0038695094466803,-0.0004156211115637,0.005332782329811169,-0.019278902170357742,-0.0014338585591806433
0.0108048986690763,0.0098886133922867,0.0075702857775302845,-0.0022405476041708876,0.010123175613374589
-0.0097794505161923,-0.0098937511337687,0.0010384336420406612,-0.008973829253163222,-0.010890382149306672
0.0060386080123626,-0.0010566762684261,0.004862425201489174,-0.017011392736047473,-0.002146649864581773
0.0455474229975024,0.0154238369092163,0.009209522921647804,0.005808669694253074,0.01858493972253029
0.0017515268071238,-0.0051384730865936,0.0036954205344344538,-0.020743979142146818,-0.004166748909608197
0.0128071247455742,-0.0019444343073646,0.004798342916153841,-0.02855047996940662,-0.0012684513989694366
0.0177262281216992,0.0464910476958801,0.012582377448368914,0.02828605062292318,0.0192328537666032
0.0030830159456728,0.0071680727910585,0.00611674069591627,-0.00857431193881454,0.005514920750266089
-0.0169241013473535,-0.0130395656022993,-0.00017073279311482104,-0.02584623026148343,-0.00789300437487496
-0.0112152910506752,-0.0068374669668451,0.0018231509651699634,-0.026003841864135874,-0.006875681338018846
-0.0001684302251571,-0.0047545684310791,0.003801919946936925,-0.01788166220971287,-0.004274579036723907
0.0051943730807063,-0.0015784310735551,0.004432104104990089,-0.015917726754773362,-0.002235546550174461
0.0139694710656305,0.0029535363771023,0.004588084308575664,-0.016432476223327323,0.0030525655907951196
0.0038142104305076,-0.0008521432547799,0.004347273732645396,-0.01272472128490587,-0.00267927858866015
