rolling_alpha_5f,naive,linear_5f,ffnn_5f,rf_5f
-0.0102602722798735,-0.0123608991931779,-0.0023845188086638,-0.010543882296054623,-0.008585592291228955
-0.0011174313526037,-0.0002597430549751,0.0011038648087985672,-0.004736247079521645,0.0009979317153774412
-0.0047921184639284,-0.0026333798883378,0.001887472925169954,-0.005877456595024949,-0.0016445467278294271
-0.009495014187664,-0.0049448370865324,0.000870215263201564,-0.013898394950553113,-0.005433946710367757
0.0017060638969307,0.0021475018249047,0.002717847255095861,-0.001888938359113107,0.004203802160516689
-0.000404725175316,-0.000296830595445,-0.00016411463513323022,-0.008554789774912974,0.0019493911412789499
0.004728290544274,0.0032241241448594,0.0022001920111195212,-0.002451568746614577,0.004621511277585936
0.0006220432674928,0.0005773221466167,0.0002831507204722494,-0.007389619377232877,0.001699210102529531
-0.0104237296580684,-0.0019379461549293,0.00020656427106027558,-0.010065488712295914,-0.0015089719701275532
0.0189820473020122,0.0180131807034668,0.004976679952470124,0.007804128118260367,0.011504993424775636
-0.0030381926295786,0.0010048099519205,0.0012094553174026202,-0.004112624500390127,0.0016890706190789545
0.0030532062930657,0.0039312529158453,0.002776297377193734,0.0001586894970868058,0.004478452841186897
0.0054000315572226,0.0038851247269391,0.0028202856917022676,-0.0005331589250141544,0.004757207840184134
0.0090578951974921,0.0009066082607002,0.0013891244012277518,-0.0036625349256116727,0.0014918033098087393
-0.0019760981205438,-0.0010826834347365,0.000925100196619605,-0.005631538160098273,0.00017707671995813943
-0.0147855242876713,-0.0096976627358604,-0.0008099539700799972,-0.018159502256325667,-0.009190947552046951
0.0139823646782653,0.0127893669926655,0.005113803606957794,0.01209127657447951,0.012845687242669794
0.0011794224864701,-0.0045278726348727,-4.865535524049272e-05,-0.007555626068974718,-0.0047064823009444435
-0.0140285340902154,-0.0089487604824356,-0.00048244001554874566,-0.017277640220580537,-0.0086907835158987
-0.0039404554382547,-0.0043584050372913,0.00040946640463118645,-0.009949148800616307,-0.004233323541911077
0.0111797780216213,0.0094784857378169,0.004176335692043296,0.0042008611678155255,0.007372420358467513
-0.0004423800693935,-0.0010092696771069,0.0007218034706130741,-0.005483232524141977,0.0005772381895705512
-0.006351538618418,-0.0037351218167357,0.0008672388361497542,-0.009682894698014623,-0.003987891015940698
0.0049176094207958,-0.0010398796143649,0.001682897548470879,-0.00448779011765426,0.000896336326613982
0.0058475945461395,0.0058915466213028,0.003504707820252965,0.002984179555285821,0.006657312229066946
-0.0011411795651061,0.0055099611679093,0.0033839288311695607,4.600549821466571e-05,0.006871935716093811
0.0120108142417913,0.0102841210877197,0.0043393090359112865,-0.00513424225781596,0.007964530199124912
0.0086499395474,0.0063697500253791,0.0039255863536618845,0.00466327773217854,0.006365879418469432
0.0139908158575895,0.0174172136629919,0.006439623527463535,0.012482443273089894,0.015910591401080757
-0.0083488745783535,-0.0051426148731435,0.0008910807622551178,-0.01166150216985623,-0.004072546916101639
0.0028773244838314,0.0040170282507844,0.002737401950557741,0.0014236326026262763,0.0047060290087172964
0.0009729821098331,0.0008904542048933,0.001664183576138755,-0.003779595302901055,0.0017175125358905167
-0.0070278128765902,-0.0074237058978501,-1.1715821878944925e-05,-0.012741977013637707,-0.006374889990035097
-0.0015619982092192,-0.0043059727817419,0.0011573393231133445,-0.00981636671965335,-0.003431032059220257
