,rolling_alpha_4f,naive,rnn_4f
44,0.0083652382500381,0.0050836264502383,0.011349515
45,4.570309146486283e-05,-0.0008233323108098,0.0027918317
46,-0.0041590924054826,-0.0049757241324402,0.0012318481
47,-0.006416222542718,-0.0091023163571564,-0.0010708448
48,0.0017770865833346,-0.0029312275477333,0.0055006617
49,-0.0269976762384699,-0.0308975383752117,-0.0036193728
50,-0.0054999853209014,-0.0036466998807411,0.0034230687
51,-0.0070322735910333,-0.0097024985833746,-0.0004973059
52,-0.0061857918087365,-0.008852450073371,0.00018105505
53,-0.0148913376500654,-0.0112997426886546,-0.0045269416
54,-0.0213376335445298,-0.0257821921577355,0.0068180207
55,-0.0097565496281575,-0.0051414191919875,0.0005527334
56,0.0006634946576021,-0.0004651316731528,0.0054473933
57,-0.0048570986343581,-0.0064608418850283,-0.0035576588
58,-0.0112669852791095,-0.0086223962249593,-0.0038332408
59,-0.0216732297286718,-0.0165149877116555,-0.0028066416
60,-0.0090576681773112,-0.0091043836129113,0.0013483828
61,-0.0047832813836121,-0.0042981809770166,0.0015185148
62,-0.0115935944607106,-0.0089423028035288,-0.0043261144
63,0.0011381404207066,-0.0002362244504897,0.00522474
64,-0.0252324868156398,-0.0317676168872595,-0.010177912
65,0.0077585873539363,0.0076012994145251,0.0127611775
66,-0.0016980009360195,-0.0025240197656175,0.004429088
67,-0.009461788860369,-0.008382217419889,-0.0027012713
68,-0.0050086101675172,-0.0047498080879156,0.0025182934
69,0.0050060521319341,0.0043170173011353,0.007494312
70,-0.0146444268641071,-0.0137352012484344,0.0019850568
71,-0.0002584427500703,-0.0035519388878133,0.0036246153
72,-0.0110654579734817,-0.0085075032413042,-0.004123159
73,-0.0110226204994792,-0.0064682292043973,-0.0017741247
74,-0.0035545278629077,-0.0025373919634121,0.003454098
75,0.0034694611855658,0.0015103354522354,0.006641271
76,-0.0045273020535584,-0.0040675232822644,0.002283893
77,-0.002821081450842,-0.0040275124394626,0.0018618453
78,-0.002103899039264,-0.0028437380400184,0.0024112598
79,-0.0110001373424402,-0.0066324474350826,-7.9692574e-05
80,-0.0021462986495993,-0.0031627540435473,0.0033726278
81,-0.0059811255223944,-0.0095348989101306,-0.00031083578
82,-0.0054620828818222,-0.0071601635520494,-0.003824382
83,-0.0092034971359048,-0.0047821459688839,0.0017655141
84,-0.0048196187345524,-0.0045573295069571,0.0026989095
85,-0.0188340250271309,-0.015172914100734,-0.005671885
86,-0.0070213623394442,-0.005012106442496,-0.000920297
87,-0.0063858303857931,-0.0090755109799336,-8.760078e-05
88,0.0036035126152499,0.0022294101681467,0.004657594
89,-0.0028027540445577,-0.0026513100934168,-0.002019017
90,0.0032640708895546,-0.0046114391697665,0.0015665353
91,-0.0051867022444214,-0.0058904213830188,0.0004029012
92,-0.0020116203680003,-0.0027101968817373,0.0023367
93,-0.000772375694217,-0.0053404498204786,0.005466655
94,-0.0049440764576579,-0.0056514762375473,0.0031511136
95,-0.001961463525018,-0.003437096256063,0.0023090793
96,-0.0112386002761236,-0.0067271034116331,-0.00050673576
97,-1.9977537270142457e-05,-0.0009282823032394,0.003104147
98,-0.0067515015432447,-0.0103062802287636,-0.002283182
99,-0.0098479253495811,-0.0111042956764237,0.0006804954
100,-0.0028628451959874,-0.0035956978253994,0.0018585728
101,-0.0019277476640791,-0.0029568796377332,0.004541481
102,-0.0061480762452284,-0.0097125768413844,-0.0009925588
103,-0.0038864402977599,-0.0029010258143149,0.0032148086
104,-0.0047058558289085,-0.0063780843850784,-0.0036300337
105,0.004418597256019,0.0037255109135254,0.007303475
106,-0.0138496702971224,-0.0133869720514693,-0.0014619859
107,-0.0051550964386317,-0.0058536693276153,0.002418004
108,-0.0057477392118674,-0.0064569930231321,0.0016119191
109,-0.0154795305229997,-0.0145924055093284,0.0014757058
110,-0.0044793608715318,-0.0040391569679416,0.0022473421
111,-0.0053551524136927,-0.0059492404958884,0.00041678513
112,-0.0129034648983661,-0.0103229152524949,-0.006039159
113,-0.0068442579597866,-0.0091268497671182,-0.0018567465
114,-0.0084763728621793,-0.0089537010357708,-0.004209952
115,-0.0030481070783682,-0.0038159332818707,0.0026180435
116,-0.0029280882308662,-0.004355327840893,0.00097005384
117,-0.0003431095910805,-0.0005850720695823,0.004515047
118,0.001854961284293,-0.000873551553229,0.0045796987
119,0.0021823889011219,-0.0005390954306768,0.0053691887
120,-0.0020771625450618,-0.0035204621203277,0.0012422178
121,-0.0340733463875028,-0.0371973146444792,-0.0036106464
122,-0.0093456433924213,-0.0052284495418037,-0.0021504024
123,-0.004894944918819,-0.0065633691391927,-0.0030167643
124,0.010378055191299,0.0139167035840833,0.011674066
125,-0.0026010699904952,0.0578815045224335,0.027455762
126,-0.0129191413253995,-0.0160895618261333,-0.0033297753
127,-0.0008462518866135,-0.0019988400642901,0.0027741794
128,-0.0033512467171696,-0.0056100969657321,0.0042329924
129,-0.0091473406577009,-0.0047256615917124,0.0016818317
130,-0.0058856658828099,-0.0063803953061129,0.0010075568
131,-0.0106647975462919,-0.0136890399133888,-0.0025122408
132,0.0011665083911365,-0.0015278143503661,0.003179694
133,-0.0108719264881102,-0.0080912377664302,-0.0026202183
134,-0.0121672659620884,-0.0097608481623975,-0.0027484559
135,0.0384870799073537,0.0539948166005491,0.026211487
136,0.0020013134003926,-0.0027319723294603,0.005292707
137,-0.0114697638336954,-0.0106110322559098,-0.00028563652
138,-0.0006213063227871,0.0577874032339925,0.02748328
139,-0.0024098720486625,0.0007863916115789,0.000327938
140,-0.0116988656921997,-0.0108171203061994,-0.00084828946
141,-0.0054994562836172,-0.0067959815979248,0.0006091468
142,0.0017027311535709,-0.0010254480229856,0.0050064763
143,-0.0055510581834982,-0.0068193607982356,0.0010518548
144,0.0026820119523626,0.0031396930900176,0.0073073236
145,-0.0158683031431357,-0.0154086946218945,-0.0056089126
146,-0.0126780123918992,-0.0100922243993596,-0.0063193575
147,-0.0028828087803228,-0.0043149949594016,0.0007526531
148,-0.0015442329304404,-0.0032912779859568,0.0028433423
149,-0.0142122791875468,-0.0113822298135676,-0.0070920875
150,-0.0099315224256847,-0.0058263512241829,-0.0018928993
151,-0.0125139720616953,-0.0103474956790226,-0.003983816
152,-0.0100343593581793,-0.0058944309095189,-0.0013101428
153,-0.0126403418227615,-0.0116401775699159,-0.00042223372
154,0.0018806417911962,0.0022096677252626,0.008741557
155,0.0052498427462535,0.0045369635462467,0.008589337
156,0.0069392090697086,0.0022856621007736,0.008988043
157,-0.0046371051001272,-0.0059095368265403,0.0015182308
158,0.0047617385877563,0.0032267240400855,0.0076908693
159,-0.0037679487776004,-0.0027464419222428,0.0032904865
160,-0.004795038032365,-0.0045311578171133,0.0029954445
161,-0.0034655690509903,-0.0024868936453716,0.0035277186
162,-0.0048788142180136,-0.0061862246854725,0.0013873781
163,-0.017774426666853,-0.0151617846007789,-0.0052781454
164,-0.0057198795630551,-0.0036676607240376,-0.00059717183
165,-0.000269153764473,-0.0011685985715548,0.0013402076
166,-0.001269479268261,-0.0030198632242137,0.00271413
167,-0.0642609718739927,0.044667658588454,0.02426051
168,-0.0051177517745529,-0.0064097937331349,0.0013005374
169,-2.3493080708376912e-05,-0.0016152637095959,0.003048256
170,-0.006031548064996,-0.0065955496757544,0.0012160108
171,-0.006870428288899,-0.0087227149993567,-0.0015174922
172,0.0137874910137847,0.0469431682632475,0.024770696
173,-0.0065997136415764,-0.0088701763689009,-0.0011615303
174,-0.0022611524791203,-0.0037158500291522,0.0014079756
175,-0.0003910055240906,-0.0016826896774793,0.0056742514
176,0.001806519721373,-0.0001104472788186,0.0054351706
177,-0.0214437201177,-0.0162321331347431,-0.0015341373
178,-0.0119067194105274,-0.0110189576222266,-0.0008914425
179,-0.0158659972962056,-0.0133542775897639,-0.005236715
180,0.0053394240701972,0.004627084394483,0.009035843
181,0.0035603070768539,-0.0014794328522599,0.0024038611
182,-0.0036515702488831,-0.0026297586040807,0.0031974677
183,0.0017377495359694,0.0024716606059303,0.0076684006
184,-0.0109132121619368,-0.0053752285907385,-0.00017952127
185,-0.0020562507065576,-0.0034917146358494,0.0017126938
186,-0.0005291583965321,-0.0007692386707467,0.0046363217
187,0.0020360505347912,-0.0007013208940045,0.005215877
188,0.0047484224093034,0.0032240334184768,0.007680823
189,-0.0178209125114717,-0.0174580094287339,-0.0064213574
190,0.0010668858894951,-0.0036613737163947,0.0043071443
191,-0.0063547159598349,-0.0114799923363006,0.010714368
192,0.0013860817019908,-0.003323682401412,-0.00041969994
193,0.0011238406409205,-0.0016048062021506,0.003034952
194,0.0158789549961184,0.0075534387998789,0.011887564
195,-0.0052354367727633,-0.0049725028515642,0.0024959254
196,-0.0029079207329519,-0.0043622195777034,0.0008018685
197,0.0464910476958801,-0.0029582025733817,-0.0016190076
198,-0.0005111362552708,-0.0004121227375381,0.004934528
199,-0.0051409765908508,-0.0056054052004459,0.0019402169
200,-0.0001539359196516,-0.0003910768007581,0.004899169
201,0.0015923116086912,-0.0007388720521223,0.003939845
202,-0.0055999788934953,-0.0072627202219075,-0.0028600916
203,-0.0056730664356242,-0.0061285924296446,0.0021522501
204,0.0037368460168083,0.0029619229077204,0.004343575
205,-0.0122698932248641,-0.0114037968557397,-0.00096152665
206,-0.0028104589728688,0.0236798849743858,0.01738819
207,-0.0001912465861951,-0.0014339756061326,0.0031549355
208,-0.0067928911928124,-0.0086651871703021,-0.0012198178
209,-0.0024723198906837,-0.0039317415565636,0.0010986413
210,-0.0059546986912457,-0.0030014332402905,0.00045236258
211,-0.0009855906618759,-0.0018079396783849,0.0020900578
212,-0.0130018494223717,-0.0089783159576474,-0.0032208436
213,-0.01820279592065,-0.0179218855575321,-0.0074727423
214,-0.0013235721988363,-0.0030968293111798,0.0032344942
215,0.0076127551018769,0.0009285230736038,0.005119893
216,0.0079722780672958,0.005056658406342,0.008263158
217,0.0086581740515395,0.0069697651741139,0.011320124
218,-0.0021520995653816,-0.0039148564810227,0.002332816
219,-0.0094182300661492,-0.0049434162409136,0.00028105045
220,-0.0043803933148385,-0.0033868519767173,0.0028759663
221,0.0015157780533908,-0.0012032406512327,0.004886939
222,-0.0014453542418726,-0.0032038293412471,0.0029316624
223,-0.0049155325239338,-0.006591545569753,-0.0024092067
224,0.0038224525874458,-0.0061480762452284,0.003136432
225,-0.0030656609968746,-0.0114697638336954,0.0035237365
226,-0.0078535895335262,-0.009461788860369,0.0029215387
227,0.0296559577467309,-0.0016980009360195,0.0043809135
228,0.0111591225334481,0.0023771762883703,0.0070464527
229,0.0056796225379547,-0.0055510581834982,0.0034120653
230,0.0080271729693497,-0.0014453542418726,0.005655381
231,-0.0070449504757379,-0.0059546986912457,0.0037595148
232,-0.0310209745317358,-0.0138496702971224,0.0005130202
233,0.0222443633029562,-0.0051409765908508,0.0034841804
234,0.0037952176158364,-0.0020562507065576,0.0052060047
235,-0.0011900094549034,-0.0047439142052975,0.004398184
236,0.0143298405133622,0.0017027311535709,0.006725192
237,0.0071561219100141,-0.0042629826641655,0.004195543
238,0.011087087319459,0.0037368460168083,0.004374055
239,-0.0146657987120684,-0.0216732297286718,0.0019980466
240,0.0019834914644914,-0.0001539359196516,0.0057730125
241,0.0070579241171588,0.0077585873539363,0.009169208
242,0.0144766880142399,0.0018327320721798,0.0059398226
243,0.0075787008006012,-0.0021403258157133,0.0058541223
244,0.0027369222088613,-0.0068442579597866,0.0039238287
245,0.0079450276822106,-0.0015442329304404,0.0053071287
246,0.0055615438310733,-0.0035545278629077,0.0047524357
247,-0.015445227267913,-0.0182895583348638,0.0006723704
248,-0.0061803147307366,-0.0112386002761236,0.0032789588
249,0.009114692837591,0.0035603070768539,0.0071203317
250,0.0050031594159355,-0.0044793608715318,0.0049321353
251,0.001946029808542,-0.0055460576173367,0.003640393
252,0.0061673049058148,-2.3493080708376912e-05,0.0064280005
253,-0.0165688848446838,-0.0269976762384699,0.0016179432
254,-0.0081151873780286,-0.0099315224256847,0.0019728218
255,0.0206000151156114,-0.0146444268641071,0.0042829784
256,0.0111611278030122,0.003900625174194,0.004672137
257,-0.0175338183465703,-0.0148913376500654,0.0010563836
258,0.0055610394513713,-0.0034655690509903,0.0048080096
259,0.0107659541758044,-0.0036439645134657,0.004459735
260,0.0136908514256668,0.0011238406409205,0.005263649
261,-0.0020916020444675,-0.0055999788934953,0.0035237244
262,-0.0019079417492237,-0.0070322735910333,0.0033297346
263,0.0116370392543044,0.0079722780672958,0.010460399
264,0.0069822875022075,0.0013860817019908,-0.009588251
265,0.0234307237774984,0.0091229988806331,0.009883337
266,0.0060562499527827,-0.0051177517745529,0.0036338365
267,0.0029734621172862,-0.0028828087803228,0.00430905
268,0.0086043436898653,0.0053394240701972,0.0078632
269,-0.0012532542718372,-0.0063858303857931,0.0026987775
270,0.0142514326145762,0.0126724202291667,0.013354535
271,-0.0109359053568883,-0.0110226204994792,0.0038778496
272,0.0047356746862644,-0.0043803933148385,0.004380733
273,0.0455474229975024,0.0154238369092163,0.014310244
274,0.0022651591878649,-0.0067928911928124,0.004431775
275,0.0144907021256293,-0.0048082635422831,0.021555334
276,0.0177262281216992,0.0464910476958801,0.02888177
277,0.0061603634835049,0.0110528273560706,0.011565541
278,-0.0238859161374267,-0.01820279592065,-0.0006247654
279,-0.0170968863536537,-0.0108719264881102,0.0022511354
280,0.0045089646755991,-0.0020116203680003,0.005773239
281,0.011034467821907,0.0015923116086912,0.007104486
282,0.0181850460425555,0.0034694611855658,0.0059250053
283,0.0060939557696032,-0.000269153764473,0.0026619982
284,-0.0191461878193171,-0.0158659972962056,0.0009069538
285,0.008115591378186,7.893223034960428e-06,0.0061865617
286,0.0181574646190017,0.0158789549961184,0.014674158
287,0.0134963436716636,0.0047484224093034,0.008594597
288,-0.0038744074339193,-0.0122698932248641,0.0030874268
289,0.0624267279063284,0.0384870799073537,0.027518135
290,-0.0231999221989273,-0.0178209125114717,0.00034078048
291,0.0082851985445672,0.0050060521319341,0.0071645062
292,-0.0033087298109272,-0.0087711011512745,0.0016792819
293,0.0015821901778463,-0.0005291583965321,0.0055180984
294,0.0140107599637182,-0.0052354367727633,0.0042132344
295,0.0020052887144137,-0.0041590924054826,0.00479809
296,0.0136282523089478,-0.0056602233857227,0.0038290166
297,-0.0171015419662593,-0.0115935944607106,0.00091580884
298,0.0081753107190556,-0.0013235721988363,0.0055060955
299,0.0035617192120006,-0.0022614685284269,0.004430226
300,0.0035644854092658,-0.0022611524791203,0.004678906
301,0.0139101864367642,0.0061291748637725,0.008346366
302,0.0065498263011117,-0.0054999853209014,0.0052152798
303,0.0216668235023685,-0.0055852105612662,0.0027904476
304,0.0022607540541069,-0.0073631536971706,0.004497648
305,0.0349206966072158,0.0137874910137847,0.013905718
306,0.004900234217681,-0.0045871008686304,0.0045764344
307,0.002039179556392,-0.0053551524136927,0.0033158625
308,-0.0011280185523034,-0.0046932433521086,-0.017002478
309,0.006419928434505,-1.9977537270142457e-05,0.0062487386
310,-0.0034363685894961,-0.0098479253495811,0.0038757643
311,0.0075691813954931,-0.0021462986495993,0.005768407
312,0.0461383277710146,-0.0299638717995256,0.00035627303
313,0.0061503716843515,-0.0003679867614755,0.005798728
314,0.0032651319234922,-0.0109132121619368,0.0018197813
315,0.0040516118698503,-0.0059811255223944,0.0036261512
316,0.0144669862499306,-0.004795038032365,0.004577283
317,0.005334108598917,-0.0037679487776004,0.0046512717
318,0.0036812198663164,-0.0028628451959874,0.0055420278
319,0.0010829700180488,0.001806519721373,0.005190786
320,0.0228982344381779,-0.0051867022444214,0.0038958027
321,0.006901773046007,-0.0028039838336576,0.0060117766
322,0.0137257144466422,0.0011665083911365,0.0053436803
323,-0.0143436712608922,-0.0214437201177,0.0033300614
324,0.025371209000186,-0.0056730664356242,0.0045817923
325,0.0277810816590504,-0.0199838782764071,0.0044107297
326,0.014338606459354,-0.0002584427500703,0.006065347
327,-0.0082039004117995,-0.0100343593581793,0.003743877
328,0.0033781045805992,-0.0024723198906837,0.0044769263
329,0.0003199353120302,-0.0028027540445577,0.0011393952
330,-0.0007994064050087,-0.0106647975462919,0.0029951849
331,0.0074445831186192,0.0017770865833346,0.005725911
332,0.0067379134728245,0.0069392090697086,0.0078898575
333,0.0197680100421398,-0.000772375694217,0.006713423
334,0.0060817802817462,-0.0094182300661492,0.0020113832
335,-0.0117287083116561,-0.0252324868156398,0.0023836403
336,-0.0185730144261779,-0.0141353471281119,0.0018409251
337,-0.0110438018348129,-0.0048224746826339,0.004751508
338,0.004910029992883,-0.0045273020535584,0.004966828
339,0.0231417256718179,-0.0049440764576579,0.0053178575
340,0.0065552157455301,-0.0046371051001272,0.0036881382
341,0.0223081906914027,-0.0057477392118674,0.0020498957
342,-0.0058225048012331,-0.0110001373424402,0.0036045567
343,-0.0007345683716528,-0.0039610627991778,0.00029616174
344,0.0103953131633907,0.0086581740515395,0.010269204
345,-0.0035630446458369,-0.0119067194105274,0.0030819552
346,0.0077944475925206,-0.0019277476640791,0.006746443
347,-0.0165458864975156,-0.0110654579734817,0.0010102123
348,0.0135273107605053,0.0047617385877563,0.008572084
349,0.0461129504185809,-0.0028104589728688,0.0037080145
350,-0.0178178390214022,-0.0121672659620884,0.0026810097
351,-0.0058512643084567,-0.0057198795630551,0.0031029845
352,0.0214735053642855,-0.0058856658828099,0.0028280832
353,0.0041721753408738,-0.0030481070783682,0.005573824
354,0.0370244298248794,-0.0642609718739927,-0.001647156
355,0.0055271122835613,-0.0097565496281575,0.0021778832
356,0.004093944705116,-0.0054327906229041,0.004319554
357,-0.0087982918834159,-0.0129191413253995,0.0030387177
358,0.000650884786309,-0.0036306376483819,0.0044521913
359,0.0028943074335805,-0.0029280882308662,0.0043347273
360,-0.0252921099050006,-0.0340733463875028,0.0015248649
361,0.0144443939396187,0.001854961284293,0.0063537695
362,0.0238356753527059,-0.0063547159598349,0.0074401535
363,0.0147426673979533,0.0021823889011219,0.006725006
364,-0.0012884867096566,-0.006416222542718,0.0034535395
365,0.020748655560972,-0.0063626809489887,0.0026974373
366,-0.0161819890128916,-0.0125139720616953,0.0018975476
367,0.019669984235088,-0.0154795305229997,0.0036517347
368,0.0037968234833019,-0.0020771625450618,0.00473678
369,-0.0041422257975021,-0.0126403418227615,0.003388147
370,0.0081136435054873,-0.0001912465861951,0.0052030757
371,-0.0074386699565722,-0.0093456433924213,0.001327554
372,0.012306329001831,-0.0003910055240906,0.004765532
373,0.0029633919164013,-0.0029079207329519,0.004350953
374,-0.0178782897221974,-0.0136164871742894,0.0022037935
375,0.0064735773013345,-0.0091102979575958,0.0037068531
376,-0.00020694455975,0.0017377495359694,0.006636723
377,0.0051698146990364,-0.0038864402977599,0.003993583
378,-0.0105344063348894,-0.0105101095053866,0.0012524652
379,0.0064897961287462,-0.0091473406577009,0.0027266864
380,0.0054721765955985,-0.0036515702488831,0.0045831436
381,0.0054274655542363,-0.0009855906618759,0.005597418
382,0.0047694772577933,-0.0047832813836121,0.0045343386
383,-0.0220328789907506,-0.017774426666853,0.0017743262
384,0.0064582326082341,4.570309146486283e-05,0.006039763
385,0.0108010833604244,-0.0033512467171696,0.0050518485
386,0.0069459218995537,-0.0026010699904952,0.0053943545
387,0.005633669276204,-0.0054994562836172,0.0029752275
388,-0.0010527691889684,-0.0061857918087365,0.0046556983
389,0.001162368755392,-0.0009999610574316,0.0051901275
390,-0.0163037672370507,-0.0128393159885568,0.002947586
391,0.0073426406279717,-0.0021520995653816,0.0050199702
392,-0.0140727258024987,-0.0179657827229041,0.0016427052
393,0.0029591059387221,-0.0065997136415764,0.0044998145
394,0.0352579734584088,0.0083652382500381,0.00954438
395,0.0046137804439555,-0.0019747244895963,0.0060146498
396,0.0134537736655909,-0.0011274597379473,0.0037821385
397,0.0073692123181819,-0.0008462518866135,0.005195071
398,-0.00735810151854,-0.0087307492946172,0.0031787495
399,0.001964715920556,-0.0084763728621793,0.0024206613
400,0.0474407407132744,-0.0006213063227871,0.004476174
401,-0.0039480097336725,0.010378055191299,0.012784716
402,3.964272193648574e-05,-0.0030975250881613,0.0014841428
403,0.0082289957224042,-0.001269479268261,0.0053568017
404,-0.0141794836362759,-0.0130018494223717,0.0025601268
405,-0.018834648045211,-0.0142122791875468,-0.00039202324
406,0.0066823199389846,0.0066446055420956,0.008930765
407,-0.001324157624445,-0.004894944918819,0.0033013022
408,0.0063957921017639,0.0036035126152499,0.007238009
409,-0.0013988745104317,-0.0049155325239338,0.0038139878
410,0.0066661284777572,0.0010668858894951,0.0033659886
411,0.0002695652999877,0.0026820119523626,0.007070658
412,0.014121947280388,0.0015157780533908,0.0063817967
413,0.0022241345925742,-0.006870428288899,0.004075758
414,0.0077936324147678,0.0006634946576021,0.005900652
415,0.0038774590181116,-0.001961463525018,0.005216649
416,0.0095147641526149,0.0011381404207066,0.007171642
417,0.0144351863014827,-0.0048196187345524,0.0041616177
418,0.0077199870487969,0.0020013134003926,0.0049425336
419,0.0146436050992402,0.0020360505347912,0.006536117
420,0.0120396253283999,0.0032640708895546,0.0069268867
421,0.0801550090358667,-0.0213376335445298,0.0044249045
422,0.008522494498289,0.0052498427462535,0.0076675247
423,0.0118667456513148,0.0076127551018769,0.008885836
424,-0.0165603320331669,-0.0112669852791095,0.0014216809
425,0.0142909618414308,-0.0050086101675172,0.0039800648
426,0.0190489314693079,-0.0090576681773112,0.0037901413
427,-0.0016448336526791,-0.0048570986343581,0.002890278
428,-0.0032758909410064,-0.0116988656921997,0.0030716492
429,0.006401127200541,-0.0092034971359048,0.0032756517
430,-0.0112496802580761,-0.0024098720486625,0.005079573
431,0.0063189399405819,-0.0048788142180136,0.0036002623
432,-0.0021115923663038,-0.0054620828818222,0.0028273503
433,-0.0014614198875259,-0.0047058558289085,0.002550538
434,-0.0195033507607005,-0.0126780123918992,-0.003766576
435,0.0052974435099506,-0.002821081450842,0.0042159883
436,0.0211269342078869,-0.006031548064996,0.003019226
437,0.0044515741215262,-0.002103899039264,0.005865016
438,0.022921153326082,-0.0051550964386317,0.0033060682
439,0.0017776265300623,-0.0003431095910805,0.0055131493
440,0.0032301920821667,-0.0067515015432447,0.0020382546
441,0.0018372854311942,0.0018806417911962,0.005711981
442,-0.0196938473915279,-0.0129034648983661,-0.003004656
443,-0.0163572028734966,-0.0070213623394442,0.0033344396
444,-0.000829226125785,-0.0005111362552708,0.0056134528
445,-0.022867022511389,-0.0158683031431357,0.0019990227
446,-0.0225928674489898,-0.0188340250271309,0.0016690383
447,0.007671701186762,0.004418597256019,0.0067715207
448,-0.0104997600396196,-0.0170968863536537,-0.018674755
449,-0.0047224680912884,0.004900234217681,0.004003245
450,-0.0063484523004502,0.0231417256718179,0.019448757
451,0.0085424138390077,0.0137257144466422,0.013897724
452,0.0029276702482823,0.0060939557696032,0.004456245
453,0.0066865478849242,0.008115591378186,0.0072295573
454,-0.0480365499259148,0.0277810816590504,0.022592466
455,0.0015634343784183,0.0077944475925206,0.009716236
456,0.010169003032541,0.0111611278030122,0.011775282
457,-0.0089148917759851,0.0032301920821667,0.0017417874
458,-0.043142116143717,-0.0165688848446838,-0.018872587
459,0.0057764168441154,0.0081753107190556,0.007709812
460,0.0033483491233755,0.001946029808542,-0.000789606
461,-0.0224740045497246,-0.0143436712608922,-0.018108793
462,-0.013054745049931,-0.0191461878193171,-0.02032454
463,0.0082192981596487,0.0116370392543044,0.012096537
464,0.0108110372409801,0.0065498263011117,0.0045794244
465,-0.0066300459575987,0.0022607540541069,0.00012115622
466,0.0049262031497827,0.0073426406279717,0.0070919106
467,-0.0069707618176709,-0.0011280185523034,-0.009082571
468,0.0069292021357009,0.0071561219100141,0.008574622
469,-0.0184914586357552,-0.0163037672370507,-0.018302025
470,-0.0122538542538192,-0.0140727258024987,-0.016897596
471,-0.0374210375055261,0.0206000151156114,0.017972806
472,0.0080189556710212,0.0139101864367642,0.013197726
473,0.0044199166542875,0.0003199353120302,-0.000587096
474,0.0055840926457149,0.0079450276822106,0.007785164
475,0.0164502078185971,0.0349206966072158,0.02437696
476,0.0017636500503936,-0.015445227267913,-0.016688656
477,0.0032395476860444,0.0064582326082341,0.0058500133
478,-0.0042887070907488,0.0069459218995537,0.0054322323
479,0.0128590509358808,-0.00020694455975,-0.0028023678
480,0.0033728724248903,-0.0007345683716528,-0.0020374334
481,-0.0059807019378921,-0.0105344063348894,-0.014041422
482,0.0083185330129968,0.0069822875022075,0.00040100468
483,-0.001836113500752,0.0056796225379547,0.0036182129
484,0.0012486591506996,0.0055610394513713,0.004196722
485,-0.0116072314651483,-0.0175338183465703,-0.018921964
486,-0.0113118785901135,0.0216668235023685,0.020223355
487,-0.0035417160312653,-0.0082039004117995,-0.010683464
488,0.0162920146248746,0.0234307237774984,0.021100726
489,-0.0837260642875885,0.0624267279063284,0.027360316
490,-0.0165545440095327,-0.0033087298109272,-0.00641535
491,0.0054816922697318,0.0035617192120006,0.0033505717
492,-0.0028684322825108,0.0136282523089478,0.013367547
493,4.522142888398542e-05,-0.0061803147307366,-0.0104962345
494,-0.0062482589235,0.0020052887144137,-0.00032225903
495,0.0040287466422995,0.0010829700180488,-0.00064720213
496,-0.0013845713928446,0.0060562499527827,0.004166483
497,0.0048364354669047,0.0029734621172862,0.0021142256
498,0.0057869172662969,0.0086043436898653,0.007953575
