rolling_alpha_4f,naive,linear_4f,ffnn_4f,rf_4f
-0.0199838782764071,-0.0192907534858906,-0.0026644986815847743,-0.018121083903810405,-0.01935512939680499
-0.0045871008686304,-0.0041252058008445,0.0006795241149130027,-0.005329258064675983,-0.0010368169221333752
-0.0128393159885568,-0.0028913729474359,0.002242414586209013,-0.0021563179859489176,-0.00010909719813947991
-0.0179657827229041,-0.0157151626431755,-0.001164528055869086,-0.00817207400962916,-0.01461173806425813
-0.0055460576173367,-0.0061521920686566,0.0012143647323950076,-0.0041549587244035305,-0.0036125778634276567
-0.0039610627991778,-0.0037314318969218,-0.0008364160624355042,-0.005194488269778176,0.0004976832666395525
-0.0028039838336576,-0.0038156931608176,0.0013733475662403892,-0.004216163102683537,0.0009817981967076275
-0.0030975250881613,-0.0029511381913599,-0.0004947015083768195,-0.0036597282970305747,-0.00011664434836450989
-0.0105101095053866,-0.0058955616464438,-0.00029327641246725987,-0.005069811893984921,-0.0044922619506321615
0.003900625174194,0.0031513414962422,0.0023096852223682632,-0.001110453190392234,-0.0007245204627308877
-0.0091102979575958,-0.0047722191891674,-0.00019705061527649234,-0.005124258501275097,-0.0014647048505938864
-0.0036306376483819,-0.0028647459000357,0.0015010456621169978,-0.004310739729430843,-0.00025521899399878983
-0.0021403258157133,-0.0031579096470858,0.0017364915345340329,-0.005087975804835901,0.000871733091464135
0.0023771762883703,-0.00548436083883,0.0009651643144203219,-0.007299483217600607,-0.0034841166799705393
-0.0054327906229041,-0.0049403608087093,0.0005252133890116205,-0.005821668593883063,-0.004412043426561327
-0.0141353471281119,-0.0119685780275228,-0.0011881705749843584,-0.0068851288726639245,-0.012385157583369569
0.0061291748637725,0.0052471720081265,0.0038996790504423483,0.0015178365801439275,0.004243444068036949
-0.0011274597379473,-0.0043991226650976,0.0004727160481763611,-0.007142738940136513,-0.0007332990292162047
-0.0136164871742894,-0.0114239558377643,-0.0009262041258961949,-0.006620273158664827,-0.01078291523481111
-0.0019747244895963,-0.0026692476377547,0.0009295465037758965,-0.0037557699542482004,-0.00048422429999276354
-0.0056602233857227,-0.0053978836025701,0.0012751364393853344,-0.005045523064344505,-0.0028022663041029415
-0.0022614685284269,-0.0037152024802497,0.000700085723405822,-0.005183896749656844,-0.0001243811327797881
-0.0087307492946172,-0.0077656322836577,-0.00018496415604030798,-0.004840197800672491,-0.008424462393475196
-0.0036439645134657,-0.0058901472737354,0.0009383451117472785,-0.007258973903268663,-0.00335496806105595
7.893223034960428e-06,-0.0011885137771785,0.0022965011437199655,-0.0026492659501953578,-0.0013557337884709771
-0.0048224746826339,-0.0016080421831202,0.001619762229958595,-0.001864224139924174,-0.001341214801254593
-0.0048082635422831,-0.0045678812608755,0.001434693095163802,0.004009207893150433,-0.0016426714326936167
0.0066446055420956,0.0038341885450549,0.003482738290473136,0.0017141870898613396,0.004314903253279993
0.0126724202291667,0.0123159286826755,0.005231200033344906,0.007407464758180361,0.012969662793700596
-0.0182895583348638,-0.0167647017960167,-0.0012892224895352236,-0.008889075278584638,-0.014743866475707364
-0.0009999610574316,-0.0012280604939406,0.001949335477488503,-0.0027988569970707894,-0.0011980030562409056
-0.0003679867614755,-0.0012308948547045,0.0013152538585955893,-0.002851001691194198,-0.0014763415263473025
-0.0047439142052975,-0.0064109955411378,0.0003610966156801696,-0.005171091007261104,-0.004919877936306297
-0.0073631536971706,-0.0097192453724109,0.0002502626149294674,-0.007042737266790229,-0.009088195497464435
-0.0042629826641655,-0.0078341719899157,0.000263158344089502,-0.005167023267961257,-0.008236980952825016
-0.0055852105612662,-0.006106035182464,0.0006203842861544752,-0.0050345043160456154,-0.003654302380774997
0.0018327320721798,-0.0008761229236887,0.0014619499279217205,-0.002848747509150755,-0.0010693589883568747
-0.0299638717995256,0.0622448993455181,0.0146540639407776,0.020405411526347214,0.020808019867258613
-0.0087711011512745,-0.0121580157700136,-0.001476031293483868,-0.008728266118545151,-0.011773528061169023
-0.0063626809489887,-0.0069394491501269,0.0005062210023806467,-0.005539375778428168,-0.006516768300101816
-0.0046932433521086,-0.0063590320334299,0.000333749916061909,-0.009790411263160735,-0.0046339267770252835
0.0091229988806331,0.0032455721606121,0.0031957230838199234,0.001689125070930983,0.002191756871175087
0.0154238369092163,0.0781157447308903,0.01847285437097955,0.020162686545692636,0.01970155154816102
0.0110528273560706,0.0102015350186136,0.004549272385882206,0.005531823246275703,0.009893531716636659
0.0083652382500381,0.0050836264502383,0.0032517113506733623,0.0008057991964139921,0.004480729235943623
4.570309146486283e-05,-0.0008233323108098,0.001426794324366776,-0.002584443322296577,-0.00113534272260588
-0.0041590924054826,-0.0049757241324402,0.001592771872871184,-0.0039427623610850115,-0.0036220210239094365
-0.006416222542718,-0.0091023163571564,0.00019132411029113418,-0.009930572348719378,-0.010395139793890002
0.0017770865833346,-0.0029312275477333,0.002297118667264073,-0.004133659602084318,0.0004589479083373661
-0.0269976762384699,-0.0308975383752117,-0.002772355067401211,-0.013800847187382219,-0.028868631070879572
-0.0054999853209014,-0.0036466998807411,0.0022173597538351734,-0.0038224502935300247,0.0006027799355417443
-0.0070322735910333,-0.0097024985833746,0.0006036800893389187,-0.009132807077250026,-0.00888628407960338
-0.0061857918087365,-0.008852450073371,0.0005737510983198242,-0.008067364539742751,-0.009945257862218388
-0.0148913376500654,-0.0112997426886546,-0.0003945639773819433,-0.005169984097817604,-0.010647683875075848
-0.0213376335445298,-0.0257821921577355,-0.003216187437293661,-0.022243407974241396,-0.024600829839242628
-0.0097565496281575,-0.0051414191919875,-0.0008454436764582748,-0.005584865552657123,-0.0033692253979863
0.0006634946576021,-0.0004651316731528,0.0018957176564913772,-0.0033229216344668883,-0.0009103128539386654
-0.0048570986343581,-0.0064608418850283,-0.000334590351101905,-0.005656763869659208,-0.004624325584442965
-0.0112669852791095,-0.0086223962249593,-0.0005028798262376876,-0.005346934649250248,-0.009362208732643816
-0.0216732297286718,-0.0165149877116555,-0.0013552601965587281,-0.011150688151543207,-0.015839019168703332
-0.0090576681773112,-0.0091043836129113,0.0001839242550400284,-0.008648636450014568,-0.008912305506074353
-0.0047832813836121,-0.0042981809770166,0.0006526661301750845,-0.005422672209617625,-0.001233602801538932
-0.0115935944607106,-0.0089423028035288,-0.0006334366740154531,-0.00556020450965191,-0.010173003772818358
0.0011381404207066,-0.0002362244504897,0.0011948252995252812,-0.0031122819873677862,-0.0003933420006168298
-0.0252324868156398,-0.0317676168872595,-0.0035513816516100933,-0.013897228802366282,-0.02339755732104295
0.0077585873539363,0.0076012994145251,0.004780477731849178,0.0039003791744340113,0.006938533055121605
-0.0016980009360195,-0.0025240197656175,0.0014973478957150475,-0.00410396964836169,-0.00010031000519467175
-0.009461788860369,-0.008382217419889,-0.00020014581001294028,-0.005377772605663973,-0.009099051921444438
-0.0050086101675172,-0.0047498080879156,0.0013909791215670577,-0.004738188317983255,0.0005060289521795319
0.0050060521319341,0.0043170173011353,0.002176317577986941,0.0008482101374549592,0.003481786261356616
-0.0146444268641071,-0.0137352012484344,-0.0018685262549111665,-0.015042563019453135,-0.015203213409346853
-0.0002584427500703,-0.0035519388878133,0.0006302215242626807,-0.0058786307756976686,0.0007516308036264801
-0.0110654579734817,-0.0085075032413042,-0.0005694851729568799,-0.005287618042939278,-0.009198485758678128
-0.0110226204994792,-0.0064682292043973,-0.0006584980580406487,-0.005762439100110914,-0.0040504786021757595
-0.0035545278629077,-0.0025373919634121,0.0016751844756886078,-0.003974583232679525,-0.0004013843363619035
0.0034694611855658,0.0015103354522354,0.002495727822525054,-0.0016384796827938475,0.0017909401331552943
-0.0045273020535584,-0.0040675232822644,0.0010032172902141555,-0.0047595072962284685,-0.0014860628425987553
-0.002821081450842,-0.0040275124394626,0.0006873661495209846,-0.005176022192092941,-0.001156615020347772
-0.002103899039264,-0.0028437380400184,0.000852671905090665,-0.003858847033013958,-0.00011520807196741411
-0.0110001373424402,-0.0066324474350826,0.0009753390990911735,-0.0032614177226416366,-0.006291602494771288
-0.0021462986495993,-0.0031627540435473,0.0007287242418561942,-0.005775527903184148,-3.679474228166873e-05
-0.0059811255223944,-0.0095348989101306,6.787156130741803e-05,-0.00789358209556719,-0.00850024983167921
-0.0054620828818222,-0.0071601635520494,-0.00044472854841726313,-0.005843912415844546,-0.007363618886181097
-0.0092034971359048,-0.0047821459688839,-0.0003473988029097815,-0.005241938448230191,-0.0015764742001517463
-0.0048196187345524,-0.0045573295069571,0.0013995897812602508,-0.004763312769053334,-0.0012666118755019717
-0.0188340250271309,-0.015172914100734,-0.0012044875673833332,-0.007682219147443124,-0.014906858166411208
-0.0070213623394442,-0.005012106442496,0.0006756495633958556,-0.0022836033545364856,-0.004391075947354403
-0.0063858303857931,-0.0090755109799336,0.0011237544447190435,-0.008633954145102214,-0.008928765583075583
0.0036035126152499,0.0022294101681467,0.0019743096725031942,-0.000296213083237018,0.002225415419687588
-0.0028027540445577,-0.0026513100934168,-0.0005920442967528028,-0.004321382296610082,-0.000292898251944567
0.0032640708895546,-0.0046114391697665,0.001128644687608026,-0.006852239315045243,-0.0015541694753415044
-0.0051867022444214,-0.0058904213830188,0.00018829927443015987,-0.0077611822032157,-0.004607991009497946
-0.0020116203680003,-0.0027101968817373,0.0008173244720403982,-0.003794143843389851,-0.0006587028564054169
-0.000772375694217,-0.0053404498204786,0.0003807381710312207,-0.008993017690399202,-0.004312246374836165
-0.0049440764576579,-0.0056514762375473,0.000655103154670758,-0.004868619436707383,-0.004354347461539215
-0.001961463525018,-0.003437096256063,0.001451061997879765,-0.004188710073362321,0.0003085655067540537
-0.0112386002761236,-0.0067271034116331,0.0008575011038207131,-0.003066973484061944,-0.006643159436314806
-1.9977537270142454e-05,-0.0009282823032394,0.0016013501054154495,-0.0024821396078596666,-0.0013902168251579891
-0.0067515015432447,-0.0103062802287636,-0.0005728925188393519,-0.007283482166702257,-0.008925525529898748
-0.0098479253495811,-0.0111042956764237,0.00045240038463767733,-0.009677274720006589,-0.007296588268759072
-0.0028628451959874,-0.0035956978253994,0.0006772574569801917,-0.004307317062423571,-0.0001527415179447187
-0.0019277476640791,-0.0029568796377332,0.0011422280438920423,-0.0033365747350694377,-0.00033707217649027834
-0.0061480762452284,-0.0097125768413844,-0.00016413210477505646,-0.00753664025503737,-0.008664162707300088
-0.0038864402977599,-0.0029010258143149,0.0017076385999393977,-0.004877034686830095,-0.00033106795463030194
-0.0047058558289085,-0.0063780843850784,-0.00031341743110339547,-0.005746989665584401,-0.004641311472157561
0.004418597256019,0.0037255109135254,0.00227726028521345,0.0005498332393310199,0.003040815481652649
-0.0138496702971224,-0.0133869720514693,-0.00022470062658643225,-0.0099260452397981,-0.013247620874813031
-0.0051550964386317,-0.0058536693276153,0.0009701039977087944,-0.0061255389253538975,-0.004221782790874491
-0.0057477392118674,-0.0064569930231321,0.0007157117376693518,-0.006638467343290905,-0.0043975037227105655
-0.0154795305229997,-0.0145924055093284,-0.002030649703469907,-0.015831788126737974,-0.015950537091665485
-0.0044793608715318,-0.0040391569679416,0.0009891960022437396,-0.004724987947003531,-0.0016098361606127814
-0.0053551524136927,-0.0059492404958884,0.001052020129215735,-0.003755993649508474,-0.0031629229143866748
-0.0129034648983661,-0.0103229152524949,-0.001045500992630568,-0.0073756453294995875,-0.009895786198664177
-0.0068442579597866,-0.0091268497671182,0.0001578815204124383,-0.006576968026780906,-0.008408370863965378
-0.0084763728621793,-0.0089537010357708,-0.00046420247937108833,-0.006659654537234494,-0.008463044567213468
-0.0030481070783682,-0.0038159332818707,0.0006090416154646431,-0.004681765221016543,0.00016195033870784696
-0.0029280882308662,-0.004355327840893,0.0009487632971714893,-0.004979790231615516,-0.0008497644882476052
-0.0003431095910805,-0.0005850720695823,0.0020707901824545075,-0.002462598988526264,-0.0008533281723590426
0.001854961284293,-0.000873551553229,0.0014690178546181711,-0.003219677802260394,-0.001147841934154355
0.0021823889011219,-0.0005390954306768,0.001963954672415645,-0.003308393777632125,-0.0009977242891213802
-0.0020771625450618,-0.0035204621203277,0.0008342073580861951,-0.004761728526481213,0.0005213843077710924
-0.0340733463875028,-0.0371973146444792,-0.0035510938973262107,-0.01575248660391656,-0.021023940056545034
-0.0093456433924213,-0.0052284495418037,-0.0004103182741704431,-0.005999031324787761,-0.004496044799168901
-0.004894944918819,-0.0065633691391927,-0.00011230454475997815,-0.005584851399894224,-0.005016665036665926
0.010378055191299,0.0139167035840833,0.004482340787282572,0.0055259051285047565,0.011144340553202934
-0.0026010699904952,0.0578815045224335,0.013290330100214812,0.018188224368136805,0.015590434750392767
-0.0129191413253995,-0.0160895618261333,-0.00031545752766117376,-0.010064237130341033,-0.014739445574414025
-0.0008462518866135,-0.0019988400642901,0.0015814268836156808,-0.003336244890896463,-0.0009896657627861893
-0.0033512467171696,-0.0056100969657321,0.0011443680903653359,-0.007135071513632685,-0.0023797043823757112
-0.0091473406577009,-0.0047256615917124,-0.00023090106272319528,-0.005441424715798546,-0.0014907945293370015
-0.0058856658828099,-0.0063803953061129,0.000600514749287134,-0.005220910561986931,-0.003658315623509666
-0.0106647975462919,-0.0136890399133888,-0.0007708844175606366,-0.009698281184073489,-0.011681575101575838
0.0011665083911365,-0.0015278143503661,0.0010210351761022187,-0.003058635276786771,-0.0007865156563830714
-0.0108719264881102,-0.0080912377664302,0.00028990469175600156,-0.0038886493949842615,-0.009041813988170149
-0.0121672659620884,-0.0097608481623975,-0.00025630259234993855,-0.005690154356681271,-0.01006604098451197
0.0384870799073537,0.0539948166005491,0.01222744888531051,0.018639030641427873,0.011440712467286434
0.0020013134003926,-0.0027319723294603,0.002334843918559073,-0.004343688712610899,0.0007530572081376703
-0.0114697638336954,-0.0106110322559098,-0.0010868405197365294,-0.010496285948107094,-0.009432433357216637
-0.0006213063227871,0.0577874032339925,0.013807961924151978,0.020365928213724138,0.02146323035725711
-0.0024098720486625,0.0007863916115789,0.0003309978350647955,-1.0651038695644321e-05,-0.00033962002869036286
-0.0116988656921997,-0.0108171203061994,-0.0012742476761421822,-0.010442780789041713,-0.009243546101508359
-0.0054994562836172,-0.0067959815979248,0.000514896762085852,-0.005390558478970145,-0.006059913959426777
