rolling_alpha_4f,linear_4f,ffnn_4f,rf_4f,rnn_4f
-0.0098479253495811,0.0004524003846376,-0.0096772747200065,-0.007296588268759,0.0006804954
-0.0028628451959874,0.0006772574569801,-0.0043073170624235,-0.0001527415179447,0.0018585728
-0.0019277476640791,0.001142228043892,-0.0033365747350694,-0.0003370721764902,0.004541481
-0.0061480762452284,-0.000164132104775,-0.0075366402550373,-0.0086641627073,-0.0009925588
-0.0038864402977599,0.0017076385999393,-0.00487703468683,-0.0003310679546303,0.0032148086
-0.0047058558289085,-0.0003134174311033,-0.0057469896655844,-0.0046413114721575,-0.0036300337
0.004418597256019,0.0022772602852134,0.000549833239331,0.0030408154816526,0.007303475
-0.0138496702971224,-0.0002247006265864,-0.0099260452397981,-0.013247620874813,-0.0014619859
-0.0051550964386317,0.0009701039977087,-0.0061255389253538,-0.0042217827908744,0.002418004
-0.0057477392118674,0.0007157117376693,-0.0066384673432909,-0.0043975037227105,0.0016119191
-0.0154795305229997,-0.0020306497034699,-0.0158317881267379,-0.0159505370916654,0.0014757058
-0.0044793608715318,0.0009891960022437,-0.0047249879470035,-0.0016098361606127,0.0022473421
-0.0053551524136927,0.0010520201292157,-0.0037559936495084,-0.0031629229143866,0.00041678513
-0.0129034648983661,-0.0010455009926305,-0.0073756453294995,-0.0098957861986641,-0.006039159
-0.0068442579597866,0.0001578815204124,-0.0065769680267809,-0.0084083708639653,-0.0018567465
-0.0084763728621793,-0.000464202479371,-0.0066596545372344,-0.0084630445672134,-0.004209952
-0.0030481070783682,0.0006090416154646,-0.0046817652210165,0.0001619503387078,0.0026180435
-0.0029280882308662,0.0009487632971714,-0.0049797902316155,-0.0008497644882476,0.00097005384
-0.0003431095910805,0.0020707901824545,-0.0024625989885262,-0.000853328172359,0.004515047
0.001854961284293,0.0014690178546181,-0.0032196778022603,-0.0011478419341543,0.0045796987
0.0021823889011219,0.0019639546724156,-0.0033083937776321,-0.0009977242891213,0.0053691887
-0.0020771625450618,0.0008342073580861,-0.0047617285264812,0.000521384307771,0.0012422178
-0.0340733463875028,-0.0035510938973262,-0.0157524866039165,-0.021023940056545,-0.0036106464
-0.0093456433924213,-0.0004103182741704,-0.0059990313247877,-0.0044960447991689,-0.0021504024
-0.004894944918819,-0.0001123045447599,-0.0055848513998942,-0.0050166650366659,-0.0030167643
0.010378055191299,0.0044823407872825,0.0055259051285047,0.0111443405532029,0.011674066
-0.0026010699904952,0.0132903301002148,0.0181882243681368,0.0155904347503927,0.027455762
-0.0129191413253995,-0.0003154575276611,-0.010064237130341,-0.014739445574414,-0.0033297753
-0.0008462518866135,0.0015814268836156,-0.0033362448908964,-0.0009896657627861,0.0027741794
-0.0033512467171696,0.0011443680903653,-0.0071350715136326,-0.0023797043823757,0.0042329924
-0.0091473406577009,-0.0002309010627231,-0.0054414247157985,-0.001490794529337,0.0016818317
-0.0058856658828099,0.0006005147492871,-0.0052209105619869,-0.0036583156235096,0.0010075568
-0.0106647975462919,-0.0007708844175606,-0.0096982811840734,-0.0116815751015758,-0.0025122408
0.0011665083911365,0.0010210351761022,-0.0030586352767867,-0.000786515656383,0.003179694
-0.0108719264881102,0.000289904691756,-0.0038886493949842,-0.0090418139881701,-0.0026202183
-0.0121672659620884,-0.0002563025923499,-0.0056901543566812,-0.0100660409845119,-0.0027484559
0.0384870799073537,0.0122274488853105,0.0186390306414278,0.0114407124672864,0.026211487
0.0020013134003926,0.002334843918559,-0.0043436887126108,0.0007530572081376,0.005292707
-0.0114697638336954,-0.0010868405197365,-0.010496285948107,-0.0094324333572166,-0.00028563652
-0.0006213063227871,0.0138079619241519,0.0203659282137241,0.0214632303572571,0.02748328
-0.0024098720486625,0.0003309978350647,-1.065103869564432e-05,-0.0003396200286903,0.000327938
-0.0116988656921997,-0.0012742476761421,-0.0104427807890417,-0.0092435461015083,-0.00084828946
-0.0054994562836172,0.0005148967620858,-0.0053905584789701,-0.0060599139594267,0.0006091468
0.0017027311535709,0.0017845253068943,-0.003299445677445,-0.0012134884424467,0.0050064763
-0.0055510581834982,0.0006415623250786,-0.005730301856802,-0.0059613978673449,0.0010518548
0.0026820119523626,0.0031515655234259,0.0002415580177969,0.0026286835451816,0.0073073236
-0.0158683031431357,-0.0012875060004628,-0.0083819854869788,-0.0151344462536634,-0.0056089126
-0.0126780123918992,-0.0010040850280213,-0.0076216271118918,-0.0102681012471428,-0.0063193575
-0.0028828087803228,0.0007654649386952,-0.0049433979956014,-0.0013035283442649,0.0007526531
-0.0015442329304404,0.0015812403409724,-0.0046552195061942,0.0001642453070968,0.0028433423
-0.0142122791875468,-0.0015384863974071,-0.0065390319399585,-0.0113546524211353,-0.0070920875
-0.0099315224256847,-0.000429580713473,-0.0053053408557079,-0.0039030950313983,-0.0018928993
-0.0125139720616953,-0.0007013248320432,-0.0057321342782615,-0.0104313113199006,-0.003983816
-0.0100343593581793,-0.0003675778864087,-0.0049057026269071,-0.0039245568123702,-0.0013101428
-0.0126403418227615,-0.0011862210726203,-0.0105823217560239,-0.0108862930745305,-0.00042223372
0.0018806417911962,0.0028303206430439,-0.0014260336525512,0.0024613451914438,0.008741557
0.0052498427462535,0.002701182138948,0.0006632925800809,0.003808329715561,0.008589337
0.0069392090697086,0.0042226861958709,0.001240268688762,0.0075568575638238,0.008988043
-0.0046371051001272,0.000806286640635,-0.0052781890393081,-0.0036636166918168,0.0015182308
0.0047617385877563,0.0020577936596891,-0.0009110111529664,0.0020681416187444,0.0076908693
-0.0037679487776004,0.0016165610522139,-0.0040300952743924,-0.0007048880707661,0.0032904865
-0.004795038032365,0.0015139075815657,-0.0047131773105544,-0.0009164455227677,0.0029954445
-0.0034655690509903,0.001682393711394,-0.0039743281464118,-0.000130366488365,0.0035277186
-0.0048788142180136,0.0007591907350285,-0.0054272870451968,-0.0036814393374903,0.0013873781
-0.017774426666853,-0.0009360866781075,-0.0078338676265051,-0.0148823686300701,-0.0052781454
-0.0057198795630551,0.0005790676000663,-0.0028973755500519,0.0001602887082329,-0.00059717183
-0.000269153764473,0.0013526288823307,-0.0040237491323899,-0.0013231481300952,0.0013402076
-0.001269479268261,0.001391445301815,-0.0045347718570329,0.0001652772116068,0.00271413
-0.0642609718739927,0.0118091771938134,0.0150069374480924,0.0054017505903772,0.02426051
-0.0051177517745529,0.0007195661180244,-0.0054830373340793,-0.0039169842336047,0.0013005374
-2.3493080708376912e-05,0.0014876617646062,-0.003047407034141,-0.0016690535377863,0.003048256
-0.006031548064996,0.0006593613473123,-0.0056113871136472,-0.0030681924546286,0.0012160108
-0.006870428288899,9.22931991832682e-05,-0.0067174114267066,-0.0086580030719705,-0.0015174922
0.0137874910137847,0.0118309575754976,0.016826495314574,0.0060767689994677,0.024770696
-0.0065997136415764,0.000315298286613,-0.0067428505074566,-0.0088957650614404,-0.0011615303
-0.0022611524791203,0.0010682306636955,-0.0045799751187548,-0.0002181827749967,0.0014079756
-0.0003910055240906,0.0023852810454393,-0.0033320888626588,-0.0005524038721763,0.0056742514
0.001806519721373,0.0014531775341384,-0.0033266423341611,-0.0001452876389109,0.0054351706
-0.0214437201177,-0.0008361239006549,-0.01251437653989,-0.0147351658357741,-0.0015341373
-0.0119067194105274,-0.0012913274290342,-0.0105844480949865,-0.0097067049554651,-0.0008914425
-0.0158659972962056,-0.0016979285540765,-0.0081922750224536,-0.0118584926469175,-0.005236715
0.0053394240701972,0.0028724038962077,0.0001587266236986,0.0036178579756608,0.009035843
0.0035603070768539,0.0020778172013454,-0.0017542835322188,-0.0015054898467445,0.0024038611
-0.0036515702488831,0.0015782639737662,-0.0039508201423146,-0.0004188636553147,0.0031974677
0.0017377495359694,0.0024320907827393,-0.0006478721013215,0.0024939399322154,0.0076684006
-0.0109132121619368,-0.0015063924295903,-0.0053315197476852,-0.0043306570189822,-0.00017952127
-0.0020562507065576,0.0011063460545308,-0.00433282533408,0.0008545742451682,0.0017126938
-0.0005291583965321,0.0021736028851962,-0.00280939071754,-0.0008171444338194,0.0046363217
0.0020360505347912,0.001940003212775,-0.0034052538212156,-0.0011527737228273,0.005215877
0.0047484224093034,0.0020577069971292,-0.0008804893681759,0.0021743725411617,0.007680823
-0.0178209125114717,-0.001965734188529,-0.0087438918481748,-0.0148113468123962,-0.0064213574
0.0010668858894951,0.0021575004680576,-0.0054421507673406,0.0013970060317127,0.0043071443
-0.0063547159598349,-0.0022077276643504,-0.0138098045930911,-0.0124175441227409,0.010714368
0.0013860817019908,0.0022034756357603,-0.0075278600393168,0.000555704405126,-0.00041969994
0.0011238406409205,0.0010473196153949,-0.0032565402931037,-0.0009865902261481,0.003034952
0.0158789549961184,0.0036253304092642,0.0027721804518942,0.0068743771544568,0.011887564
-0.0052354367727633,0.0013531370079227,-0.004715137875768,-0.0027427367194169,0.0024959254
-0.0029079207329519,0.0007805943946793,-0.005005107380652,-0.0012083363537039,0.0008018685
0.0464910476958801,0.001269012745343,0.000280546347364,0.0007067203168442,-0.0016190076
-0.0005111362552708,0.0017673791251799,-0.0033745963217418,-0.0003692076358851,0.004934528
-0.0051409765908508,0.0009638148501673,-0.004677821018056,-0.0032934930217599,0.0019402169
-0.0001539359196516,0.0022309932964283,-0.0025436538468958,-0.0003326567108858,0.004899169
0.0015923116086912,0.0014475382027383,-0.0025160765869979,-0.0011129401030219,0.003939845
-0.0055999788934953,-8.113368689269956e-05,-0.0058884969795545,-0.0072378117616527,-0.0028600916
-0.0056730664356242,0.0008170198619938,-0.0064734088229347,-0.0036640785341671,0.0021522501
0.0037368460168083,0.002105896244048,-0.0019548698557505,-8.635842716807747e-05,0.004343575
-0.0122698932248641,-0.001336143184049,-0.010831849310002,-0.009601226271233,-0.00096152665
-0.0028104589728688,0.0079809232667334,0.0134529891879792,0.0105639131268791,0.01738819
-0.0001912465861951,0.0016950905211971,-0.0031178356231638,-0.0008986635721459,0.0031549355
-0.0067928911928124,0.0001423591743313,-0.0067538314434512,-0.0089819342845682,-0.0012198178
-0.0024723198906837,0.0009292830995151,-0.0046968632388593,-0.0004104409956943,0.0010986413
-0.0059546986912457,0.0008682108771249,-0.0028525717698916,9.661301575674564e-05,0.00045236258
-0.0009855906618759,0.0012289102865499,-0.0030861272879473,-0.0015421658087855,0.0020900578
-0.0130018494223717,-8.462775993935568e-05,-0.0045834373077153,-0.0098976335735729,-0.0032208436
-0.01820279592065,-0.0022953594706772,-0.0091150037433292,-0.0153533932773908,-0.0074727423
-0.0013235721988363,0.0018102483836645,-0.0044197727666455,0.0007146503810411,0.0032344942
0.0076127551018769,0.0025827126688834,-0.0009659617856314,0.0014934587426637,0.005119893
0.0079722780672958,0.0022496543251105,0.0009602251152798,0.0037152971114057,0.008263158
0.0086581740515395,0.0039508872206685,0.0023926249836147,0.007409782370468,0.011320124
-0.0021520995653816,0.0014109803503019,-0.004898350617178,-0.0005907165661183,0.002332816
-0.0094182300661492,-0.0009027688507666,-0.0053824619845575,-0.0034044294808619,0.00028105045
-0.0043803933148385,0.0014902389440042,-0.004374832903778,0.0003158110881193,0.0028759663
0.0015157780533908,0.0018128496465147,-0.0036643010462086,-0.00119250899901,0.004886939
-0.0014453542418726,0.0015394696768735,-0.004448853177318,0.0002088329137254,0.0029316624
-0.0049155325239338,4.486591118820328e-05,-0.0054989138444251,-0.0047767594264011,-0.0024092067
0.0038224525874458,0.002099085938306,-0.0046768893578206,-0.0047682216817006,0.003136432
-0.0030656609968746,0.0010665455480352,-0.006766246254812,-0.0119409711298502,0.0035237365
-0.0078535895335262,0.0005406571880334,-0.0031982944358281,-0.0112141210459018,0.0029215387
0.0296559577467309,0.0034543295900903,-0.0020552395244626,-0.0016405228713783,0.0043809135
0.0111591225334481,0.0048777852732972,-0.0104134689536724,0.0024825740360693,0.0070464527
0.0056796225379547,0.0027161014668956,-0.003743143301803,-0.0047492103594258,0.0034120653
0.0080271729693497,0.0034100670910566,-0.0033027570427568,-0.0005346534108537,0.005655381
-0.0070449504757379,0.001917183595329,-0.0044042140337769,-0.0048233378927968,0.0037595148
-0.0310209745317358,0.0036047931000903,-0.0048005972742615,0.0150388199019149,0.0005130202
0.0222443633029562,0.002862819571612,-0.0042072356142297,-0.0052718864851282,0.0034841804
0.0037952176158364,0.0030387705130343,-0.0033433158527441,-0.0012653243566961,0.0052060047
-0.0011900094549034,0.0023686690501738,-0.003847035840022,-0.0019304097554254,0.004398184
0.0143298405133622,0.0045223228386812,-0.0010756945700466,0.0025921173870937,0.006725192
0.0071561219100141,0.002126509927827,-0.0029043380511117,-0.0028862299128996,0.004195543
0.011087087319459,0.0039113932751494,0.0002480314348867,0.0032125019015099,0.004374055
-0.0146657987120684,-0.0010955199110415,-0.0061797735619918,0.00087703933407,0.0019980466
0.0019834914644914,0.0041490790074383,-0.0017604700049707,0.0008018547139226,0.0057730125
0.0070579241171588,0.0066797028531795,0.0037527703503162,0.0090423533247606,0.009169208
0.0144766880142399,0.0042012691341907,-0.0019551381975307,0.0022114812311086,0.0059398226
0.0075787008006012,0.0038029528989959,-0.0039545720384742,-0.000571451150847,0.0058541223
0.0027369222088613,0.0021871539508216,-0.0048859575677933,-0.0053565129620258,0.0039238287
0.0079450276822106,0.0034502507752623,-0.0032660337549586,-0.0006981980390351,0.0053071287
0.0055615438310733,0.0032899853222077,-0.0035613711998376,-0.0020731749306815,0.0047524357
-0.015445227267913,-0.0009571891133456,-0.0079689407815571,-0.0006456646430361,0.0006723704
-0.0061803147307366,0.0009997664958539,-0.0044560763569304,-0.0114855084238027,0.0032789588
0.009114692837591,0.0044836633508071,0.0007740503880854,0.0027708585038189,0.0071203317
0.0050031594159355,0.0027337216834771,-0.0032056974096711,-0.0027438835105885,0.0049321353
0.001946029808542,0.0030919900106258,-0.0037641183626563,-0.00583580904926,0.003640393
0.0061673049058148,0.0037168340419558,-0.0012557155781984,0.0005857955248923,0.0064280005
-0.0165688848446838,-0.0012774329716441,-0.0051389996466801,-0.0014214817972099,0.0016179432
-0.0081151873780286,-0.0001167136985422,-0.0046512720846427,-0.0090216531624926,0.0019728218
0.0206000151156114,0.001040666324986,-0.011180082788355,0.0029769375037867,0.0042829784
0.0111611278030122,0.0041194320808479,-1.1181406541160843e-05,0.0032331570560958,0.004672137
-0.0175338183465703,-0.0002917349851491,-0.0080495119009873,0.0002096397482199,0.0010563836
0.0055610394513713,0.003308672485881,-0.0033461446727647,-0.002044495253197,0.0048080096
0.0107659541758044,0.0035348074406337,-0.0026954695148747,-0.0018259127394069,0.004459735
0.0136908514256668,0.0037873366178542,-0.0019253777782275,0.0013566914577785,0.005263649
-0.0020916020444675,0.0019248925435695,-0.0043297832800114,-0.004501599297336,0.0035237244
-0.0019079417492237,0.0027024793113258,-0.0093289150531115,-0.0055751933128982,0.0033297346
0.0116370392543044,0.0047040632448829,0.0026928974775779,0.0072155124480515,0.010460399
0.0069822875022075,0.0053514525453141,0.000121027100711,0.0021370535270955,-0.009588251
0.0234307237774984,0.005749395948918,0.002571219332869,0.012708430772727,0.009883337
0.0060562499527827,0.0027995009672334,-0.0034891310046629,-0.004393644899944,0.0036338365
0.0029734621172862,0.0026924740109208,-0.0037938381544557,-0.0017792184463762,0.00430905
0.0086043436898653,0.0047895371388441,0.001987291951755,0.0034345291506942,0.0078632
-0.0012532542718372,0.0032242157850414,-0.0059696624381498,-0.0053928715702605,0.0026987775
0.0142514326145762,0.0069516213728847,0.0054812628473323,0.0100554318303176,0.013354535
-0.0109359053568883,-0.0004059926380823,-0.0048606754406519,-0.0093085154400758,0.0038778496
0.0047356746862644,0.0031108195423658,-0.0038785758027877,-0.0025371164446785,0.004380733
0.0455474229975024,0.0083582632206903,0.0091041837740502,0.0185760894895573,0.014310244
0.0022651591878649,0.0023078233454573,-0.0045867434437584,-0.0050459973991802,0.004431775
0.0144907021256293,0.0032778392368188,-0.0066685844961295,-0.0036725969563557,0.021555334
0.0177262281216992,0.0117375284695971,0.0211391425914624,0.0137085782449795,0.02888177
0.0061603634835049,0.0062267447528014,0.0044464784170336,0.0117859104346032,0.011565541
-0.0238859161374267,-0.0015945546621603,-0.0078889831675784,0.005273347909642,-0.0006247654
-0.0170968863536537,0.0004642567325692,-0.0050991923569073,-0.0093498335929965,0.0022511354
0.0045089646755991,0.0029971753601425,-0.0030257484495819,-0.0008762059954486,0.005773239
0.011034467821907,0.0038967301553097,-2.4328430723464384e-05,0.00149190551534,0.007104486
0.0181850460425555,0.0044551396463356,7.168584895026614e-05,0.0020946886811486,0.0059250053
0.0060939557696032,0.0032736775239452,-0.0018316775936397,-9.194841164818324e-05,0.0026619982
-0.0191461878193171,-0.0009908008787929,-0.0067615436227055,0.0016457941065364,0.0009069538
0.008115591378186,0.0040572704272397,-0.001527206384102,0.001008427135457,0.0061865617
0.0181574646190017,0.0081192390198451,0.0099597430721834,0.0175848203974515,0.014674158
0.0134963436716636,0.0045975097540984,0.0012000744823653,0.0034000600946048,0.008594597
-0.0038744074339193,0.0008173093171321,-0.006841049795765,-0.0075741604214177,0.0030874268
0.0624267279063284,0.0111323960813979,0.0216580070764523,0.0178685110723341,0.027518135
-0.0231999221989273,-0.001263268297611,-0.005961461978045,0.0055321651714264,0.00034078048
0.0082851985445672,0.0040923581306964,0.00083460059995,0.0031186608850235,0.0071645062
-0.0033087298109272,0.0004287840006077,-0.0053758654915843,-0.0091603433479576,0.0016792819
0.0015821901778463,0.0040921821466072,-0.0019555995052584,0.0006803532666374,0.0055180984
0.0140107599637182,0.0031930516964348,-0.0046509861462265,-0.0058147465469873,0.0042132344
0.0020052887144137,0.0033813463762753,-0.00376149106658,-0.0024741338700821,0.00479809
0.0136282523089478,0.0031093234775919,-0.0048908975361669,-0.0061447652833271,0.0038290166
-0.0171015419662593,-0.0003527583721121,-0.0061719732242904,-0.0094237388167452,0.00091580884
0.0081753107190556,0.0036784118639909,-0.0026274268929077,-0.0004906122494085,0.0055060955
0.0035617192120006,0.0026374338697926,-0.0033413143002702,-0.0003359524001248,0.004430226
0.0035644854092658,0.0030038408298885,-0.0034728972375246,-0.0002476641120443,0.004678906
0.0139101864367642,0.0058176092574733,0.0021048240568252,0.0069059107885635,0.008346366
0.0065498263011117,0.0038039786828058,-0.0049726892863543,-0.006712748254403,0.0052152798
0.0216668235023685,0.0025862538382133,-0.0050524669591614,-0.0055339931220935,0.0027904476
0.0022607540541069,0.0022598310098279,-0.0049594903977518,-0.0056284374236625,0.004497648
0.0349206966072158,0.0068361463982454,0.0060584460355705,0.0113459130840998,0.013905718
0.004900234217681,0.0024183686532948,-0.0044691677719679,-0.0027163023544546,0.0045764344
0.002039179556392,0.0029279362236968,-0.003895786351797,-0.0054159160614583,0.0033158625
-0.0011280185523034,0.0023418143663051,-0.0009309423831537,-0.0031428512123058,-0.017002478
