,rolling_alpha_5f,naive,rnn_5f
0,-0.0102602722798735,-0.0123608991931779,-0.0042426493
1,-0.0011174313526037,-0.0002597430549751,0.0052434555
2,-0.0047921184639284,-0.0026333798883378,0.0012307046
3,-0.009495014187664,-0.0049448370865324,-0.0016880017
4,0.0017060638969307,0.0021475018249047,0.006235
5,-0.000404725175316,-0.000296830595445,0.0034628233
6,0.004728290544274,0.0032241241448594,0.010524048
7,0.0006220432674928,0.0005773221466167,0.004539539
8,-0.0104237296580684,-0.0019379461549293,0.0020246976
9,0.0189820473020122,0.0180131807034668,0.021743555
10,-0.0030381926295786,0.0010048099519205,0.0064102574
11,0.0030532062930657,0.0039312529158453,0.009142331
12,0.0054000315572226,0.0038851247269391,0.010018567
13,0.0090578951974921,0.0009066082607002,0.00748309
14,-0.0019760981205438,-0.0010826834347365,0.0042791227
15,-0.0147855242876713,-0.0096976627358604,-0.0050535044
16,0.0139823646782653,0.0127893669926655,0.019201435
17,0.0011794224864701,-0.0045278726348727,0.00066146255
18,-0.0140285340902154,-0.0089487604824356,-0.0044640256
19,-0.0039404554382547,-0.0043584050372913,0.0006975783
20,0.0111797780216213,0.0094784857378169,0.015002306
21,-0.0004423800693935,-0.0010092696771069,0.0044542686
22,-0.006351538618418,-0.0037351218167357,-6.561866e-05
23,0.0049176094207958,-0.0010398796143649,0.003765496
24,0.0058475945461395,0.0058915466213028,0.011454405
25,-0.0011411795651061,0.0055099611679093,0.010600701
26,0.0120108142417913,0.0102841210877197,0.017121403
27,0.0086499395474,0.0063697500253791,0.011423122
28,0.0139908158575895,0.0174172136629919,0.022167105
29,-0.0083488745783535,-0.0051426148731435,-0.001735542
30,0.0028773244838314,0.0040170282507844,0.00934091
31,0.0009729821098331,0.0008904542048933,0.005806429
32,-0.0070278128765902,-0.0074237058978501,-0.0028884849
33,-0.0015619982092192,-0.0043059727817419,-9.156391e-05
34,0.0103709713556278,0.0017489730918095,0.005495894
35,0.006485237631081,0.0054597790169518,0.010535225
36,0.0102623071523378,0.0045897803366478,0.01041349
37,-0.0299638717995256,0.0622448993455181,0.027660761
38,-0.0002454721920064,-0.0064835356381632,-0.0022284668
39,0.0056331757264137,0.0045486917730252,0.009469081
40,-0.0069545880515011,-0.0073540917422416,-0.004420059
41,0.0243941755146275,0.0148166774247291,0.019893825
42,0.0154238369092163,0.0781157447308903,0.028015062
43,0.0086158474092319,0.011450142881811,0.01753352
44,0.0229155397987457,0.0150936812509682,0.021186482
45,0.0013061452175584,0.0012385305671384,0.0062358277
46,0.0043969663928573,0.0048373149717688,0.009561615
47,0.0021071870140335,0.0003347058917888,0.007349245
48,0.0065469233082414,0.0006651678913419,0.005507932
49,-0.0211492391986794,-0.023020574403387,-0.007815516
50,0.0087260244424155,0.0129275004613461,0.018568758
51,0.0014628971017696,-0.0002809491185249,0.0061090626
52,0.0023226867677203,0.0005815031736965,0.0078107994
53,-0.0083276523927662,-0.0011131154218988,0.0018639173
54,0.0171191897787429,0.0016883601378574,0.009156341
55,-0.0046005154792635,-0.0001690555353074,0.00550844
56,0.0056821771120837,0.0039237828126297,0.009518212
57,-0.0076777053162769,-0.007889509562577,-0.0036449898
58,-0.0103162320487882,-0.0042772652801891,-0.00079244794
59,-0.015541182584949,-0.004805513971696,-0.0007511666
60,0.008068886344877,0.0050452774236345,0.01052287
61,-0.0013507140933978,-0.0004583417554054,0.0050141304
62,-0.0107781069612072,-0.0046895642234345,-0.001316674
63,-0.0011096038811127,-0.0041344383878516,0.0011429018
64,-0.0110856251005198,-0.0171632204981671,-0.008489871
65,0.0165898770024685,0.017721452690262,0.023165524
66,0.0189803472229856,0.0134626209805748,0.01894758
67,-0.0070745724461564,-0.0043285681002742,-0.000625303
68,0.0117790660355952,0.0100746866901372,0.015658392
69,0.0087758293122706,0.0070689255291642,0.013123319
70,-0.0065117999316905,-0.0071847837365011,0.0010315124
71,0.0020506336090659,-0.0036891849751363,0.0017442172
72,-0.0102787693464953,-0.004313551932581,-0.000930734
73,-0.0109015829203253,-0.0025402155600103,0.0015028659
74,0.0027913408989981,0.0045029986134881,0.009987455
75,0.0220611859396924,0.0162987464540102,0.021407843
76,-0.0011172550416481,-0.0002486490184342,0.0045094285
77,-0.0010958448294893,-0.0035554904789031,0.0013235109
78,-0.0040485307604699,-0.0045307271313866,0.0004872838
79,-0.0096810988268451,-0.0015919889253122,0.0016427846
80,0.0054062260462404,0.0038947561967868,0.012895212
81,-0.0040351831013924,-0.0083476196853565,-0.0031393152
82,-0.0082478607669207,-0.0086384095204881,-0.0042438526
83,-0.0032834699748232,0.0008697081168631,0.006358506
84,0.0119401312166723,0.0102581386951397,0.01587541
85,-0.0142773881337652,-0.0071797265360322,-0.00365597
86,-0.0080977337901489,-0.0025649510236067,0.00093711074
87,0.0021068711494394,0.0003350112710873,0.004954301
88,0.0094471308575718,0.0072192081517075,0.012847606
89,0.0008686847307026,0.0008460878813437,0.004811134
90,0.0099240073506784,0.001756378339997,0.008456588
91,0.0115225106887697,0.0081499304695935,0.01606442
92,-0.0039835194470798,-0.004404879494053,0.00059237797
93,0.0022297565391323,-0.0058506924829889,0.00014582975
94,0.0117822435501503,0.0083964658151717,0.016962321
95,-0.0001431360369675,-0.0007485200459594,0.003933735
96,-0.0101220769302848,-0.0017384419522417,0.0014116783
97,0.0011488784472274,0.001035428270635,0.005948226
98,-0.0049009510586738,-0.0092149112760678,-0.0042016217
99,-0.0030888102173399,-0.0039930133303303,0.0007922081
100,-0.0049013141170886,-0.0053587132909886,-0.0003718119
101,0.005614999726623,0.0040805629171415,0.01327656
102,-0.0042674693307033,-0.008591147503176,-0.0034549674
103,0.0024930053568133,0.0041613903733323,0.009530232
104,-0.0073688008882993,-0.0077187141463703,-0.0035451557
105,0.0081710766706529,0.0064650204377094,0.012370316
106,0.0131361593295681,0.0113004802213424,0.016687904
107,0.0115779332112486,0.0082062174467575,0.0150656495
108,0.0109610504709717,0.0075757228146884,0.014815858
109,-0.0073901866241758,-0.0080868986668448,5.640462e-05
110,-0.0010442654685734,-0.0002195135279035,0.004530661
111,0.0019270371581053,0.0024111370434547,0.0065454426
112,-0.0127165682407103,-0.0066015200573759,-0.003509162
113,-0.0009987953889304,-0.0036629077609139,0.00040889112
114,-0.0008805448069766,-0.0019660246688468,0.0021069348
115,-0.0038175222737116,-0.0052264908029681,-0.00038141385
116,-0.0011321455267264,-0.0016494019107409,0.0031815344
117,0.003511981859626,0.004633529002924,0.010090249
118,0.0102618154268458,0.0045675627850205,0.010610591
119,0.0105981682702366,0.0049196516001582,0.010659419
120,-0.0002323517443406,-0.0007797196026278,0.004766939
121,-0.0191778174697088,-0.0206269576817485,-0.0069413967
122,-0.0070181944432802,-0.0002998330710876,0.004139658
123,-0.0070987590187148,-0.0075160149148406,-0.0032020183
124,0.003193753253203,0.0103764330518773,0.016931634
125,0.0043547317943589,0.0578815045224335,0.02715888
126,-0.0023647479870412,-0.0044589218921805,-0.00051661814
127,0.0052135286857637,0.0052665436548626,0.011011917
128,0.0051018651814383,-0.0008304660259438,0.0040978896
129,-0.0031799004287582,0.0010042613288029,0.006481386
130,0.0062537182151239,0.0052548824994201,0.010300906
131,-0.0060039034741127,-0.0092380041180512,-0.0040269606
132,0.0095661177688728,0.0039317887234367,0.009700536
133,-0.0090387048415928,-0.0027271085224016,0.0005648779
134,-0.0113050123394309,-0.0055992509555844,-0.0018401258
135,0.0384870799073537,0.0539948166005491,0.02686818
136,0.0068303052268354,0.0008942211407775,0.0056955353
137,-0.0145586543477737,-0.0131341669297033,-0.0060931835
138,-0.0006213063227871,0.0577874032339925,0.027846815
139,-0.0092439689005721,-0.0040436166423596,0.00048603117
140,-0.0147530065348523,-0.0133152110161599,-0.006330764
141,-0.0052584902807799,-0.0062602903919927,-0.0017944565
142,0.0100875546312363,0.0044077751866647,0.010079113
143,-0.0052535140924451,-0.0062424789651346,-0.0016730297
144,0.0042278107071493,0.0058070524255821,0.011310322
145,-0.0170322085948269,-0.0130086275639622,-0.0072795143
146,-0.0124642255552492,-0.0063311925268432,-0.0033600014
147,-0.0010401478040614,-0.0015920447634576,0.0035302949
148,0.004660680791268,0.0035951828514599,0.00930896
149,-0.0136257496837194,-0.0071252838857716,-0.0039717574
150,-0.0076428807038298,-0.0009300246790762,0.0035046102
151,-0.0091472566856714,-0.0043004674841253,-0.00089574605
152,-0.0077506194119314,-0.0009780432181247,0.0034939973
153,-0.0152404954246079,-0.0137527830748805,-0.006626253
154,0.004533725653659,0.0077676447957784,0.014016214
155,0.0090335995660686,0.0072905811816313,0.013432684
156,0.0232270509123722,0.0188393554679428,0.023788836
157,-0.0044634773055304,-0.0054366145787499,-0.0009440719
158,0.0047685137618425,0.0014526813499343,0.007242657
159,0.0026272988375089,0.0043428770890542,0.009746147
160,0.0120011455663433,0.0103154950191193,0.015990753
161,0.0028285380062779,0.0044900110132741,0.009946638
162,-0.0047036726919097,-0.0057166711704092,-0.0011952454
163,-0.0118795149850648,-0.0054705521189669,-0.0022240644
164,-0.0020396068052421,0.0018720297993609,0.006109432
165,0.0008856799976969,0.0007824561586642,0.0055136643
166,0.004923090807158,0.0038606133987019,0.009976795
167,-0.0642609718739927,0.044667658588454,0.029173024
168,-0.0048734938060546,-0.0058735667267453,-0.0013278229
169,0.0005299063861928,-0.0007773743735908,0.0039856127
170,0.0060003095495345,0.0049167399287767,0.009955248
171,-0.002543376174848,-0.0046493281218017,-0.00042909477
172,0.0137874910137847,0.0469431682632475,0.028314615
173,-0.0008804696439097,-0.0035504510098299,0.00067977887
174,-0.0004400153460707,-0.0010076292984359,0.0039246064
175,0.0117937902832167,0.0106448003388506,0.016781904
176,0.0068694653767953,0.0042976003261695,0.0109325675
177,-0.015587760774859,-0.0047278335414889,-0.0001381957
