,rolling_alpha_3f,naive,rnn_3f
113,-0.0046621819402422,-0.0071861351999457,-0.005403977
114,-0.0070201972285541,-0.0070938230843411,-0.005169884
115,-0.0058618818891204,-0.0075274897071252,-0.0057674567
116,-0.0010712274061439,-0.0026005673893183,-0.0047765034
117,0.0007301636150111,0.0005681905146462,-0.0038189436
118,0.0016614413183685,-0.0017115663011732,-0.0049513606
119,0.001986419280602,-0.0013816225463515,-0.004469723
120,-0.0002348542648729,-0.0017831946738306,-0.0045854845
121,-0.0174983307682742,-0.0203604991633237,-0.0040631783
122,-0.0076436992703795,-0.0031487766454287,-0.0067274026
123,-0.0040233255550459,-0.0059283179740612,-0.0061402177
124,0.0099791979876457,0.0138371590471632,0.0028592837
125,-0.0021271664568518,0.0578815045224335,-0.003926189
126,-0.0016885597924728,-0.004720158934691,-0.0044202744
127,-0.0027652563606946,-0.0039498273211361,-0.0055926605
128,-0.004384632114878,-0.0073122527294055,-0.005110323
129,-0.0094378255127439,-0.0055078620502464,-0.0056970255
130,-0.0051271088494853,-0.0063788270855248,-0.006800696
131,-0.0056954094396128,-0.0089219469437445,-0.0061025764
132,0.00099309931611,-0.0023420992841198,-0.0059988894
133,-0.0068374669668451,-0.0032443870218997,-0.004161581
134,-0.0073264155510952,-0.0042098217876106,-0.0044434983
135,0.0384870799073537,0.0539948166005491,-0.0028664707
136,0.001025193462356,-0.0043407458395027,-0.0052782358
137,-0.0129065978771778,-0.0126082219058826,-0.0071103056
138,-0.0006213063227871,0.0577874032339925,-0.0038136481
139,-0.0004652380083025,0.0034844312738148,-0.0011203218
140,-0.0131475734689453,-0.0128290011603992,-0.0076484256
141,-0.0022834318617165,-0.0040266474458819,-0.005776081
142,0.001521929410203,-0.0018520066105618,-0.004836327
143,-0.0023398256030025,-0.0040511199748385,-0.005415396
144,0.0036674336685535,0.004150229417347,-0.0019745827
145,-0.009804189607542,-0.0086007728860356,-0.0045972248
146,-0.0073553804022697,-0.0039874765013917,-0.005542648
147,-0.0010446318694234,-0.0025834343438372,-0.0049236896
148,-0.0031288825067256,-0.0049768867194575,-0.005074436
149,-0.0097895914323745,-0.0062069242292715,-0.0069592413
150,-0.0082390320573331,-0.0037621215817792,-0.0064997873
151,-0.0075454800273245,-0.0045975538615187,-0.0050359336
152,-0.0082903353568388,-0.0037701551593867,-0.006887016
153,-0.0140887063045067,-0.013634987094346,-0.007265367
154,2.305558510257502e-05,0.0008080934731814,-0.0041452544
155,0.0037333563017394,0.0031626874814222,-0.003136875
156,0.0104552458979867,0.0059427184063093,-0.0022119773
157,-0.0014855578331004,-0.0032099520921828,-0.005214823
158,-0.000265866116357,-0.0026489224298845,-0.005195197
159,-0.0004631190471532,0.0007705445535197,-0.0034946087
160,-0.0019249250658313,-0.0017539344518454,-0.004417518
161,-0.0002101065253517,0.0009712849345066,-0.0033702967
162,-0.0016756585868201,-0.003425758417298,-0.005270361
163,-0.0121874434734665,-0.0087723473202328,-0.0049261223
164,-0.0030820241440186,-0.0006906252752221,-0.0041962643
165,-0.0008521432547799,-0.0021958268674535,-0.003924751
166,-0.0028609842836447,-0.0047146145664257,-0.0052147903
167,-0.0642609718739927,0.044667658588454,-0.0018992018
168,-0.0018948062754122,-0.0036265116231492,-0.0053335554
169,-0.0009432578051742,-0.0031363887060617,-0.004462638
170,-0.005334786291926,-0.0066657582688427,-0.0065228012
171,-0.0051943477043754,-0.0073388752597148,-0.005230923
172,0.0137874910137847,0.0469431682632475,-0.0011230087
173,-0.0044883262211356,-0.0069982312132712,-0.004871309
174,-0.0004086405479589,-0.0019712183209533,-0.004589179
175,-0.0015307393710227,-0.0021449063236528,-0.004952689
176,0.0011069901686094,-0.0004284590546404,-0.0057506766
177,-0.0150769582561869,-0.0097271899476126,-0.005362438
178,-0.0133635486514293,-0.0130407510321584,-0.0075630234
179,-0.0130407254033632,-0.0103136550163407,-0.007625381
180,0.0038129144498077,0.0032410757160543,-0.0027411212
181,0.0063316704840154,0.0006836004622059,-0.0029036785
182,-0.0003615674970537,0.0008678102779479,-0.0035579228
183,0.0040286911292946,0.004974938796014,-0.0025323676
184,-0.012379297661068,-0.007485127366649,-0.0076438277
185,-0.0002166321258885,-0.0017574916541971,-0.00459293
186,0.0005317206672925,0.0003703927739978,-0.0036198837
187,0.0018545098946317,-0.0015270692771136,-0.004498568
188,-0.0002697705708809,-0.0026411558741848,-0.005237553
189,-0.0126837021882087,-0.0115274462924978,-0.0060565006
190,0.0001689326941766,-0.0051881574445047,-0.00520968
191,-0.0195706428152055,-0.0279568201082446,-0.0072093797
192,0.0004477341480795,-0.0048975820464359,-0.002758184
193,0.0009347555408671,-0.0024403141336304,-0.006213095
194,0.0145943647040268,0.0051232590357519,-0.0023167022
195,-0.0023689549700822,-0.0022006998051364,-0.0047524585
196,-0.0010306989099471,-0.0025836534043267,-0.0048760576
197,0.0464910476958801,-0.0029582025733817,-0.0034520337
198,-0.0002806139641611,-0.0004157537983173,-0.0041729477
199,-0.004532728596885,-0.00576795384668,-0.0061299414
200,0.0009291706433283,0.000772052538927,-0.0035161776
201,-0.0015784310735551,-0.0049015262549077,-0.0051307376
202,-0.0047264247045529,-0.0066219342839425,-0.005777392
203,-0.0065847148291932,-0.0076886363913618,-0.0056785406
204,0.0027546796015485,0.0022102762444633,-0.0063860654
205,-0.0137293098660601,-0.0134287446445999,-0.0074585914
206,-0.0028104589728688,0.0236798849743858,0.0038283425
207,-0.0021279510442202,-0.0033953797403295,-0.0053866254
208,-0.0051384730865936,-0.0073141098656796,-0.004899188
209,-0.0006258929203532,-0.0021930278321095,-0.004740395
210,-0.003960662598686,-0.0006528241910279,-0.0035207127
211,-0.0015055485015773,-0.0027575983261603,-0.004697451
212,-0.0108813056502836,-0.006424931779363,-0.004681818
213,-0.0130395656022993,-0.0119600429510192,-0.0069353953
214,-0.0029124309786985,-0.0047898705810728,-0.0048109978
215,0.0132089195583434,0.0063964740054629,-0.00085562875
216,0.0060023084141756,0.0022807006192054,-0.0033805366
217,0.0074461350171804,0.0058797164613993,-0.0016333194
218,-0.0037367097458702,-0.0056004589134412,-0.005388034
219,-0.0098147763542191,-0.0058483770664133,-0.007274226
220,-0.0010566762684261,0.0001515998583743,-0.0037268372
221,0.0013386737021713,-0.0020248855311996,-0.0046808138
222,-0.0030398705163706,-0.0049037106913684,-0.005227532
223,-0.0040542981788202,-0.0059653889492378,-0.00557922
224,0.0013875934575615,-0.0060384432157728,0.0007610675
225,-0.0068119382763273,-0.0129065978771778,-0.0003884565
226,-0.0063400469866734,-0.0076698379851549,0.0017918712
227,0.0190868818178149,-0.0042993714276312,0.0026808344
228,0.013822821808792,0.0069701320208534,0.0052632648
229,0.006279649991077,-0.0023398256030025,0.0028187716
230,0.0038634297463451,-0.0030398705163706,0.0016397322
231,-0.0046331081015224,-0.003960662598686,0.0017911885
232,-0.0179864831767458,-0.0060886122345332,0.003591029
233,0.0160465679895939,-0.004532728596885,0.0017663073
234,0.0042513138211089,-0.0002166321258885,0.002432799
235,-0.0011823763974555,-0.0038618216184973,0.0015040641
236,0.0109856253310524,0.001521929410203,0.003854966
237,0.0174560025006574,0.0078489015696538,0.0072912397
238,0.0081721439453826,0.0027546796015485,0.004319242
239,-0.0093712514630565,-0.0151885256915406,7.2674826e-05
240,0.0025974488157872,0.0009291706433283,0.0034980536
241,0.0068970459777757,0.0074893284032537,0.007510687
242,0.0111191045215459,0.0016430624466859,0.0033009304
243,0.0059066386073995,-0.0014174571406551,0.0028370516
244,0.0026632925851429,-0.0046621819402422,0.0014534364
245,0.003787822534071,-0.0031288825067256,0.001739935
246,0.0067695715137874,-0.0003181315243561,0.002936101
247,-0.0104568973169076,-0.0130011474296801,0.0008738134
248,-0.0058953656748864,-0.0097537608635551,0.001657078
249,0.0106484075891529,0.0063316704840154,0.0068722703
250,0.0025610260950934,-0.0045061583410848,0.0017820122
251,0.003242089407635,-0.0026258652790435,0.002646905
252,0.0035615154257547,-0.0009432578051742,0.0026079072
253,-0.0096325060380213,-0.0181665670281902,0.0023509115
254,-0.0067812025071863,-0.0082390320573331,-0.0014384333
255,0.0044917317406166,-0.0213843407784056,-0.0013478929
256,0.0082788413876372,0.0029269821389959,0.0044782986
257,-0.010028433850892,-0.0085456672491668,0.00039872527
258,0.006811656859457,-0.0002101065253517,0.003054455
259,0.0059701294982407,-0.0047535619907075,0.0030322121
260,0.0103527455154978,0.0009347555408671,0.0025980808
261,-0.0020821425859565,-0.0047264247045529,0.00059135724
262,0.0032225439693566,-0.0010568493361538,0.0020320006
263,0.0085366318277209,0.0060023084141756,0.005651747
264,0.0045608668751303,0.0004477341480795,0.0041155876
265,0.0228446402752909,0.0118832056571936,0.0107355565
266,0.0066827759167943,-0.0018948062754122,0.002953174
267,0.003427252515776,-0.0010446318694234,0.0017215917
268,0.0061482833266164,0.0038129144498077,0.0058342502
269,0.0038695094466803,-0.0004156211115637,0.0035300874
270,0.0108048986690763,0.0098886133922867,0.008628927
271,-0.0097794505161923,-0.0098937511337687,-0.0024318136
272,0.0060386080123626,-0.0010566762684261,0.0027201418
273,0.0455474229975024,0.0154238369092163,0.0130911395
274,0.0017515268071238,-0.0051384730865936,0.0019501364
275,0.0128071247455742,-0.0019444343073646,0.0031854697
276,0.0177262281216992,0.0464910476958801,0.021053463
277,0.0030830159456728,0.0071680727910585,0.007848618
278,-0.0169241013473535,-0.0130395656022993,2.2206921e-05
279,-0.0112152910506752,-0.0068374669668451,0.0018105721
280,-0.0001684302251571,-0.0047545684310791,0.00096137077
281,0.0051943730807063,-0.0015784310735551,0.0025287783
282,0.0139694710656305,0.0029535363771023,0.0061208457
283,0.0038142104305076,-0.0008521432547799,0.0022787526
284,-0.0153303859526885,-0.0130407254033632,-0.0013705315
285,0.0038754341734654,-0.0019774722968111,0.0026944657
286,0.016278023803841,0.0145943647040268,0.013039712
287,0.005833946979373,-0.0002697705708809,0.002614133
288,-0.0076425780837283,-0.0137293098660601,-0.00078512076
289,0.0624267279063284,0.0384870799073537,0.02186311
290,-0.0163421797865495,-0.0126837021882087,0.00097554177
291,0.0058324956122922,0.0034859251358553,0.00509471
292,-0.0048095200535398,-0.0088857872307221,0.0010634363
293,0.0021784362590431,0.0005317206672925,0.0033776737
294,0.012343539943528,-0.0023689549700822,0.002585575
295,0.0054255088692175,0.0004561087394875,0.0035569156
296,0.0119584837394453,-0.0027861823558274,0.0024786652
297,-0.0108273460684771,-0.0070213121973831,-8.082157e-05
298,0.0040108536194669,-0.0029124309786985,0.0022282233
299,0.0040374946718473,-0.0004105620005767,0.0015677204
300,0.0040413610296509,-0.0004086405479589,0.0023623505
301,0.0096013130644743,0.0040093015289392,0.005657745
302,0.0020259168312746,-0.0068567579036305,0.00113879
303,0.0156543857302,-0.0048342646437683,0.0010091634
304,0.0021530804372001,-0.0052004523334714,0.0019516931
305,0.0349206966072158,0.0137874910137847,0.012142494
306,0.0025363730411773,-0.0045404623508886,0.0005287565
307,0.0033869658075123,-0.0024096816735627,0.0022591813
308,-0.001106899927994,-0.0037959090410931,0.0010099988
309,0.0041313354279527,-0.0005932502237116,0.0026888507
310,0.0008857829286199,-0.0043419456711489,0.0027200226
311,0.0059079614086313,-0.0014141803363729,-0.00027852226
312,0.0461383277710146,-0.0299638717995256,0.0035749818
313,0.0039084578676049,-0.0008806765905387,0.0021801712
314,-0.0018046366671693,-0.012379297661068,-0.0007180581
315,0.0016204550680874,-0.0058538724933393,0.0013938341
316,0.0127995594559054,-0.0019249250658313,0.0029077511
317,0.0066199961893344,-0.0004631190471532,0.002917511
318,-0.0009770296012967,-0.0055824606159705,0.00089592766
319,0.0004353929250569,0.0011069901686094,0.0030528326
320,0.0148461435518548,-0.0061700669860763,-0.0010596933
321,0.0052664114021829,-0.0020502373296985,0.0018184069
322,0.010406835364128,0.00099309931611,0.002676337
323,-0.009200657111992,-0.0150769582561869,0.0013579559
324,0.0166409479647782,-0.0065847148291932,0.0016117617
325,0.005485648123317,-0.0295490795839929,0.0024054209
326,0.0056956399082783,-0.0048040966284523,0.0007320037
327,-0.0068175985290913,-0.0082903353568388,-0.0014524367
328,0.0038419898661802,-0.0006258929203532,0.0020549991
329,-0.0019920447261947,-0.0042227799852394,0.00034232577
330,0.0020679171169184,-0.0056954094396128,0.0011450592
331,0.0049525240399488,0.0007906103723132,0.004205825
332,0.0105636831287064,0.0104552458979867,0.009712921
333,0.007594422087225,-0.007183270713377,0.0014621806
334,0.0018345324980626,-0.0098147763542191,-0.0006643245
335,-5.579725050141801e-05,-0.011274723937599,0.001344414
336,-0.013516009488554,-0.0104329687460666,0.0010613552
337,-0.0020794796637302,0.0020567581368119,0.004421333
338,0.0025360407335664,-0.0045014501826737,0.001832827
339,0.0150690346595668,-0.005946458627842,0.0003821049
340,0.0071000967313841,-0.0014855578331004,0.0030706692
341,0.0142441620995643,-0.0067488712140475,0.0007483503
342,-0.0055686492970522,-0.0095165634551703,0.0020029983
343,-0.0030515260498506,-0.0053605649004688,-0.00029112957
344,0.0085956599518146,0.0074461350171804,0.007541556
345,-0.007315980185268,-0.0133635486514293,-0.00090498757
346,0.0061324722943864,-0.0011948841971308,0.00072937366
347,-0.0104007101304571,-0.0066060380003206,-2.9401854e-05
348,0.0058503541421111,-0.000265866116357,0.00264337
349,0.0461129504185809,-0.0028104589728688,0.0033115693
350,-0.0112158505268282,-0.0073264155510952,0.0016848072
351,-0.0029694187318599,-0.0030820241440186,0.0016639647
352,0.015442254230533,-0.0051271088494853,0.0010226993
353,-0.0007395283638917,-0.0058618818891204,0.0015127398
354,0.0370244298248794,-0.0642609718739927,0.004431869
355,0.0011899228065719,-0.0102863851228148,6.4345077e-06
356,0.0016739622332796,-0.0054288344046796,0.00035823788
357,0.0022644726752796,-0.0016885597924728,0.0029266533
358,0.0014116444088112,-0.0019393861821775,0.0029707383
359,0.0033766201460185,-0.0010712274061439,0.0021133134
360,-0.0095256893805169,-0.0174983307682742,0.0033938326
361,0.0110960572904738,0.0016614413183685,0.0034974352
362,0.0017967547572519,-0.0195706428152055,0.0013088989
363,0.011398992191605,0.001986419280602,0.0041775033
364,0.0038358773603994,-0.0004456835622741,0.0009806296
365,0.0147739862513544,-0.005609202966917,0.00096816476
366,-0.0099176841733431,-0.0075454800273245,0.0011106189
367,0.0035812505115538,-0.0222231022455011,-0.0013610646
368,0.004250333873625,-0.0002348542648729,0.0018163775
369,-0.0079244429968644,-0.0140887063045067,-0.0008904021
370,0.0038771246374615,-0.0021279510442202,0.0014752811
371,-0.0061170138100047,-0.0076436992703795,-0.0018636119
372,0.0078792674340434,-0.0015307393710227,0.0031278562
373,0.0034555933710406,-0.0010306989099471,0.0017744396
374,-0.0128674485079973,-0.0099169952875814,0.0013819328
375,0.0023201810016332,-0.0093999000931393,0.0017825412
376,0.0027087063395789,0.0040286911292946,0.003891163
377,0.0064423761506699,-0.0006039209253051,0.0031459164
378,-0.009271196475329,-0.0093067636658218,-0.0017281948
379,0.0023226121509716,-0.0094378255127439,0.0015374916
380,0.0067362934585948,-0.0003615674970537,0.0027250196
381,0.003203393275717,-0.0015055485015773,0.0020038346
382,0.0023355567001802,-0.0047861946269443,0.00049957447
383,-0.0149578569216383,-0.0121874434734665,0.0015236163
384,0.0042446621797776,-0.0004653716316791,0.002405813
385,0.0061515917878927,-0.004384632114878,0.0034942124
386,0.0050476072932067,-0.0021271664568518,0.002949425
387,0.0062631512812291,-0.0022834318617165,0.0025055045
388,0.0040617750562905,-0.0002231045141188,0.0018413579
389,0.0017656492764795,7.916013769757729e-05,0.0029772082
390,-0.0068556141492417,-0.0035188085130921,0.0031215874
391,0.0031839778041783,-0.0037367097458702,0.0014476199
392,-0.0108922810454906,-0.0140640767332486,0.0010197209
393,0.0028141436149036,-0.0044883262211356,0.0019989302
394,0.0243612960792538,0.0044792155192405,0.0061972495
395,-9.950487389937152e-05,-0.0047353681205573,0.0012903837
396,0.004825346847942,-0.0056634179169182,0.00046837796
397,0.0031748099624764,-0.0027652563606946,0.0012317011
398,-0.00574428229788,-0.0068999860255784,0.0015200023
399,0.0008766506637355,-0.0070201972285541,0.0009334935
400,0.0474407407132744,-0.0006213063227871,0.004078025
401,-0.0008253863696995,0.0099791979876457,0.009844707
402,-0.002279273770359,-0.0045210607686856,0.000426027
403,0.0040620778909315,-0.0028609842836447,0.0013229791
404,-0.0116338432287523,-0.0108813056502836,0.0013823467
405,-0.012951554959845,-0.0097895914323745,-0.0011991616
406,0.0090107044743588,0.0088723386175246,0.00888871
407,-0.0013318513142079,-0.0040233255550459,0.00030663237
408,0.0052989736304409,0.0032398254742912,0.004017204
409,-0.0014044777394276,-0.0040542981788202,0.00086402614
410,0.004286654666569,0.0001689326941766,0.0039566
411,0.0019028087260228,0.0036674336685535,0.0048386403
412,0.0107875444883565,0.0013386737021713,0.0038408907
413,0.0017257882656953,-0.0051943477043754,0.0016341684
414,0.0067810000664392,0.0013931131653386,0.0039284597
415,0.0043465805265385,-0.0001129194209897,0.0032954803
416,0.0032489170880444,-0.0026635404490235,0.001846442
417,0.0127514489798051,-0.0019659809238942,0.0027675712
418,0.0052256314763689,0.001025193462356,0.004289068
419,0.0113037570827401,0.0018545098946317,0.004082973
420,0.0146827753789843,0.0078366594758403,0.0058456855
421,0.0484306209180087,-0.0272324643349287,0.0034852196
422,0.006075475006189,0.0037333563017394,0.0055612996
423,0.0169262546095935,0.0132089195583434,0.012246361
424,-0.0103719541501364,-0.0067255127967803,0.00021947548
425,0.012599064498794,-0.0021525060974882,0.0026280577
426,0.0125956523171686,-0.0085693297377563,0.0014161868
427,-0.0017593615152288,-0.0041642164214757,-0.00013547577
428,-0.0070394617590067,-0.0131475734689453,-0.0009828629
429,0.0022019039268907,-0.0095310192779208,0.0014379374
430,-0.0069159380023224,-0.0004652380083025,0.0024762107
431,0.0069181942465673,-0.0016756585868201,0.003019059
432,-0.0022601164558293,-0.004768832448344,-0.0002673529
433,-0.0015138595844353,-0.003948784357721,-5.255919e-05
434,-0.0120918579270255,-0.0073553804022697,-0.00048126467
435,0.0020679861503596,-0.0038577844146076,0.0021105073
436,0.015078370141487,-0.005334786291926,0.0012860913
437,-0.000252129756157,-0.0048638082212463,0.001117887
438,0.0148610332687208,-0.0061481006956137,0.0014941846
439,0.0023850340601396,0.0007301636150111,0.0032247538
440,0.0008169575849949,-0.0066196316624044,-0.00023113657
441,-0.0002545549717993,2.305558510257502e-05,0.004229654
442,-0.0122989603146835,-0.0075881846025697,-0.0005068043
443,-0.0098916540137918,-0.0031386154401578,0.002574809
444,-0.0005599349184835,-0.0002806139641611,0.002881572
445,-0.0146093150714015,-0.009804189607542,0.0021028551
446,-0.0161611914431914,-0.0137293897835436,0.000675695
447,0.0052227256257527,0.0028959428727456,0.004865099
448,-0.0062280511740213,-0.0112152910506752,-0.00938837
449,-0.0037113594335822,0.0025363730411773,0.008109283
450,-0.0041095000370941,0.0150690346595668,0.024968639
451,0.0063635470383685,0.010406835364128,0.017105833
452,0.0014069549410404,0.0038142104305076,0.007267213
453,0.0030518072450389,0.0038754341734654,0.007077657
454,-0.0443142754085665,0.005485648123317,0.0054934765
455,0.0025575086128293,0.0061324722943864,0.018965742
456,0.0085960686578506,0.0082788413876372,0.015567521
457,-0.0064277376270867,0.0008169575849949,0.004877485
458,-0.0235460503169077,-0.0096325060380213,-0.010622213
459,0.0025594146072249,0.0040108536194669,0.008655112
460,0.0040712225375696,0.003242089407635,0.006415988
461,-0.0135319218699165,-0.009200657111992,-0.00750674
462,-0.0113474177020241,-0.0153303859526885,-0.012235722
463,0.0057140872649096,0.0085366318277209,0.01488049
464,0.0039463159908564,0.0020259168312746,0.0051886938
465,-0.0032542267063855,0.0021530804372001,0.005440867
466,0.0017224780519319,0.0031839778041783,0.008557679
467,-0.0049548611565494,-0.001106899927994,-0.0049939067
468,0.0188731601519252,0.0174560025006574,0.022499815
469,-0.0123992162477662,-0.0068556141492417,-0.0077140313
470,-0.0092646554706663,-0.0108922810454906,-0.01012628
471,-0.0332882166446652,0.0044917317406166,0.013067627
472,0.0073377664425994,0.0096013130644743,0.013632076
473,0.0003145299764296,-0.0019920447261947,0.0028712521
474,0.0023614329117638,0.003787822534071,0.009209782
475,0.0131304035850913,0.0349206966072158,0.028589293
476,0.0014064465389387,-0.0104568973169076,-0.009058418
477,0.0018110978457103,0.0042446621797776,0.008890772
478,-0.0017390948057087,0.0050476072932067,0.00869921
479,0.0114613104445615,0.0027087063395789,0.008139035
480,-0.0007493889121284,-0.0030515260498506,0.0015062387
481,-0.0062795247943926,-0.009271196475329,-0.0066872076
482,0.0050777211698443,0.0045608668751303,0.003882349
483,0.0010540092578627,0.006279649991077,0.009935528
484,0.0043278744963123,0.006811656859457,0.011619693
485,-0.0051673376633361,-0.010028433850892,-0.008055657
486,-0.0052199221420097,0.0156543857302,0.019881746
487,-0.0036689778591526,-0.0068175985290913,-0.0029561934
488,0.0190716323143813,0.0228446402752909,0.02525804
489,-0.0837260642875885,0.0624267279063284,0.03229979
490,-0.0124273089192801,-0.0048095200535398,-0.0016618366
491,0.0051531496310871,0.0040374946718473,0.011512943
492,0.0017606333537939,0.0119584837394453,0.016981296
