,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
480,-0.000628564641695,-0.001759124627584415,-0.0012356088644701667,0.0010948748,0.0012664204624289557,0.0006285176699008694,-0.001770500708983367
481,-0.0196382531563652,-0.010089554379576123,-0.010441394289012593,-0.015172283,-0.014532047160037477,-0.013642416239605935,-0.00855679232494112
482,-0.0022393570666429,-0.0020368587853365405,-0.0028760217654592492,-0.0001952705,2.6041593801216223e-05,-0.0006794120423134029,-0.0011907106681746812
483,-0.0040435603479612,-0.0034390814686189623,-0.002568729866870499,-0.0045320964,-0.004464636550883054,-0.004201348802021435,-0.002838941968798011
484,0.0060914415864623,7.303465503249518e-05,0.0010189003596015676,0.00205966,0.0024387057242570742,0.002898571517778924,0.0014692306990568079
485,-0.0131443316412859,0.009033631948845058,0.007153461645134154,0.013746785,0.0142156296185067,0.010517908932049342,0.008982766861871501
486,0.0015551758008195,-0.0007381813495406668,2.032705101923781e-05,0.0019911085,0.0022952428636734768,0.0030558492852880694,-0.00015062352539114212
487,0.001533182912034,-0.0006595088425429234,-0.0010989876052278924,0.0018852291,0.002148499164692607,0.002755376333729031,0.0010929983408916035
488,0.0002659895413827,-0.0012769702789482075,-0.0011798254639462885,0.001141144,0.001241836984192632,0.0022641602073516505,0.0006159682081277897
489,1.6911042424586293e-05,-0.001956977472741005,-0.0026081151840842056,-0.00024550388,-0.00012620752471189953,0.00033039608349753815,-0.0009294019628633873
490,-0.0168811784064575,-0.0069471444923370025,-0.0050290498044135825,-0.010740923,-0.010643633098178703,-0.01032606306164415,-0.0016617322663929552
491,-0.0018812538648166,-0.0018667014725274305,-0.002308726305305769,-0.000411838,-0.00012620752471189953,0.0002352917920043487,-2.943257416905262e-05
492,-0.0024528371930119,-0.0028829124512694047,-0.002346728829184611,-0.0021689283,-0.001600212689891774,-0.0018619993474553646,-0.001047476124435368
493,-0.0085283427215103,-0.0059293703417122295,-0.007808470996739557,-0.008677295,-0.009004738064105247,-0.008426282008602558,-0.003695801326295059
494,0.0008456709495447,-0.0008192149642919966,-0.0010262144268312191,0.0016442328,0.001776921768875537,0.0024063165797390752,-0.00044407987749083764
495,0.0141191318927147,0.0030948768981864097,0.003563798526519445,0.008453361,0.009318370996914387,0.007824166109951272,0.0015229231267283835
496,-0.0018996407645545,-0.002347093457436021,-0.0024845248617695647,-0.0002136643,2.6041593801216223e-05,-0.0005589485425470277,-0.0014179237927845134
497,0.0219558139534884,-0.0028858715132974964,-0.004014332812290965,-0.003421151,-0.003171901534109442,-0.0037284149093032163,-0.0011958835020962854
498,-0.0523995127595192,-0.020799951746353483,-0.02002791369042242,-0.028393716,-0.03215358931900442,-0.027615534751204915,-0.012054186102693865
499,-0.027373864864865,0.009144076270248254,0.009221575098273713,0.013835732,0.014313236974069742,0.018161239375493306,0.010151649157457726
500,-0.2140972411759405,0.05226692051932552,0.050762933785175206,0.029551242,0.02258668508910928,0.024562009945125255,0.050388841662059765
501,-0.0008634695914744,-0.0016354119825358468,0.0008832538562914048,-0.0010326634,-0.000528303894383124,-0.0002354305663944072,0.0015847638881792768
502,-0.0064784898900976,-0.0031388928958157453,-0.0029312643246477334,-0.0068225595,-0.006590762365986793,-0.003834511329661566,-0.002054864479726696
503,-0.0129569525395504,0.009374965188972824,0.0076625584329958266,0.013746785,0.0142156296185067,0.01113909781837734,0.009693577762518583
504,-0.0006212297330731,-0.0019025499010465528,-0.002204170119015141,-0.0015835372,-0.0013809907834408902,-0.0010162925547229315,0.0009123940491471025
505,-0.0013048942357749,0.00054917807739766,0.0007803145087380157,0.0023245648,0.0028768352728349308,0.002946532495962369,0.0016447777761938182
506,0.0002069847829414,-0.0016514257333016327,0.0002832116098578676,-0.0029608877,-0.002857176273185099,-0.0013347260899882142,-0.0010035314988210019
507,0.0025847483874331,-0.001181293882783044,-0.000454089325966054,0.00046675323,0.0006427658264855099,-4.614015002553346e-05,-0.0007440357615976446
508,-0.001326821025714,-0.0019704487305913353,-0.0019136323389689505,0.00046264657,0.0006381577507068494,0.0009355537175636588,-0.0005909920924095437
509,0.0176875491480997,-0.0024541457782683513,-0.0038232950661191596,-0.0019389193,-0.0016048207656704345,-0.0006543191084646675,-0.0006494209646980336
510,0.0012840805692836,-0.002392012778999435,-0.003728592287784733,0.00044934216,0.0006381577507068494,0.000908473863748713,-0.0021707796467853833
