,rolling_alpha_5f,ridge,lstm,rf,pca
47,0.0021071870140335,0.0006227132869081201,0.0062590363,0.0026021269539660357,0.0021399934257438262
48,0.0065469233082414,0.0010194265078328742,0.0069083013,0.0033588606811372126,0.003833265758941844
49,-0.0211492391986794,-0.007795809395465674,-3.0463561e-06,-0.011815929460153458,-0.0013776355110776371
50,0.0087260244424155,0.005456304350138338,0.01046138,0.014753140346125675,0.006312382813127468
51,0.0014628971017696,0.00033672287087056687,0.006428207,0.0026007729211899146,0.0029893112812453566
52,0.0023226867677203,0.0010901981011788723,0.008001355,0.003007055072413609,0.0030019527296624455
53,-0.0083276523927662,-0.0032338605140258053,-0.0011170767,0.0010737684567577324,0.001182549356462224
54,0.0171191897787429,0.024964929365600103,0.012465252,0.004013897195566422,0.005588532873409654
55,-0.0046005154792635,0.0013092251479425309,0.0016133322,0.0006023274639762791,0.001015336170236243
56,0.0056821771120837,0.0027306266824209105,0.0067692893,0.0053603636383088935,0.0037409521268489134
57,-0.0076777053162769,-0.001435640671304206,-0.0022850065,-0.005176129919138111,-0.0013813937463548875
58,-0.0103162320487882,-0.0015336799419700502,-0.001429304,-0.00332919692049363,2.9006916068043294e-05
59,-0.015541182584949,-1.0083020318104978e-05,0.0022114082,-0.0006603048150077952,0.0012295022725276232
60,0.008068886344877,0.007435590213061735,0.008967386,0.0059892040600078465,0.004196983532335786
61,-0.0013507140933978,0.001995059835142105,0.0041110227,0.002550135473748716,0.0018021107929961492
62,-0.0107781069612072,-0.001862450590920505,-0.001788524,-0.0031645904624493758,-0.00026986460150574525
63,-0.0011096038811127,0.0015331828199302783,0.0036917836,-0.0016542371462197206,0.0015634996363295772
64,-0.0110856251005198,-0.002334169521314205,-0.0028969767,-0.006579090040480359,-0.0015306979033907382
65,0.0165898770024685,0.004104960558411101,0.013412575,0.015504914039611503,0.007887079634686402
66,0.0189803472229856,0.007297393137470493,0.0105234375,0.013515214322339151,0.006144787207936687
67,-0.0070745724461564,3.689539292398925e-05,-0.00038725324,-0.0029190770760917878,0.0011470817013680152
68,0.0117790660355952,0.005117041118785679,0.0086913435,0.01241313948391058,0.005147937031367135
69,0.0087758293122706,0.00403604116084015,0.0060246503,0.008436029285890389,0.0034041050973206343
70,-0.0065117999316905,0.003651851931970782,0.008634047,-0.001973837517460944,0.00042433603175934514
71,0.0020506336090659,0.003551297415968287,0.0039516217,0.0005367221786875593,0.0018747358560565024
72,-0.0102787693464953,-0.0017509930692344014,-0.001618458,-0.003163083306886192,-0.0002222676717778321
73,-0.0109015829203253,-0.0040461200583407665,-6.524008e-05,-0.0006705676539133513,-0.0008604159979239212
74,0.0027913408989981,0.0036077201955585737,0.0067876643,0.005285156168597994,0.0038022197147353537
75,0.0220611859396924,0.005860046246297944,0.0112278275,0.012889301811816205,0.006675067643878601
76,-0.0011172550416481,0.0037764071135301235,0.004991712,0.001983507923352688,0.0026838923323551445
77,-0.0010958448294893,0.00013400972692377555,0.0023424006,-0.0018162830433829744,0.001373617757229416
78,-0.0040485307604699,0.0002723919730467524,0.0024842527,-0.0026577937076100455,0.0011833511462876782
79,-0.0096810988268451,-0.0014896300627727224,0.0009774268,0.0008265636804172001,0.00273798867988748
80,0.0054062260462404,0.0004076696552015322,0.00901969,0.004655840501086715,0.0024310161512542394
81,-0.0040351831013924,1.6837267607270993e-05,0.0020383927,-0.0034684834724862355,0.0007022012732000324
82,-0.0082478607669207,-0.001757658752487002,-0.0027409848,-0.005696004989771444,-0.0015436635714975002
83,-0.0032834699748232,0.0027170861096295954,0.0031934276,0.0009861766261638932,0.0021553514180352226
84,0.0119401312166723,0.005932376614608536,0.009190116,0.012608540743656875,0.005274762094276086
85,-0.0142773881337652,-0.005882442160648521,-0.0029959185,-0.00430938205215722,3.788739417733434e-05
86,-0.0080977337901489,-0.0017968441993091357,-0.000215529,-0.0019791875312582126,0.0014027901042853686
87,0.0021068711494394,0.0009418316687926391,0.0053618182,0.0024899429035494095,0.003777257466189468
88,0.0094471308575718,0.0031264653201425923,0.004786931,0.007579523589444231,0.003277809300800696
89,0.0008686847307026,-0.00013597522012597516,-0.0003809249,-0.00035128133463760647,-0.000413188117624177
90,0.0099240073506784,0.007665856174800809,0.008082155,0.0051291099352531126,0.0024122020552179114
91,0.0115225106887697,0.0014835486802980006,0.009009677,0.009080076529859494,0.003855175166636705
92,-0.0039835194470798,0.00027739470092800946,0.0022701162,-0.0023502590235288125,0.0010902853362404477
93,0.0022297565391323,0.00838659128988813,0.007835176,-0.0011379330979921693,0.0019835829221535204
94,0.0117822435501503,0.0020331945714134906,0.011924261,0.00918873948924428,0.004894822217443089
95,-0.0001431360369675,0.0024401648080749584,0.0047057257,0.0019057857482636417,0.0025740376071016497
96,-0.0101220769302848,-0.0016419364932876166,4.2856205e-05,0.0007194846230442738,0.002476157840446674
97,0.0011488784472274,0.0025088835121369864,0.0039640055,0.001319100865742093,0.0026044103929295896
98,-0.0049009510586738,-0.0009161478226316043,-0.00012382679,-0.0034789117254060216,-0.0007142126596980112
99,-0.0030888102173399,0.0010995780577726455,0.005988447,-0.0014791534841667078,0.0025116639362048766
100,-0.0049013141170886,-0.00013415299791417383,0.0015846754,-0.003111201415762038,0.0008642506909380932
101,0.005614999726623,0.0008808928797224272,0.010363817,0.0048644858876434535,0.003368808585586816
102,-0.0042674693307033,-0.0002726156178778994,0.0010232746,-0.0038416532625546473,0.0001787556893323456
103,0.0024930053568133,0.003947354167463036,0.007078754,0.004288484236629464,0.003995350498820875
104,-0.0073688008882993,-0.0013483600603391302,-0.002148821,-0.00478257675665915,-0.0013214230291962595
105,0.0081710766706529,0.002755405585016792,0.0054972875,0.007382963312849699,0.0034833042932945436
106,0.0131361593295681,0.007004613599361977,0.009272992,0.012768110022345376,0.005500127290979444
107,0.0115779332112486,0.0028019896247952264,0.009617316,0.009358634332576396,0.005442068420896016
108,0.0109610504709717,0.0019952869085130493,0.008699424,0.009112733288645704,0.004966693255522618
109,-0.0073901866241758,0.0032385964532750068,0.008335385,-0.0025530182804214263,0.00015780227244070136
110,-0.0010442654685734,0.0037459727580701338,0.004833544,0.0019092581298159785,0.0026421985695279458
111,0.0019270371581053,0.0017055026399540188,0.0034720283,0.0037826421160451363,0.003033460238632419
112,-0.0127165682407103,-0.002081179898211754,-0.0027347887,-0.0043727097396703985,-0.0008326966497022867
113,-0.0009987953889304,0.001534733057853445,0.001724228,-0.001778218038412641,0.0013922030897701994
114,-0.0008805448069766,0.001739068232897973,-0.00049324846,-0.001385411995971242,0.0009761589849771163
115,-0.0038175222737116,0.001244582261885179,0.003087137,-0.002956038204568022,0.00137228312986346
116,-0.0011321455267264,0.0015349148511865631,0.0028793714,0.001135495808771002,0.0015762693273887003
117,0.003511981859626,0.00296683428652855,0.006359085,0.005779213318537566,0.0036687689333962676
118,0.0102618154268458,0.004196155004641543,0.0067508407,0.005046881850308953,0.0033007561476566215
119,0.0105981682702366,0.0026476602933796336,0.007378168,0.006130708690530634,0.003953325007975643
120,-0.0002323517443406,0.0021531619190533853,0.004112215,0.002122125473812846,0.0013982629217262079
121,-0.0191778174697088,-0.009139477330380896,0.0016981591,-0.011833782183824056,-0.0006247097672252427
122,-0.0070181944432802,-0.0011800746887970469,0.00055687176,-0.000969559035580052,-5.5450741281080646e-05
123,-0.0070987590187148,-0.0015769540383362398,-0.0020208173,-0.005132536576987239,-0.0008521442061962415
124,0.003193753253203,-0.0008692754187744926,0.0024966064,0.009139078975581822,0.004222454349791884
125,0.0043547317943589,0.015140329294338808,0.018806837,0.012684567148831068,0.01607522490500918
126,-0.0023647479870412,0.001452003026085366,0.0034414588,-0.002561921032326395,0.0019601199723264465
127,0.0052135286857637,0.0039375020688927264,0.005707752,0.006445454760645039,0.0032326298607373693
128,0.0051018651814383,0.000331784192142328,0.0068523185,0.0027827330926576016,0.003560759173190749
129,-0.0031799004287582,0.0021463175950345,0.0032443362,0.0008213680095743927,0.002293005046373009
130,0.0062537182151239,0.005353755071422896,0.0061303987,0.007026130634723483,0.0034758365688924544
131,-0.0060039034741127,0.00036788130715330065,0.0016359212,-0.0035046355489557375,0.00024277950545587533
132,0.0095661177688728,0.0035477752946839166,0.005159034,0.003958239052308566,0.002347787307005523
133,-0.0090387048415928,-0.00393495822485172,-0.0011225585,-0.0011716105838321202,0.0013046720629455322
134,-0.0113050123394309,-0.0008542356902131489,0.00015670992,-0.003933593478838588,0.0008662535292562729
135,0.0384870799073537,0.01460219648698621,0.01680215,0.014753413726835467,0.014986032249252199
136,0.0068303052268354,0.0011095722339824624,0.0069193803,0.0031684745948903125,0.0038970957306371625
137,-0.0145586543477737,-0.00038610287287413466,0.0014133439,-0.00437957091241172,-0.00089854723633129
138,-0.0006213063227871,0.010318545524408754,0.01784206,0.01673951213193145,0.015996110954851372
139,-0.0092439689005721,-0.002661913729371316,-0.0033261161,-0.0034957301166273235,-0.00025460926759496684
140,-0.0147530065348523,-0.0006401862042047018,0.0007548928,-0.004623632681079443,-0.0013031700788071702
141,-0.0052584902807799,0.0013271943736539891,0.0015265739,-0.002949884494173044,0.0010253830003078704
142,0.0100875546312363,0.002623539301613736,0.0067038806,0.004909906280081196,0.0036545474526855403
143,-0.0052535140924451,0.001485178942462328,0.0022279744,-0.002751753105777028,0.0013402608977625555
144,0.0042278107071493,-0.001585228131489951,0.0061441194,0.007142419374893652,0.004277414394896973
145,-0.0170322085948269,-0.0033910415480724694,-0.0024795504,-0.007272636763274531,-0.0008406896484773113
146,-0.0124642255552492,-0.0019651150208360507,-0.0028541014,-0.004351511869889347,-0.0007621984672571552
147,-0.0010401478040614,0.0017412152642512215,0.003043843,0.0012512416771442631,0.0012744459436802684
148,0.004660680791268,0.0036519525221093896,0.006525886,0.0051046214847212225,0.0035190479625509564
149,-0.0136257496837194,-0.003560469599385694,-0.0038121268,-0.005355694104677539,-0.0016789341408015154
150,-0.0076428807038298,-0.00014336298162884262,0.00018930715,-0.0005489486236777681,0.00020835881176499513
151,-0.0091472566856714,-0.0004185466095016884,-0.0009815143,-0.003126455441842342,0.0006511001760677085
152,-0.0077506194119314,-0.0013042837362205158,0.0004252242,-0.0003743991519311417,0.0001314351303536125
153,-0.0152404954246079,-0.000545104641155765,0.00064096414,-0.0057192166926874075,-0.0008146555724451712
154,0.004533725653659,0.003907210159696699,0.009803915,0.010568890105171322,0.005251037171965463
155,0.0090335995660686,0.0028872396702776465,0.007144355,0.008467723155112133,0.004266437910237873
156,0.0232270509123722,0.006783890034030745,0.013553211,0.018040878591093216,0.008185204042751672
157,-0.0044634773055304,0.0018787235826757025,0.0030016024,-0.0023172923461335093,0.001581060887723697
158,0.0047685137618425,0.002807155282786529,0.0054517062,0.0029280779870975125,0.002848909550247256
159,0.0026272988375089,0.003900516810402612,0.0066426196,0.004484595940503706,0.0037616701326523274
160,0.0120011455663433,0.005326957893054064,0.009540202,0.012480322844825118,0.005406571557951709
161,0.0028285380062779,0.004005258193876571,0.006947389,0.005630150141312687,0.0038619105535050617
162,-0.0047036726919097,0.0017687848483002961,0.002796473,-0.0025949396097360417,0.0015070803042263885
163,-0.0118795149850648,-0.0019712584612546413,-0.0005851295,-0.002687840079948669,0.000938015784060249
164,-0.0020396068052421,0.0004335339829531692,0.0004596305,0.0020876045506164932,0.0018515006870064932
165,0.0008856799976969,0.002754967602426846,0.00243141,0.000931364569750183,0.0021981563834617573
166,0.004923090807158,0.004432779351853949,0.006822801,0.005146403764325261,0.003259886796408787
167,-0.0642609718739927,0.005188675572615175,0.013421176,0.013998259125149116,0.012908019377415567
168,-0.0048734938060546,0.0016942221779885297,0.0025297715,-0.0022157376091876072,0.0014571029687262182
169,0.0005299063861928,0.002542934848024472,0.0041858573,0.001551523312548263,0.002357128953097209
170,0.0060003095495345,0.005315702202299968,0.0061797947,0.005269174211535832,0.00362250029675864
171,-0.002543376174848,0.0013456448788707097,0.0017939701,-0.0014661438280083369,0.0012707134666210076
172,0.0137874910137847,0.008487441374375876,0.015265414,0.016198674006107333,0.01347567222069608
173,-0.0008804696439097,0.0022036402503558825,0.003138923,-0.001725542186459366,0.0018141245779145204
174,-0.0004400153460707,0.0018367928278848053,0.003478948,0.0021235563899798075,0.0017693580673670767
175,0.0117937902832167,0.0046251426889947845,0.0103106415,0.012371880534950702,0.00578876563293423
176,0.0068694653767953,3.5433707255442225e-05,0.0063810274,0.0038061584253557073,0.002540957985678428
177,-0.015587760774859,-0.002116796810661862,0.0043310258,-0.0005701879924707786,0.0019511831719791857
178,-0.0150196197008592,-0.0007234491426902035,0.00059633004,-0.004642458399952513,-0.001322915329941418
179,-0.016855366981349,-0.004316981463445015,-0.002719582,-0.006166867874675654,-0.001717574350035056
180,0.009119123145254,0.0032167157507025203,0.008151712,0.008894183301016163,0.004673123072107904
181,0.0074149122976002,0.003932330745154596,0.004846759,0.004863677032089633,0.003201767148004881
182,0.0028257934724289,0.0035698272242015465,0.006449271,0.005360332393308481,0.003626339448638603
183,0.0058528741912709,0.003545958135196166,0.008589145,0.009170907392283599,0.004133526902859166
184,-0.0088806419920184,-2.447270504169971e-05,0.00046021864,-0.0030668211035510436,-0.0003369266258852828
185,-0.0002821545232983,0.0019354381818551666,0.003750494,0.0021168999282691315,0.0018246399214584034
186,0.0032845112563784,0.002655220451820604,0.0066578863,0.004572577580342653,0.0038577707325626737
187,0.010469253098023,0.002321002664882838,0.007195862,0.0057674634803977195,0.003881246492690421
188,0.0047527370581647,0.002659315377310607,0.005353493,0.002591616918399944,0.002822215022966272
189,-0.0138602958760129,-0.0035944141313559146,-0.0033087041,-0.006353979080744731,-0.0009725296832013433
190,0.0059156528321323,0.0006847612488526085,0.006125832,0.0035981524662530035,0.0036241964586011992
191,-0.0132067341915461,0.008847425797957931,0.00692363,-0.00962472239045483,-0.0017075390274924728
192,0.0062929917659325,0.0007787581373632684,0.0031950804,0.0037017003967633414,0.003758546757791869
193,0.0094861297930601,0.0025577138319482816,0.004853882,0.00402983246480718,0.002211371068530617
194,0.0252066847341351,0.0054153726583181525,0.010538876,0.013755352505300224,0.005925894929066712
195,0.0115327739516437,0.005020691384940352,0.008540371,0.011459109726194945,0.005084975470163249
196,-0.0010291225803205,0.0017501116774614805,0.0031146985,0.0014334165921651213,0.0013210528292686746
197,0.0464910476958801,-0.0015958459285838784,-0.0015805308,-0.0022481743180402234,0.0012030044548211492
198,0.0008314206294007,0.002422583455503678,0.00529661,0.0027227272189874275,0.002860839589197821
199,0.0066148837773527,0.006172250845775005,0.0069026276,0.007200108942823219,0.004185729450285525
200,0.0037201699206636,0.002888433920065888,0.006947075,0.005785025245540122,0.00395810513260016
201,0.0028972439390055,0.002667837373903307,0.0042234985,0.002441265251577054,0.0023366374461788746
202,-0.0078970993460861,-0.0014845708221771052,-0.0022885045,-0.005243814305513712,-0.0006458231046932135
203,0.0087997565332824,0.006827925666214673,0.008725403,0.008228960645769228,0.004353273267922094
204,0.018806104622145,0.003694881177619927,0.008407527,0.015038069274307762,0.004472911371614301
205,-0.0153443861083352,-0.0008727593578202655,0.00032401923,-0.0047476759407716895,-0.0013736162622681762
206,-0.0028104589728688,0.0013410722404016496,0.008557567,0.017801878285315303,0.008417316574727798
207,0.0058597057261095,0.004227073114801695,0.006104591,0.007026710577011985,0.0034222778528053537
208,-0.0026055197563603,0.002039454293906208,0.0026235785,-0.0022324563919257157,0.0014776777903108673
209,-0.0006112406965623,0.0017577575917758414,0.0032735716,0.001614679188566202,0.0015312743638829
210,-0.0050103101174946,-0.0008843452573698216,0.0007421281,0.0006844526154814373,0.0019591775991595114
211,0.0002118581062863,0.0025266811799347167,0.002667268,0.0010308895384637336,0.0019986396444346653
212,-0.0109696401153355,-0.0024233234904803298,-0.0008622012,-0.0018720337272262228,0.0014108028676089839
213,-0.0143007786077942,-0.004090658326517614,-0.0043771192,-0.006478803106549882,-0.0017108107610780193
214,0.004869922789099,0.003446205316945317,0.0070062457,0.004673993187642503,0.0038811472622916118
215,0.0230499212962554,0.007338714266159709,0.009292227,0.013756812574174446,0.005749521895905668
216,0.0043678034269033,0.0026278386232851045,0.004316875,0.0015450538200293571,0.002169452376210992
217,0.0094809906908936,0.004774032605373049,0.010117883,0.011175589196425514,0.005392998254274602
218,0.0040249073355575,0.0032900213042487856,0.005878062,0.004000852484760703,0.00319697473589172
219,-0.003751883786227,0.0008626078080172859,0.0018500832,0.00044341610608333485,0.0007579206207947316
220,0.0020233142638601,0.0036025999074535695,0.0060095456,0.004249413309482753,0.0035623946234601966
221,0.0099264600337852,0.002289832239217822,0.0067278966,0.004735004967828891,0.0037000581675143817
222,0.00474085420123,0.003778032331193338,0.006598115,0.00454637466347525,0.0034362594099747387
223,-0.0072012806910523,-0.0007479081439853048,-0.001653152,-0.004868100953207514,-0.0003778912410786505
224,0.002082062733073,0.0027473775396483855,0.0008558999,-0.0027589872457685627,0.0031133896076923004
225,-0.0065113085880197,0.0019075818877768826,0.0032887065,-0.00512041482880312,0.0013201026620926412
226,-0.0059906873292035,0.0005409481778226198,-0.0016371156,-0.003364464510107097,0.0024514532106987173
227,0.0207159290091256,0.011360643573783264,0.009629065,0.011900125150172535,0.00902184793590481
228,0.0151369282916961,0.011955119216616392,0.014704492,0.00937787849577712,0.006494028251899898
229,0.0067382122752182,0.004170842424666512,0.0014595757,-0.003234806469370605,0.0035907497611839968
230,0.0050463973605071,0.006040971382940989,0.007180036,0.005486651528555006,0.005661742682462576
231,-0.0044316825493944,-0.0003301481111649125,-0.0007789042,-0.0029350173587841923,0.00295299574167913
232,-0.018440235524589,0.012311271544772122,0.009465793,0.013630809688528018,0.008866514239364482
233,0.0178525808379609,0.008806226620246289,0.00783211,0.007050487842920775,0.006293358312084302
234,0.0048025462636919,0.004075614315606522,0.004178018,0.001057543701145922,0.004087909199943982
235,-0.0006893815372724,0.000536754381125543,0.0010488727,-0.0038246682186173497,0.002798987500372793
236,0.0116060338233194,0.006691190048029976,0.0100278435,0.00952673316027185,0.007156041737774916
237,0.0166629860832298,0.00527474993989328,0.0050768284,0.008203632229570655,0.006342513054335709
238,0.0093501315049305,0.006717816957300757,0.0068769106,0.013339019637358151,0.00624123707740779
239,-0.0082042304425466,-0.0006669015033533331,-0.0010046028,-0.006405815254787703,0.0007455037543745535
240,0.0032009879895471,0.004953883977864045,0.008851331,0.005205059225963443,0.005910719031233903
241,0.0076378904891162,0.006774502168967799,0.01467663,0.015023620970466589,0.009364847303207281
242,0.01173757458374,0.006778153160636528,0.008492774,0.010159307315751365,0.006505856347143817
243,0.0066347138755956,0.004450307319074102,0.009812008,0.005785264718960512,0.006776145588236334
244,0.0033800135740451,0.0037372862630880334,0.0043221507,0.0006197236274787196,0.00436403423024466
245,0.0049679651751701,0.005916861060565347,0.0071492693,0.005086217574323049,0.00574227131975503
246,0.0072600305506063,0.005445211649117544,0.008265806,0.0037868797490479967,0.005630884073542732
247,-0.0102647638293246,0.00021092562104253147,-0.004824741,-0.004328413060977477,0.0017595054677042724
248,-0.0053280041271455,-0.0023825963467053284,-0.0019927165,-0.004838721938129825,0.002643542792883695
249,0.0115161593462651,0.006847306571031434,0.0066695586,0.007216956055920737,0.006361255525736334
250,0.0031939520019299,0.0056289759608078825,0.0066452147,0.0007025177000124837,0.004787938175042994
251,0.0041008933138551,0.003425008021054354,0.004965625,0.003520161820054148,0.00547340642683164
252,0.0042249283099578,0.0048236579977772205,0.008103548,0.0027901210789735725,0.005146974420313613
253,-0.0085217678988434,-0.005757495988574476,-0.0042169485,-0.008641579614296596,0.00027266478096166875
254,-0.0066084783173671,-0.0002721056368076742,0.0005126111,-0.004379624334085632,0.0006522636214249806
255,0.0066644451994534,0.0076507809186703605,0.014419343,-0.004506999041892881,0.0031882605728461516
256,0.0094512056161596,0.006694119121622009,0.0066758706,0.01323928396958215,0.006652500600118127
257,-0.0098513141559759,-0.0037278025143270615,-0.0030635484,-0.005697436063299362,0.0013313071734677683
258,0.0072948125686684,0.005858239197830749,0.008545839,0.0038513641900178703,0.005700900106417767
259,0.0064555095110125,0.0048226412257685956,0.0069843233,0.005454298494167089,0.006532545711338033
260,0.0109710155907376,0.006620103279433639,0.0075577353,0.008027760388067982,0.0057292298293648136
261,-0.001588510878643,0.00019081682861161325,0.0001450954,-0.004033967228199649,0.001974799385428508
262,0.0039648505141223,0.0028125495354131566,0.008982755,0.0033116613831530766,0.0054386213721150075
263,0.0086683268985227,0.005911387601698635,0.006085959,0.004879048044801577,0.005064230114707193
264,0.0055074741003665,0.00522763711091409,0.0066499305,0.006578158476442549,0.007110438437202614
265,0.0239272119822757,0.00943019323709409,0.01053239,0.014737719172807284,0.009618039933523403
266,0.0071406517034821,0.004385809887865174,0.0016469304,-0.002764407607113224,0.003702594229809071
267,0.0039776592706687,0.003879080927858574,0.0037475089,0.0009214422865333755,0.003551600234272078
268,0.0063800924758046,0.006427693581185114,0.0052750837,0.00751184179287448,0.006678014858798431
269,0.0046126128870596,0.0034136655820267174,0.006818575,0.003659385067053168,0.0062226165002050434
270,0.0123172497878592,0.006606694400602784,0.013853732,0.014025732669709134,0.008664964640142488
271,-0.0094638815396973,-0.004383526269457661,0.0015771724,-0.005654652235613163,-0.0008518792291726069
272,0.0065198963226772,0.005451290569983904,0.007326572,0.003951393380929832,0.005411334181742625
273,0.0455474229975024,0.00507678001884448,0.013609273,0.013755375657828804,0.009122366064572032
274,0.0023992090110762,0.0043226516084496035,0.0056615183,-0.0008315907874870336,0.004441776525384226
275,0.013795520361716,0.008538341312645633,0.015508884,0.011535569347565453,0.007730571448441377
276,0.0177262281216992,0.00942913269733205,0.016263612,0.014228821926313553,0.01483485449438762
277,0.0041444904061129,0.004053273382615806,0.004543445,0.007320736760182799,0.0065999268335008385
278,-0.0168991464666756,-0.003246423524746464,-0.004471476,-0.004044574346899923,-0.0008913970936271281
279,-0.0112150423208662,-0.004191820784800736,-0.0042022513,-0.0037580731365612595,0.0015009067417762522
280,0.000418762049147,0.0024834693561789694,0.0051445956,-0.0029730211660480353,0.0037471171531647555
281,0.0058451518516826,0.0056992633332817585,0.0082341805,0.004476793994560478,0.005645605854919511
282,0.0147984015231842,0.010183958511893229,0.0055666156,0.012863541580488011,0.009148727151317896
283,0.0045307908043813,0.004654094038467119,0.004250331,0.0026936598231488396,0.004591998148002376
284,-0.015251239864217,-0.004137339894743634,-0.0024941321,-0.0072362428587647055,-0.0010131350795071032
285,0.0050979774936677,0.005669583413130139,0.007920908,0.006576563962399974,0.006401694593258076
286,0.0168369054923911,0.012373400599957517,0.015930995,0.02065532298283377,0.011202924393988432
287,0.0063377592527845,0.006027906210005445,0.0093838945,0.006159042438485501,0.005927844300997007
288,-0.0073414129617856,0.0014210282253768053,0.0021654381,-0.0050966849655287106,0.0008600150561655063
289,0.0624267279063284,0.013322750786341903,0.020796468,0.0145143038518758,0.013883686363832026
290,-0.0163157028696271,-0.0027573054730088654,-0.005488067,-0.004458615333554447,-0.00015728434797413534
291,0.0060642657119219,0.007235791895507665,0.0026638648,0.006544753405059065,0.005410760486389073
292,-0.0044264164386326,0.003044264558123664,-0.0030677198,-0.0007495851863590561,0.002975095241117426
293,0.0027815142377793,0.004722800012734534,0.008295517,0.005196766244380306,0.00581274272428089
294,0.0133309694453551,0.007828022501700702,0.010967999,0.011245684055222232,0.007608462726011429
