,rolling_sharpe,naive,3f_rnn,4f_rnn,5f_rnn
8042,1.931190597004229,2.0019508964767927,1.8499653,2.0551426,2.5479813
8043,1.6884064758510509,2.0899859823139546,1.9364811,2.073507,2.5449686
8044,1.5922234978807717,1.7568277509166004,1.635556,1.728968,2.1171637
8045,1.8752342515031544,1.869627010393753,1.6266506,1.8767018,2.537591
8046,1.3465461404731416,1.4961683222339166,1.3774335,1.4641767,1.7919871
8047,-3.651733320612752,-2.4792620880640066,-1.4708303,-1.995039,-1.6122495
8048,1.5738767961244509,1.645741237952703,1.5362852,1.7183374,2.1647232
8049,-2.8633413137665777,-1.4855444703547396,-1.0565877,-1.0900891,-0.9444374
8050,1.413476529499579,1.553038786013842,1.3764229,1.3044283,1.7668238
8051,0.6804362787380803,0.8574440504145354,0.8477168,0.6178763,0.75538063
8052,1.2648792252187535,1.5181175513829972,1.3303144,1.2704675,1.7084846
8053,1.2875520141775207,1.535395769356526,1.3905046,1.3770785,1.7277328
8054,1.5634016971435951,1.573067106772701,1.5079588,1.6546679,2.0858946
8055,1.3202500634654926,1.3964324491676707,1.3377423,1.4579804,1.842753
8056,1.4333047673917914,1.608449341126139,1.418195,1.3710996,1.826924
8057,1.825510520218804,2.205137152652936,2.0150535,2.1099658,2.5583267
8058,1.513977358647079,1.6853877355033835,1.5864668,1.6372497,2.0503573
8059,1.646338463551419,1.8109564787525272,1.6895006,1.8103004,2.2608113
8060,0.8756193537532563,0.9092689568813954,0.8643559,0.7618662,1.1302621
8061,1.7713485034766316,2.1983820585048752,2.065035,2.2009728,2.628962
8062,1.1282641193967853,1.3060750414021427,1.261963,1.3435864,1.6819469
8063,1.3047268659712976,1.3789465704407429,1.3230255,1.4326025,1.8103896
8064,1.588196062512355,1.7710126153803925,1.5720779,1.5411525,2.0106761
8065,1.382638383521528,1.6208974083523378,1.512345,1.5850385,1.9888169
8066,-0.0290629336917744,0.0968768916655274,0.19503212,-0.11355314,0.2713899
8067,2.1831574439975467,2.364601377216867,2.1444697,2.213308,2.7220788
8068,1.8181094204770245,2.195387824100396,2.0098996,2.096875,2.5510406
8069,0.0799423361499151,0.3069859828428183,0.36989582,0.10722086,0.47479576
8070,1.40595304356333,1.4444115632570211,1.3605812,1.4682554,1.85129
8071,1.3697989561535129,1.7037124646164687,1.5871952,1.7231891,2.1328328
8072,1.4631904601438277,1.7536743916338726,1.6556824,1.8698089,2.2877278
8073,1.375380738126375,1.5244387793164595,1.4150234,1.4955118,1.861167
8074,1.08981005568233,1.318531651638716,1.2459219,1.2744344,1.6361849
8075,1.3242925823236522,1.4015589166097118,1.3408052,1.4637618,1.85175
8076,2.1943411183531905,2.39848084117825,2.1843452,2.2453945,2.7565799
8077,1.6926321792290906,1.717657643428222,1.6141794,1.7616081,2.2004738
8078,1.393976268275985,1.6338519721463505,1.5252708,1.6104975,2.0203156
8079,1.673214108049765,1.8333664675223231,1.7171626,1.8271625,2.2667794
8080,1.565113194948477,1.54019441311991,1.4645797,1.59273,2.0101542
8081,1.281329122936503,1.5978643412442783,1.4953744,1.6524569,2.0400982
8082,1.687198311906008,1.927586273883484,1.7252337,1.7056539,2.1861637
8083,1.2293310032871017,1.361843538885367,1.291337,1.3665818,1.6870431
8084,0.9061251656511844,1.2430929858994022,1.0865523,0.9847224,1.2715312
8085,0.6874341947480311,0.8817641917750354,0.92360777,0.93069816,1.3000469
8086,2.077952916586305,3.4651046761046365,3.0948567,3.0666862,3.6791692
8087,2.1509593538339518,2.123121185554211,1.9354767,1.98459,2.4674253
8088,0.9610435615567532,1.2364962674161677,1.1586661,1.1615973,1.5004668
8089,2.2675006128369573,2.39359769290888,2.1678734,2.3731275,2.8576035
8090,1.4217131258148472,1.561687444744106,1.392885,1.3337462,1.7870022
8091,1.774010102370043,1.7427430434546825,1.6352379,1.7956733,2.2354465
8092,2.1670128145042296,2.347370488076277,2.1298127,2.1785517,2.6856747
8093,1.886892655174228,2.15408807523394,1.9779861,2.0866723,2.548839
8094,-0.8856538248244034,-0.9303116877999742,-0.38686395,-0.6752595,-0.601223
8095,1.3057117038400354,1.562473195012232,1.3964113,1.3576127,1.7951959
8096,1.7127236953974505,1.96289531183846,1.8462219,1.8701295,2.2056894
8097,1.391283943109205,1.6621899014863255,1.5865204,1.713705,2.1001658
8098,1.0296789573435017,1.73493816882682,1.7218171,1.9111992,1.9469477
8099,2.266997766823824,2.8302047763967004,2.587229,2.6875892,3.2076454
8100,1.67787637606422,1.8390100242592795,1.7213149,1.834339,2.275333
8101,0.9827430614444332,1.3007232747002129,1.2370367,1.4839036,1.8569025
8102,1.0713195767774144,1.3211909020873154,1.374334,1.3689146,1.5904056
8103,1.7208647323228743,1.971570468776455,1.8447225,1.9825661,2.4257684
