,date,rolling_alpha_5f,lasso,ridge,lstm,xgboost,lgbm,rf,pca,benchmark_alpha,simple_avg,err_weighted
12,2019-03-29,0.0054000315572226,0.0033772477529252,0.0016954057641996,-0.007584069,0.0037979085,0.0034559267419696,0.0048732685192583,0.0043144807298846,0.0,0.0019900241440339,0.0039408797361863155
13,2019-03-29,0.0090578951974921,0.0030418776325386,0.0072838489921022,-0.0038394993,0.0029159181,0.0013137397579261,0.0027532638998062,0.0021565770979874,0.0,0.0022322465971943567,0.0040676572858964755
14,2019-03-29,-0.0019760981205438,0.0022658048959293,0.0016961125295678,-0.004361522,1.792055e-05,0.0005370855593962,0.0010257293676875,0.0016023186680709,0.0,0.00039763565295024283,7.381040813827654e-05
15,2019-03-29,-0.0147855242876713,0.0002834573217803,-0.0021373086821829,-0.0045097247,-0.0073712147,-0.0026990099243049,-0.0062249818485741,-0.0005776299092923,0.0,-0.003319487491796271,-0.003975477930028581
16,2019-03-29,0.0139823646782653,0.00532360124037,0.0026577483086664,-0.0078113535,0.010523874,0.008973462051512,0.0120060947662345,0.0066817120644457,0.0,0.005479305561604086,0.0089146561607306
17,2019-03-29,0.0011794224864701,0.0016688868736698,0.0031535196396872,-0.0067672217,-0.0027785911,-0.0013192360727708,-0.0021480111934379,0.0016353426517998,0.0,-0.0009364729858645571,0.0010067555042999328
18,2019-03-29,-0.0140285340902154,0.0004394134865766,-0.0026318055466208,-0.0040081237,-0.006168181,-0.0026990099243049,-0.0056347751814008,-0.0002207220272335,0.0,-0.002989029127569057,-0.003481612749006118
19,2019-03-29,-0.0039404554382547,0.0015034325076347,0.0004067886096654,-0.00793891,-0.0027756018,-0.0013192360727708,-0.003129380554968,0.0013480086308448,0.0,-0.0017006998113705573,-0.002436747376562787
20,2019-03-29,0.0111797780216213,0.0045282203475471,0.0048252790939469,-0.0043614493,0.007149278,0.0061616093695948,0.0091547949128692,0.0049718929128357,0.0,0.004632803619541957,0.006431579410505145
21,2019-03-29,-0.0004423800693935,0.0023409437091807,0.0019399359825343,-0.007984719,0.00010198138,0.0005370855593962,0.0013474322097618,0.0011035167242651,0.0,-8.76890621231285e-05,0.0005627630204219004
22,2019-03-29,-0.006351538618418,0.0014545260145241,0.0001052727082323,-0.004672847,-0.0024856424,-0.0005790837984669,-0.0030853868656636,0.0010523708525268,0.0,-0.0011729700698353287,-0.0023553300643226896
23,2019-03-29,0.0049176094207958,0.0023027606229668,0.0004890364423736,-0.004542209,0.00010198138,0.0005370855593962,0.001799447891229,0.0032141257044209,0.0,0.0005574612286266429,0.0015153830603020166
24,2019-03-29,0.0058475945461395,0.0038392433045693,0.0036185465665835,-0.007869597,0.005141003,0.0046735504935724,0.0066593265090606,0.0044504318431489,0.0,0.0029303578167049573,0.004891901460414306
25,2019-03-29,-0.0011411795651061,0.003375055404064,0.0009949359160577,-0.0046702595,0.004881771,0.0046735504935724,0.0051715810676063,0.0035530314439783,0.0,0.002568523689325529,0.00183099773620613
26,2019-03-29,0.0120108142417913,0.004701686769382,0.005717391591982,-0.007955215,0.007741382,0.0063487664130253,0.0103416591156033,0.005206159467525,0.0,0.004585975765359657,0.007351935437188192
27,2019-03-29,0.0086499395474,0.0039247830702027,0.00303306293713,-0.007845386,0.005508183,0.0046735504935724,0.006959508390862,0.0048138127193208,0.0,0.0030096449444411287,0.0049109268045063
28,2019-03-29,0.0139908158575895,0.0061643239496699,0.0054870971470289,-0.0076826513,0.013760176,0.010764985715705,0.0139655962267284,0.007131843557412,0.0,0.007084481613792029,0.013829792162429412
29,2019-03-29,-0.0083488745783535,0.0013933483845486,-0.0003136647954893,-0.0045124087,-0.0033735957,-0.0020409442183717,-0.0027797429382681,0.0010548981485349,0.0,-0.0015103014027208,-0.0021714649950102223
30,2019-03-29,0.0028773244838314,0.0034094446541453,0.0026661208156723,-0.004671581,0.0037860826,0.0034559267419696,0.0052391806837679,0.0034810696040425,0.0,0.0024808920142282286,0.0031352899021538806
31,2019-03-29,0.0009729821098331,0.0026183755717674,0.0028061573206558,-0.007994616,0.0013129471,0.0013137397579261,0.0017685200087224,0.0021457780315647,0.0,0.0005672716843766287,0.0015136966587260307
32,2019-03-29,-0.0070278128765902,0.0008538143570273,-0.0011448314216021,-0.007931474,-0.0051325196,-0.0026990099243049,-0.0053581542800654,0.0001880523912821,0.0,-0.0030320174968090003,-0.0053025036622555925
33,2019-03-29,-0.0015619982092192,0.0016179320295038,0.0014336938117031,-0.0043213116,-0.0027408802,-0.0013192360727708,-0.0029378271136101,0.0016467880345066,0.0,-0.000945834444381057,-0.0014195491264983925
34,2019-03-29,0.0103709713556278,0.002678421252918,0.0025979399685346,-0.007785121,0.001499964,0.0015375728284873,0.0024296853078696,0.0022468109817474,0.0,0.0007436104770795572,0.0014952346427916069
35,2019-03-29,0.006485237631081,0.0037719688803983,0.0054298134201627,-0.0077787796,0.005180432,0.0046735504935724,0.006598831540798,0.0034720169729463,0.0,0.0030496905296968145,0.00605961322689142
36,2019-03-29,0.0102623071523378,0.0034794608108301,0.0027086554842089,-0.0047737905,0.0037745028,0.0035039520321862,0.0050574731134198,0.0030017650014799,0.0,0.0023931455345892715,0.0031068574850087118
37,2019-03-29,-0.0299638717995256,0.0147973037464513,0.0088082044583204,-0.007939288,0.018277567,0.0139424843622115,0.0142670646826998,0.0171734485683641,0.0,0.011332397831149586,0.008739257253156524
38,2019-03-29,-0.0002454721920064,0.0009633703805608,-0.0004808618498175,-0.007885175,-0.00482734,-0.0026990099243049,-0.0052556810440463,3.418014301821877e-05,0.0,-0.002878645327798526,-0.000558671290997546
39,2019-03-29,0.0056331757264137,0.0035767449516807,0.0050455522780228,-0.0044526076,0.0038123531,0.0035039520321862,0.0051035286547885,0.0032972025362155,0.0,0.002840960850413386,0.004387468910626575
40,2019-03-29,-0.0069545880515011,0.0008698857647447,-0.0010221470612678,-0.004670075,-0.0051325196,-0.0026990099243049,-0.0050234682711292,0.0003002963804095,0.0,-0.0024824339587925285,-0.0037337966008049806
41,2019-03-29,0.0243941755146275,0.0056842523027214,0.0052009990941141,-0.004025257,0.013311369,0.0107114523842775,0.0129924686229269,0.0057194349006671,0.0,0.007084959900672428,0.008674550540245777
42,2019-03-29,0.0154238369092163,0.0183072380578153,0.0157977799693779,-0.007994671,0.022333067,0.0139424843622115,0.0161669082832182,0.0212738859133902,0.0,0.01426095608371616,0.01597962256301393
43,2019-03-29,0.0086158474092319,0.0049049480637362,0.0021111214101644,-0.007960676,0.009358546,0.0079513130572243,0.0115722799857152,0.0057168076169438,0.0,0.004807762876254842,0.007868545395644685
44,2019-03-29,0.0229155397987457,0.0057628700091798,0.0071084674819252,-0.00484686,0.01339649,0.0107114523842775,0.0137368715550063,0.0069252788161783,0.0,0.0075420814637953,0.009351150333916113
45,2019-03-29,0.0013061452175584,0.0026916724994754,0.0030028979990643,-0.007974372,0.0013129471,0.0013137397579261,0.0019905312707674,0.0023280241584284,0.0,0.0006664915408087999,0.0013252763864508713
46,2019-03-29,0.0043969663928573,0.003603605031081,0.0043793081156352,-0.007815187,0.003975596,0.003529185114028,0.0057987164186008,0.0041867668529085,0.0,0.002522570076036214,0.004319700052727409
47,2019-03-29,0.0021071870140335,0.0027662622684698,0.0006227132869081,-0.0072306246,0.00091296725,0.0008474100277025,0.0033081268923442,0.0021399934257438,0.0,0.00048097836445262863,0.002077204499300244
48,2019-03-29,0.0065469233082414,0.0029275512417211,0.0010194265078328,-0.00465296,0.0018777188,0.0013137397579261,0.0029747761890149,0.0038332657589418,0.0,0.0013276454650623856,0.00217233654483663
49,2019-03-29,-0.0211492391986794,-0.0018221675896957,-0.0077958093954656,-0.0077692196,-0.009166811,-0.0026990099243049,-0.0117479040330021,-0.0013776355110776,0.0,-0.006054079579077986,-0.007035331172842313
50,2019-03-29,0.0087260244424155,0.0053778726230585,0.0054563043501383,-0.007734929,0.011657915,0.008973462051512,0.0129899151082129,0.0063123828131274,0.0,0.006147560420864157,0.008549341954133033
51,2019-03-29,0.0014628971017696,0.0026333582386248,0.0003367228708705,-0.0068375515,0.0007551659,0.0008474100277025,0.0026038743740713,0.0029893112812453,0.0,0.00047547017035920024,0.0013075059549090121
52,2019-03-29,0.0023226867677203,0.002817780268641,0.0010901981011788,-0.0071332855,0.0013447218,0.0013137397579261,0.0033259642215315,0.0030019527296624,0.0,0.0008230101969914,0.0021875169184590146
53,2019-03-29,-0.0083276523927662,0.002128779912396,-0.0032338605140258,-0.0054402845,-1.680141e-05,0.0005370855593962,0.0012013650882894,0.0011825493564622,0.0,-0.000520166643926,-0.0018549371256921911
54,2019-03-29,0.0171191897787429,0.0038487355415017,0.0249649293656001,-0.007830773,0.0028503542,0.0015095810901558,0.003707548556017,0.0055885328734096,0.0,0.004948415518097744,0.00783088764703892
55,2019-03-29,-0.0046005154792635,0.0021201343174926,0.0013092251479425,-0.0046698493,0.00028931297,0.0008474100277025,0.0010938303671431,0.0010153361702362,0.0,0.00028648567150241433,-0.0042723749081313
56,2019-03-29,0.0056821771120837,0.0033508435500527,0.0027306266824209,-0.004822545,0.0037600582,0.0034559267419696,0.0051489507842958,0.0037409521268489,0.0,0.0024806875836554144,0.004023757984167385
57,2019-03-29,-0.0076777053162769,0.0007474376418674,-0.0014356406713042,-0.004728132,-0.0055363667,-0.0026990099243049,-0.0054667022314763,-0.0013813937463548,0.0,-0.002928543947367543,-0.00398719952105704
58,2019-03-29,-0.0103162320487882,0.0014430212039114,-0.00153367994197,-0.0053391866,-0.0029186103,-0.0013192360727708,-0.0030670246112926,2.900691606804329e-05,0.0,-0.0018151013437219937,-0.0023684686748769424
59,2019-03-29,-0.015541182584949,0.0015984597097324,-1.0083020318104978e-05,-0.007903514,-0.0028445742,-0.0013192360727708,-0.0025261673424657,0.0012295022725276,0.0,-0.0016822303790420864,-0.002558859169762182
60,2019-03-29,0.008068886344877,0.0036711068337178,0.0074355902130617,-0.004883994,0.0039669373,0.003529185114028,0.0062614062644187,0.0041969835323357,0.0,0.003453887893937414,0.005852026354989332
61,2019-03-29,-0.0013507140933978,0.0023989808087921,0.0019950598351421,-0.0047332062,0.00039330774,0.0006091851931052,0.0017572824351614,0.0018021107929961,0.0,0.0006032458007424142,0.0005844609556309142
62,2019-03-29,-0.0107781069612072,0.0013571167861496,-0.0018624505909205,-0.004928469,-0.0030223047,-0.0013192360727708,-0.0035344139884397,-0.0002698646015057,0.0,-0.0019399460239267286,-0.0023786131998214588
63,2019-03-29,-0.0011096038811127,0.0015617857209796,0.0015331828199302,-0.0052075973,-0.0027408802,-0.0013192360727708,-0.0023136169947854,0.0015634996363295,0.0,-0.0009889803414738429,-0.0012411685517386925
64,2019-03-29,-0.0110856251005198,-0.0008885899816898,-0.0023341695213142,-0.007997639,-0.008901177,-0.0026990099243049,-0.0088780014761724,-0.0015306979033907,0.0,-0.004747040686696,-0.006895650288652824
65,2019-03-29,0.0165898770024685,0.0064218275141222,0.0041049605584111,-0.00805031,0.013766094,0.010764985715705,0.0146706400324075,0.0078870796346864,0.0,0.007080753922190314,0.011519621493226967
66,2019-03-29,0.0189803472229856,0.0052979310701342,0.0072973931374704,-0.0078190295,0.010726578,0.008973462051512,0.0120464658278553,0.0061447872079366,0.0,0.006095369684986927,0.008029231324297753
67,2019-03-29,-0.0070745724461564,0.0013247672343326,3.689539292398925e-05,-0.0040716836,-0.0031688828,-0.0013192360727708,-0.0033284624030177,0.001147081701368,0.0,-0.0013399315067377014,-0.00211357828070213
68,2019-03-29,0.0117790660355952,0.0046559354882591,0.0051170411187856,-0.0047380147,0.007572454,0.0063487664130253,0.0098037535655682,0.0051479370313671,0.0,0.004843981845286472,0.006883407253019853
69,2019-03-29,0.0087758293122706,0.0039326784024398,0.0040360411608401,-0.007983086,0.0061502806,0.0055335687429326,0.0068499668859274,0.0034041050973206,0.0,0.0031319364127800715,0.005035912914476029
70,2019-03-29,-0.0065117999316905,0.0013238554643254,0.0036518519319707,-0.0046171583,-0.004054605,-0.0026990099243049,-0.0032785877209676,0.0004243360317593,0.0,-0.001321331073888157,-0.0027811909378220676
71,2019-03-29,0.0020506336090659,0.0018492972971772,0.0035512974159682,-0.007279671,-0.0020489811,-0.0005790837984669,-0.0012261680291907,0.0018747358560565,0.0,-0.0005512247654936714,0.0016449358462089904
72,2019-03-29,-0.0102787693464953,0.0014384519534877,-0.0017509930692344,-0.0053036725,-0.0029186103,-0.0013192360727708,-0.0032254354149273,-0.0002222676717778,0.0,-0.001900251867888943,-0.0024338347074167434
73,2019-03-29,-0.0109015829203253,0.0017777771684849,-0.0040461200583407,-0.004323376,-0.0013022304,-3.6376183975272224e-05,-0.0024882053335714,-0.0008604159979239,0.0,-0.0016112781150466244,-0.00205659840508798
74,2019-03-29,0.0027913408989981,0.0034980786006238,0.0036077201955585,-0.00794389,0.0038067894,0.0035039520321862,0.0050208546338683,0.0038022197147353,0.0,0.0021851035109960145,0.0035535828599415494
75,2019-03-29,0.0220611859396924,0.0058354849281987,0.0058600462462979,-0.0049667675,0.0130562335,0.010764985715705,0.0124761012438762,0.0066750676438786,0.0,0.007100164539708058,0.008834845435834402
76,2019-03-29,-0.0011172550416481,0.0024446775535463,0.0037764071135301,-0.007941189,0.0007173154,0.0008474100277025,0.0019745293705935,0.0026838923323551,0.0,0.0006432918282467859,0.0010831988971753766
77,2019-03-29,-0.0010958448294893,0.001674758507363,0.0001340097269237,-0.007999424,-0.0020049056,-0.0005790837984669,-0.0026493844136194,0.0013736177572294,0.0,-0.0014357731172243142,-0.0009108353092584208
78,2019-03-29,-0.0040485307604699,0.0014678386729303,0.0002723919730467,-0.007944283,-0.0028219714,-0.0013192360727708,-0.0036971957137378,0.0011833511462876,0.0,-0.0018370149134634285,-0.0030247179282074385
79,2019-03-29,-0.0096810988268451,0.002025640669155,-0.0014896300627727,-0.0077779675,-0.0008909869,0.0001733456320715,-0.0001819734645411,0.0027379886798874,0.0,-0.0007719404208857,-0.003507327849000543
80,2019-03-29,0.0054062260462404,0.0033793627647719,0.0004076696552015,-0.007584854,0.0037979085,0.0034559267419696,0.004880696707504,0.0024310161512542,0.0,0.0015382466458144573,0.003716080148741452
81,2019-03-29,-0.0040351831013924,0.0008834761351196,1.6837267607270993e-05,-0.007882775,-0.005358637,-0.0026990099243049,-0.0042653186607481,0.0007022012732,0.0,-0.0026576037013037327,-0.0038864570671677573
82,2019-03-29,-0.0082478607669207,0.0005885367108936,-0.001757658752487,-0.0043230187,-0.005741871,-0.0026990099243049,-0.0054774744487494,-0.0015436635714975,0.0,-0.0029934513837350284,-0.0039036543433915373
83,2019-03-29,-0.0032834699748232,0.0023631271906178,0.0027170861096295,-0.007954252,0.00088494655,0.0013137397579261,0.0012297251175542,0.0021553514180352,0.0,0.00038710344910897123,0.00023593773319149003
84,2019-03-29,0.0119401312166723,0.0046956401785712,0.0059323766146085,-0.007955226,0.007741382,0.0063487664130253,0.010345507789762,0.005274762094276,0.0,0.00462617272717757,0.007420180324971527
85,2019-03-29,-0.0142773881337652,0.0008124719767543,-0.0058824421606485,-0.007935646,-0.004862635,-0.0026990099243049,-0.0059100068031213,3.788739417733434e-05,0.0,-0.003777054359591866,-0.004622473907239541
86,2019-03-29,-0.0080977337901489,0.0017454631004473,-0.0017968441993091,-0.007988677,-0.0013022304,-3.6376183975272224e-05,-0.0024396449318583,0.0014027901042853,0.0,-0.0014879313586300103,-0.007391634814286027
87,2019-03-29,0.0021068711494394,0.0027660627871713,0.0009418316687926,-0.007232707,0.00091296725,0.0008474100277025,0.0032057214879761,0.0037772574661894,0.0,0.0007455062411188428,0.0019287686465119817
88,2019-03-29,0.0094471308575718,0.0039088969238271,0.0031264653201425,-0.008006533,0.0061502806,0.0055335687429326,0.0065132199123014,0.0032778093008006,0.0,0.0029291011142863143,0.0046453337652713105
89,2019-03-29,0.0008686847307026,0.0023518497257072,-0.0001359752201259,-0.007809301,0.00089360523,0.0013137397579261,0.0010244852433634,-0.0004131881176241,0.0,-0.0003963977686790429,0.000887856399302606
90,2019-03-29,0.0099240073506784,0.0032251263869521,0.0076658561748008,-0.0046787704,0.0022633758,0.0015375728284873,0.0033775494517682,0.0024122020552179,0.0,0.0022575588996037567,0.004071966422066203
91,2019-03-29,0.0115225106887697,0.0042396033569896,0.001483548680298,-0.0059121605,0.0067564454,0.0058891963484131,0.0071425883191887,0.0038551751666367,0.0,0.0033506281102180144,0.0047938414301180315
92,2019-03-29,-0.0039835194470798,0.0014939255440462,0.000277394700928,-0.00793676,-0.0027756018,-0.0013192360727708,-0.0035928601325293,0.0010902853362404,0.0,-0.0018232646320122143,-0.0029027992860193325
93,2019-03-29,0.0022297565391323,0.0015874660097672,0.0083865912898881,-0.007998235,-0.0035015526,-0.0023530409045704,-0.003834808860798,0.0019835829221535,0.0,-0.0008185710205085141,0.001451632163733395
94,2019-03-29,0.0117822435501503,0.0042922584559581,0.0020331945714134,-0.005899734,0.006952765,0.0061616093695948,0.007270842828858,0.004894822217443,0.0,0.0036722512061810424,0.005080154543928883
95,2019-03-29,-0.0001431360369675,0.002398654470863,0.0024401648080749,-0.007952253,0.00036818333,0.0006091851931052,0.0015132723819386,0.0025740376071016,0.0,0.000278749255869043,0.0008251185228501468
96,2019-03-29,-0.0101220769302848,0.0019858989045761,-0.0016419364932876,-0.004568533,-0.0009445922,0.0001733456320715,-0.0004544946322182,0.0024761578404466,0.0,-0.00042487913548737134,-0.001025008218252232
97,2019-03-29,0.0011488784472274,0.0026495644859774,0.0025088835121369,-0.007987223,0.0013129471,0.0013137397579261,0.0020677094939275,0.0026044103929295,0.0,0.000638575963271057,0.0014731794938097498
98,2019-03-29,-0.0049009510586738,0.0006975016348697,-0.0009161478226316,-0.0044233366,-0.006892037,-0.0026990099243049,-0.0048360383560286,-0.000714212659698,0.0,-0.0028261829611133426,-0.004637139516170318
99,2019-03-29,-0.0030888102173399,0.0018545611295299,0.0010995780577726,-0.004784982,-0.0027116886,-0.0013192360727708,-0.0013716999472892,0.0025116639362048,0.0,-0.0006745433566503858,-0.0020896072617010417
100,2019-03-29,-0.0049013141170886,0.001291950342347,-0.0001341529979141,-0.004536192,-0.0040719057,-0.0020409442183717,-0.0038094680029891,0.000864250690938,0.0,-0.0017766374122842714,-0.0036837908139517985
101,2019-03-29,0.005614999726623,0.0034197644687699,0.0008808928797224,-0.007549545,0.0037947414,0.0035039520321862,0.0048335739123213,0.0033688085855868,0.0,0.0017503126112266565,0.003609171028946993
102,2019-03-29,-0.0042674693307033,0.0008312044326973,-0.0002726156178778,-0.007923349,-0.005358637,-0.0026990099243049,-0.0043706091296832,0.0001787556893323,0.0,-0.002802037221405186,-0.004184040390506308
103,2019-03-29,0.0024930053568133,0.003427326223924,0.003947354167463,-0.007983713,0.0038067894,0.0035039520321862,0.0050050157688015,0.0039953504988208,0.0,0.0022431535844564996,0.0035641792105869847
104,2019-03-29,-0.0073688008882993,0.0007872253068657,-0.0013483600603391,-0.007946513,-0.0055363667,-0.0026990099243049,-0.0054766824744152,-0.0013214230291962,0.0,-0.0033630185544842425,-0.005927768632401784
105,2019-03-29,0.0081710766706529,0.0038023999944124,0.0027554055850167,-0.0047325105,0.005538725,0.0049796803121312,0.0067519930288958,0.0034833042932945,0.0,0.003225571101964371,0.004840971625162167
106,2019-03-29,0.0131361593295681,0.0048914374856911,0.0070046135993619,-0.007962996,0.009358546,0.0079513130572243,0.0109829623984551,0.0055001272909794,0.0,0.005389429118815971,0.008080683489532805
107,2019-03-29,0.0115779332112486,0.0042507906957773,0.0028019896247952,-0.005913661,0.006918703,0.0058891963484131,0.007417115555952,0.005442068420896,0.0,0.0038294575208333717,0.005221816740193242
108,2019-03-29,0.0109610504709717,0.0041161190009628,0.001995286908513,-0.0054633403,0.0062494236,0.0055335687429326,0.0070306038457044,0.0049666932555226,0.0,0.0034897650076621996,0.004800300754799069
109,2019-03-29,-0.0073901866241758,0.0011305815696142,0.003238596453275,-0.0037978697,-0.0048171496,-0.0026990099243049,-0.0034727411219754,0.0001578022724407,0.0,-0.0014656842929929145,-0.0026582687638712285
110,2019-03-29,-0.0010442654685734,0.0024492989252411,0.0037459727580701,-0.007949133,0.0007173154,0.0008474100277025,0.0017088442924041,0.0026421985695279,0.0,0.0005945581389922428,0.0010648617053989375
111,2019-03-29,0.0019270371581053,0.0030599808210493,0.001705502639954,-0.0078087607,0.0026442062,0.0025410641337237,0.0043503351032652,0.0030334602386324,0.0,0.0013608269195177997,0.002232718091481753
112,2019-03-29,-0.0127165682407103,0.0009865179952208,-0.0020811798982117,-0.008000208,-0.004862635,-0.0026990099243049,-0.0050913365190114,-0.0008326966497022,0.0,-0.003225792570858486,-0.00419512809443948
113,2019-03-29,-0.0009987953889304,0.0017498228984933,0.0015347330578534,-0.0047599315,-0.0020576399,-0.0005790837984669,-0.0027200410471332,0.0013922030897701,0.0,-0.0007771338856404715,-0.000811971677140835
114,2019-03-29,-0.0008805448069766,0.0018824994603096,0.0017390682328979,-0.007842705,-0.001030322,0.0001733456320715,-0.0014872643401438,0.0009761589849771,0.0,-0.0007984598614125286,-0.0007860760662698312
115,2019-03-29,-0.0038175222737116,0.001322834058415,0.0012445822618851,-0.0048139067,-0.0034520677,-0.0020409442183717,-0.0028668254664069,0.0013722831298634,0.0,-0.0013191492335164429,-0.002974935338860574
116,2019-03-29,-0.0011321455267264,0.0022036438027477,0.0015349148511865,-0.004436273,-0.0007815044,0.0001733456320715,-9.524635578395507e-05,0.0015762693273887,0.0,2.502140823006354e-05,-0.0002882830335272546
117,2019-03-29,0.003511981859626,0.0035425547515189,0.0029668342865285,-0.0079796165,0.0038036944,0.0035039520321862,0.0052408620432194,0.0036687689333962,0.0,0.002106721420978457,0.003518904202629745
118,2019-03-29,0.0102618154268458,0.0034757855248748,0.0041961550046415,-0.0047737905,0.0037745028,0.0035039520321862,0.0051925480721291,0.0033007561476566,0.0,0.0026671298687840285,0.0034109569059651568
119,2019-03-29,0.0105981682702366,0.0035507678848084,0.0026476602933796,-0.007992373,0.003937746,0.003529185114028,0.0052428323329338,0.0039533250079756,0.0,0.002124163376160771,0.0032319283027213335
120,2019-03-29,-0.0002323517443406,0.0023897622130668,0.0021531619190533,-0.007957215,0.00036818333,0.0006091851931052,0.0019308905050528,0.0013982629217262,0.0,0.00012746158314347136,0.0007967940353241628
121,2019-03-29,-0.0191778174697088,-0.0012334567580991,-0.0091394773303808,-0.007867349,-0.008550849,-0.0026990099243049,-0.0095128482503004,-0.0006247097672252,0.0,-0.005661100004330057,-0.006585776056376361
122,2019-03-29,-0.0070181944432802,0.0022384461663757,-0.001180074688797,-0.008017058,0.00053958525,0.0008474100277025,-0.0002134743252262,-5.5450741281080646e-05,0.0,-0.000834373758746583,-0.004284914143085728
123,2019-03-29,-0.0070987590187148,0.0008334169773358,-0.0015769540383362,-0.007950536,-0.0055363667,-0.0026990099243049,-0.0054959930515703,-0.0008521442061962,0.0,-0.0033253695632959714,-0.005501679024070146
124,2019-03-29,0.003193753253203,0.0042314015092766,-0.0008692754187744,-0.008012497,0.00730639,0.0063487664130253,0.0081921100458851,0.0042224543497918,0.0,0.0030599071284577715,0.00418333192263408
125,2019-03-29,0.0043547317943589,0.0139581043082341,0.0151403292943388,-0.008026825,0.018277567,0.0139424843622115,0.0135233924043737,0.0160752249050091,0.0,0.011841468182023888,0.012069286881926829
126,2019-03-29,-0.0023647479870412,0.0018088521988059,0.0014520030260853,-0.007999981,-0.0027580583,-0.0013192360727708,-0.0041612529076788,0.0019601199723264,0.0,-0.0015739361547474284,-0.0021627357629780877
127,2019-03-29,0.0052135286857637,0.0036980909382257,0.0039375020688927,-0.004217377,0.0050973506,0.0039271418767021,0.0062309612388296,0.0032326298607373,0.0,0.0031294713690553436,0.004809373137134017
128,2019-03-29,0.0051018651814383,0.0023452497282256,0.0003317841921423,-0.0046463273,0.00036818333,0.0006091851931052,0.0018485290300447,0.0035607591731907,0.0,0.0006310519066726429,0.001711867484270867
129,2019-03-29,-0.0031799004287582,0.0023917992379433,0.0021463175950345,-0.007944434,0.00088494655,0.0013137397579261,0.0014897398447049,0.002293005046373,0.0,0.000367873433140257,0.00028624798471706104
130,2019-03-29,0.0062537182151239,0.0037276732813856,0.0053537550714228,-0.007826713,0.005180432,0.0039271418767021,0.0063123713878787,0.0034758365688924,0.0,0.0028786424551830855,0.006003801692827476
131,2019-03-29,-0.0060039034741127,0.0007168408010095,0.0003678813071533,-0.004910461,-0.006892037,-0.0026990099243049,-0.0046908974241436,0.0002427795054558,0.0,-0.0025521291049756998,-0.004602796812112944
132,2019-03-29,0.0095661177688728,0.0033384252551424,0.0035477752946839,-0.004408896,0.0037600582,0.0034559267419696,0.0045404947223592,0.0023477873070055,0.0,0.002368795931594372,0.003034376860037071
133,2019-03-29,-0.0090387048415928,0.00171578557727,-0.0039349582248517,-0.004747034,-0.0013943722,-3.6376183975272224e-05,-0.0022640535287457,0.0013046720629455,0.0,-0.0013366194996224533,-0.002094943707415887
134,2019-03-29,-0.0113050123394309,0.0011845196704976,-0.0008542356902131,-0.008030218,-0.0042967256,-0.0023530409045704,-0.0041786306175845,0.0008662535292562,0.0,-0.0025231539446591714,-0.003997812413756532
